pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,7.36, None, None,2018-09-24 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.54, None, None,2018-09-24 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.26, None, None,2018-09-24 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.45, None, None,2018-09-24 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.22, None, None,2018-09-24 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.16, None, None,2018-09-24 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.26, None, None,2018-09-24 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,6.957, None, None,2018-09-24 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.01, None, None,2018-09-24 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,6.86, None, None,2018-09-24 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,6.841, None, None,2018-09-24 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.42, None, None,2018-09-24 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.69, None, None,2018-09-24 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.75, None, None,2018-09-24 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,11.84, None, None,2018-09-24 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,12.35, None, None,2018-09-24 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,11.19, None, None,2018-09-24 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,11.32, None, None,2018-09-24 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.9, None, None,2018-09-24 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.22, None, None,2018-09-24 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.72, None, None,2018-09-24 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.02, None, None,2018-09-24 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.872, None, None,2018-09-24 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.2, None, None,2018-09-24 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,4.741, None, None,2018-09-25 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.037, None, None,2018-09-25 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.356, None, None,2018-09-25 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.861, None, None,2018-09-25 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.84, None, None,2018-09-25 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.869, None, None,2018-09-25 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.994, None, None,2018-09-25 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,5.986, None, None,2018-09-25 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,6.043, None, None,2018-09-25 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,6.042, None, None,2018-09-25 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,6.464, None, None,2018-09-25 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.01, None, None,2018-09-25 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.42, None, None,2018-09-25 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.5, None, None,2018-09-25 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.06, None, None,2018-09-25 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.55, None, None,2018-09-25 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.6, None, None,2018-09-25 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.74, None, None,2018-09-25 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,10.26, None, None,2018-09-25 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,9.72, None, None,2018-09-25 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,9.18, None, None,2018-09-25 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.91, None, None,2018-09-25 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.59, None, None,2018-09-25 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.41, None, None,2018-09-26 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.21, None, None,2018-09-26 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.98, None, None,2018-09-26 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.75, None, None,2018-09-26 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.63, None, None,2018-09-26 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.47, None, None,2018-09-26 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.29, None, None,2018-09-26 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.22, None, None,2018-09-26 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.24, None, None,2018-09-26 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.39, None, None,2018-09-26 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,7.71, None, None,2018-09-26 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.15, None, None,2018-09-26 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.38, None, None,2018-09-26 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.58, None, None,2018-09-26 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,8.98, None, None,2018-09-26 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,9.12, None, None,2018-09-26 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
None, None,9.25, None, None,2018-09-26 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,39
