ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None,639.0, 417.0, None, None,2018-02-05 00:00:00, -1.0, None, 151.0, None,6
None,638.0, 417.0, None, None,2018-02-05 01:00:00, -1.0, None, 151.0, None,6
None,638.0, 417.0, None, None,2018-02-05 02:00:00, -1.2, None, 151.0, None,6
None,639.0, 418.0, None, None,2018-02-05 03:00:00, -1.3, None, 150.0, None,6
None,638.0, 418.0, None, None,2018-02-05 04:00:00, -1.3, None, 150.0, None,6
None,638.0, 418.0, None, None,2018-02-05 05:00:00, -1.5, None, 150.0, None,6
None,638.0, 418.0, None, None,2018-02-05 06:00:00, -1.7, None, 150.0, None,6
None,639.0, 418.0, None, None,2018-02-05 07:00:00, -1.7, None, 149.0, None,6
None,640.0, 418.0, None, None,2018-02-05 08:00:00, -2.6, None, 150.0, None,6
None,640.0, 418.0, None, None,2018-02-05 09:00:00, -3.1, None, 150.0, None,6
None,641.0, 418.0, None, None,2018-02-05 10:00:00, -3.6, None, 149.0, None,6
None,641.0, 418.0, None, None,2018-02-05 11:00:00, -3.8, None, None, None,6
None,642.0, 418.0, None, None,2018-02-05 12:00:00, -4.1, None, 152.0, None,6
None,643.0, 418.0, None, None,2018-02-05 13:00:00, -4.7, None, 152.0, None,6
None,644.0, 418.0, None, None,2018-02-05 14:00:00, -4.8, None, 153.0, None,6
None,645.0, 418.0, None, None,2018-02-05 15:00:00, -4.9, None, 153.0, None,6
None,645.0, 418.0, None, None,2018-02-05 16:00:00, -4.9, None, 153.0, None,6
None,646.0, 418.0, None, None,2018-02-05 17:00:00, -4.6, None, 153.0, None,6
None,646.0, 418.0, None, None,2018-02-05 18:00:00, -3.9, None, 152.0, None,6
None,647.0, 418.0, None, None,2018-02-05 19:00:00, -2.9, None, 152.0, None,6
None,647.0, 419.0, None, None,2018-02-05 20:00:00, -2.1, None, 152.0, None,6
None,648.0, 419.0, None, None,2018-02-05 21:00:00, -2.6, None, 152.0, None,6
None,648.0, 420.0, None, None,2018-02-05 22:00:00, -3.1, None, 153.0, None,6
None,649.0, 420.0, None, None,2018-02-05 23:00:00, -3.6, None, 153.0, None,6
None,649.0, 420.0, None, None,2018-02-06 00:00:00, -4.0, None, 154.0, None,6
None,649.0, 421.0, None, None,2018-02-06 01:00:00, -4.1, None, 154.0, None,6
None,650.0, 421.0, None, None,2018-02-06 02:00:00, -4.1, None, 155.0, None,6
None,651.0, 421.0, None, None,2018-02-06 03:00:00, -4.3, None, 155.0, None,6
None,652.0, 421.0, None, None,2018-02-06 04:00:00, -4.2, None, 155.0, None,6
None,651.0, 422.0, None, None,2018-02-06 05:00:00, -4.4, None, 155.0, None,6
None,652.0, 423.0, None, None,2018-02-06 06:00:00, -4.8, None, 154.0, None,6
None,652.0, 425.0, None, None,2018-02-06 07:00:00, -5.1, None, 154.0, None,6
None,652.0, 426.0, None, None,2018-02-06 08:00:00, -5.3, None, 154.0, None,6
None,653.0, 427.0, None, None,2018-02-06 09:00:00, -5.5, None, 154.0, None,6
None,653.0, 428.0, None, None,2018-02-06 10:00:00, -5.9, None, 154.0, None,6
None,653.0, 428.0, None, None,2018-02-06 11:00:00, -6.4, None, 153.0, None,6
None,653.0, 429.0, None, None,2018-02-06 12:00:00, -7.6, None, 153.0, None,6
None,653.0, 430.0, None, None,2018-02-06 13:00:00, -7.1, None, 153.0, None,6
