pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
8.0, None, 1.0,877.0,470.0, None,2021-05-28 00:00:00,1.5, None,163.0, None,22
8.0, None, 0.0,876.0,470.0, None,2021-05-28 01:00:00,0.9, None,163.0, None,22
7.0, None, 0.0,875.0,470.0, None,2021-05-28 02:00:00,0.4, None,163.0, None,22
8.0, None, 1.0,874.0,471.0, None,2021-05-28 03:00:00,0.5, None,162.0, None,22
7.0, None, 0.0,874.0,471.0, None,2021-05-28 04:00:00,0.4, None,162.0, None,22
7.0, None, 0.0,873.0,471.0, None,2021-05-28 05:00:00,0.5, None,163.0, None,22
7.0, None, 1.0,873.0,472.0, None,2021-05-28 06:00:00,0.4, None,162.0, None,22
7.0, None, 0.0,872.0,472.0, None,2021-05-28 07:00:00,0.6, None,163.0, None,22
8.0, None, 1.0,872.0,473.0, None,2021-05-28 08:00:00,0.4, None,410.0, None,22
9.0, None, 1.0,872.0,474.0, None,2021-05-28 09:00:00,1.1, None,167.0, None,22
9.0, None, 0.0,872.0,474.0, None,2021-05-28 10:00:00,1.4, None,166.0, None,22
9.0, None, 1.0,872.0,475.0, None,2021-05-28 11:00:00,1.8, None,166.0, None,22
10.0, None, 1.0,872.0,476.0, None,2021-05-28 12:00:00,3.1, None,166.0, None,22
10.0, None, None,872.0,475.0, None,2021-05-28 13:00:00,2.6, None,166.0, None,22
8.0, None, 0.0,872.0,475.0, None,2021-05-28 14:00:00,3.0, None,165.0, None,22
7.0, None, 0.0,873.0,475.0, None,2021-05-28 15:00:00,4.1, None,166.0, None,22
7.0, None, 0.0,874.0,475.0, None,2021-05-28 16:00:00,6.4, None,163.0, None,22
8.0, None, 1.0,874.0,476.0, None,2021-05-28 17:00:00,0.8, None,164.0, None,22
11.0, None, 4.0,874.0,480.0, None,2021-05-28 18:00:00,3.6, None,164.0, None,22
10.0, None, None,874.0,479.0, None,2021-05-28 19:00:00,3.7, None,164.0, None,22
10.0, None, 0.0,874.0,479.0, None,2021-05-28 20:00:00,2.5, None,165.0, None,22
10.0, None, 0.0,874.0,479.0, None,2021-05-28 21:00:00,2.7, None,164.0, None,22
10.0, None, 0.0,874.0,479.0, None,2021-05-28 22:00:00,3.7, None,164.0, None,22
10.0, None, 0.0,874.0,479.0, None,2021-05-28 23:00:00,2.2, None,165.0, None,22
10.0, None, 1.0,873.0,480.0, None,2021-05-29 00:00:00,3.5, None,165.0, None,22
10.0, None, 0.0,873.0,480.0, None,2021-05-29 01:00:00,3.4, None,165.0, None,22
10.0, None, 0.0,873.0,480.0, None,2021-05-29 02:00:00,2.5, None,165.0, None,22
9.0, None, 0.0,873.0,480.0, None,2021-05-29 03:00:00,2.5, None,165.0, None,22
9.0, None, 0.0,873.0,480.0, None,2021-05-29 04:00:00,2.4, None,165.0, None,22
9.0, None, 0.0,872.0,480.0, None,2021-05-29 05:00:00,1.6, None,165.0, None,22
8.0, None, 0.0,872.0,480.0, None,2021-05-29 06:00:00,1.6, None,165.0, None,22
8.0, None, 0.0,872.0,480.0, None,2021-05-29 07:00:00,2.0, None,164.0, None,22
7.0, None, 0.0,872.0,480.0, None,2021-05-29 08:00:00,2.2, None,165.0, None,22
6.0, None, 0.0,871.0,480.0, None,2021-05-29 09:00:00,3.6, None,164.0, None,22
7.0, None, 1.0,872.0,481.0, None,2021-05-29 10:00:00,5.1, None,164.0, None,22
5.0, None, None,872.0,480.0, None,2021-05-29 11:00:00,5.2, None,163.0, None,22
4.0, None, 0.0,873.0,480.0, None,2021-05-29 12:00:00,6.1, None,161.0, None,22
6.0, None, 1.0,873.0,481.0, None,2021-05-29 13:00:00,8.2, None,161.0, None,22
5.0, None, None,874.0,480.0, None,2021-05-29 14:00:00,8.6, None,161.0, None,22
4.0, None, None,874.0,479.0, None,2021-05-29 15:00:00,7.3, None,161.0, None,22
5.0, None, 1.0,874.0,480.0, None,2021-05-29 16:00:00,9.5, None,158.0, None,22
3.0, None, None,874.0,479.0, None,2021-05-29 17:00:00,8.3, None,158.0, None,22
None, None, 0.0,873.0,479.0, None,2021-05-29 18:00:00,7.8, None,160.0, None,22
0.0, None, 0.0,872.0,479.0, None,2021-05-29 19:00:00,8.0, None,159.0, None,22
0.0, None, 0.0,871.0,479.0, None,2021-05-29 20:00:00,6.4, None,159.0, None,22
0.0, None, 0.0,870.0,479.0, None,2021-05-29 21:00:00,7.1, None,160.0, None,22
0.0, None, 0.0,869.0,479.0, None,2021-05-29 22:00:00,6.6, None,159.0, None,22
1.0, None, 1.0,868.0,480.0, None,2021-05-29 23:00:00,6.8, None,159.0, None,22
0.0, None, 0.0,867.0,480.0, None,2021-05-30 00:00:00,6.3, None,160.0, None,22
0.0, None, 0.0,866.0,480.0, None,2021-05-30 01:00:00,6.5, None,160.0, None,22
None, None, None,865.0,479.0, None,2021-05-30 02:00:00,5.1, None,159.0, None,22
0.0, None, 1.0,864.0,480.0, None,2021-05-30 03:00:00,5.1, None,159.0, None,22
0.0, None, 0.0,864.0,480.0, None,2021-05-30 04:00:00,4.1, None,159.0, None,22
0.0, None, 0.0,863.0,480.0, None,2021-05-30 05:00:00,4.0, None,160.0, None,22
0.0, None, 0.0,863.0,480.0, None,2021-05-30 06:00:00,5.9, None,159.0, None,22
0.0, None, 0.0,862.0,480.0, None,2021-05-30 07:00:00,5.9, None,159.0, None,22
0.0, None, 0.0,862.0,480.0, None,2021-05-30 08:00:00,9.3, None,158.0, None,22
0.0, None, 0.0,862.0,480.0, None,2021-05-30 09:00:00,11.8, None,158.0, None,22
None, None, 0.0,862.0,480.0, None,2021-05-30 10:00:00,12.5, None,157.0, None,22
0.0, None, 0.0,863.0,480.0, None,2021-05-30 11:00:00,12.6, None,155.0, None,22
None, None, None,863.0,479.0, None,2021-05-30 12:00:00,12.6, None,156.0, None,22
None, None, 0.0,863.0,479.0, None,2021-05-30 13:00:00,12.4, None,155.0, None,22
None, None, 0.0,863.0,479.0, None,2021-05-30 14:00:00,13.0, None,155.0, None,22
0.0, None, 0.0,863.0,479.0, None,2021-05-30 15:00:00,11.4, None,155.0, None,22
None, None, None,863.0,478.0, None,2021-05-30 16:00:00,11.4, None,154.0, None,22
0.0, None, 1.0,862.0,479.0, None,2021-05-30 17:00:00,10.8, None,154.0, None,22
None, None, None,862.0,478.0, None,2021-05-30 18:00:00,9.5, None,154.0, None,22
None, None, 0.0,860.0,478.0, None,2021-05-30 19:00:00,8.6, None,155.0, None,22
None, None, 0.0,859.0,478.0, None,2021-05-30 20:00:00,7.3, None,155.0, None,22
None, None, 0.0,858.0,478.0, None,2021-05-30 21:00:00,6.1, None,152.0, None,22
None, None, 0.0,856.0,478.0, None,2021-05-30 22:00:00,6.1, None,153.0, None,22
None, None, 0.0,855.0,478.0, None,2021-05-30 23:00:00,6.3, None,152.0, None,22
None, None, 1.0,854.0,479.0, None,2021-05-31 00:00:00,7.5, None,153.0, None,22
None, None, 0.0,853.0,479.0, None,2021-05-31 01:00:00,6.2, None,153.0, None,22
0.0, None, 0.0,853.0,479.0, None,2021-05-31 02:00:00,6.7, None,151.0, None,22
0.0, None, 1.0,852.0,480.0, None,2021-05-31 03:00:00,6.9, None,151.0, None,22
0.0, None, 0.0,851.0,480.0, None,2021-05-31 04:00:00,5.6, None,152.0, None,22
0.0, None, 0.0,850.0,480.0, None,2021-05-31 05:00:00,6.5, None,150.0, None,22
0.0, None, 0.0,849.0,480.0, None,2021-05-31 06:00:00,6.9, None,150.0, None,22
0.0, None, 0.0,848.0,480.0, None,2021-05-31 07:00:00,7.2, None,151.0, None,22
0.0, None, 0.0,848.0,480.0, None,2021-05-31 08:00:00,8.4, None,150.0, None,22
0.0, None, 0.0,847.0,480.0, None,2021-05-31 09:00:00,9.4, None,149.0, None,22
1.0, None, 1.0,847.0,481.0, None,2021-05-31 10:00:00,10.0, None,150.0, None,22
1.0, None, 0.0,847.0,481.0, None,2021-05-31 11:00:00,11.5, None,149.0, None,22
2.0, None, 0.0,847.0,481.0, None,2021-05-31 12:00:00,13.7, None,147.0, None,22
2.0, None, 0.0,847.0,481.0, None,2021-05-31 13:00:00,13.6, None,147.0, None,22
1.0, None, None,847.0,480.0, None,2021-05-31 14:00:00,13.3, None,147.0, None,22
1.0, None, 0.0,846.0,480.0, None,2021-05-31 15:00:00,15.1, None,146.0, None,22
2.0, None, 0.0,846.0,480.0, None,2021-05-31 16:00:00,14.0, None,145.0, None,22
0.0, None, None,844.0,479.0, None,2021-05-31 17:00:00,13.2, None,145.0, None,22
1.0, None, 0.0,843.0,479.0, None,2021-05-31 18:00:00,12.2, None,145.0, None,22
1.0, None, 0.0,841.0,479.0, None,2021-05-31 19:00:00,10.8, None,146.0, None,22
1.0, None, 0.0,839.0,479.0, None,2021-05-31 20:00:00,9.0, None,145.0, None,22
2.0, None, 1.0,837.0,480.0, None,2021-05-31 21:00:00,9.6, None,144.0, None,22
2.0, None, 0.0,835.0,480.0, None,2021-05-31 22:00:00,9.8, None,145.0, None,22
2.0, None, 0.0,834.0,480.0, None,2021-05-31 23:00:00,8.2, None,144.0, None,22
1.0, None, 0.0,832.0,480.0, None,2021-06-01 00:00:00,8.4, None,144.0, None,22
2.0, None, 1.0,832.0,481.0, None,2021-06-01 01:00:00,9.5, None,144.0, None,22
2.0, None, 0.0,830.0,481.0, None,2021-06-01 02:00:00,8.9, None,144.0, None,22
1.0, None, 0.0,829.0,481.0, None,2021-06-01 03:00:00,6.0, None,144.0, None,22
1.0, None, 0.0,827.0,481.0, None,2021-06-01 04:00:00,6.5, None,144.0, None,22
1.0, None, 0.0,826.0,481.0, None,2021-06-01 05:00:00,6.6, None,144.0, None,22
1.0, None, 0.0,824.0,481.0, None,2021-06-01 06:00:00,7.3, None,144.0, None,22
2.0, None, 1.0,823.0,482.0, None,2021-06-01 07:00:00,9.1, None,145.0, None,22
1.0, None, None,822.0,481.0, None,2021-06-01 08:00:00,9.4, None,143.0, None,22
1.0, None, 0.0,821.0,481.0, None,2021-06-01 09:00:00,9.7, None,143.0, None,22
1.0, None, 1.0,820.0,482.0, None,2021-06-01 10:00:00,10.7, None,143.0, None,22
0.0, None, None,820.0,481.0, None,2021-06-01 11:00:00,12.0, None,142.0, None,22
0.0, None, 0.0,820.0,481.0, None,2021-06-01 12:00:00,13.3, None,142.0, None,22
0.0, None, 0.0,819.0,481.0, None,2021-06-01 13:00:00,14.2, None,141.0, None,22
1.0, None, 0.0,819.0,481.0, None,2021-06-01 14:00:00,15.0, None,140.0, None,22
1.0, None, 0.0,818.0,481.0, None,2021-06-01 15:00:00,15.5, None,138.0, None,22
