AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None, 0.0,2021-04-23 00:00:00, 8.5, 15.0,17
None, 14.3,2021-04-24 00:00:00, 7.2, 9.9,17
None, 10.8,2021-04-25 00:00:00, 5.0, 11.6,17
None, 0.1,2021-04-26 00:00:00, 3.6, 15.4,17
None, 0.6,2021-04-27 00:00:00, 4.6, 19.4,17
None, 10.1,2021-04-28 00:00:00, 9.1, 12.4,17
None, 0.0,2021-04-29 00:00:00, 9.4, 13.7,17
12.6, None,2021-04-29 11:00:00, None, None,17
12.5, None,2021-04-29 11:15:00, None, None,17
12.4, None,2021-04-29 11:30:00, None, None,17
12.8, None,2021-04-29 11:45:00, None, None,17
13.2, None,2021-04-29 12:00:00, None, None,17
12.9, None,2021-04-29 12:15:00, None, None,17
12.6, None,2021-04-29 12:30:00, None, None,17
12.6, None,2021-04-29 12:45:00, None, None,17
12.6, None,2021-04-29 13:00:00, None, None,17
12.3, None,2021-04-29 13:15:00, None, None,17
12.4, None,2021-04-29 13:30:00, None, None,17
12.4, None,2021-04-29 13:45:00, None, None,17
12.6, None,2021-04-29 14:00:00, None, None,17
13.1, None,2021-04-29 14:15:00, None, None,17
13.5, None,2021-04-29 14:30:00, None, None,17
13.5, None,2021-04-29 14:45:00, None, None,17
13.4, None,2021-04-29 15:00:00, None, None,17
13.6, None,2021-04-29 15:15:00, None, None,17
13.6, None,2021-04-29 15:30:00, None, None,17
13.7, None,2021-04-29 15:45:00, None, None,17
13.4, None,2021-04-29 16:00:00, None, None,17
13.3, None,2021-04-29 16:15:00, None, None,17
13.2, None,2021-04-29 16:30:00, None, None,17
13.1, None,2021-04-29 16:45:00, None, None,17
12.9, None,2021-04-29 17:00:00, None, None,17
12.8, None,2021-04-29 17:15:00, None, None,17
12.7, None,2021-04-29 17:30:00, None, None,17
12.6, None,2021-04-29 17:45:00, None, None,17
12.5, None,2021-04-29 18:00:00, None, None,17
12.2, None,2021-04-29 18:15:00, None, None,17
11.8, None,2021-04-29 18:30:00, None, None,17
11.6, None,2021-04-29 18:45:00, None, None,17
11.5, None,2021-04-29 19:00:00, None, None,17
11.2, None,2021-04-29 19:15:00, None, None,17
11.0, None,2021-04-29 19:30:00, None, None,17
10.9, None,2021-04-29 19:45:00, None, None,17
10.7, None,2021-04-29 20:00:00, None, None,17
10.7, None,2021-04-29 20:15:00, None, None,17
10.6, None,2021-04-29 20:30:00, None, None,17
10.5, None,2021-04-29 20:45:00, None, None,17
10.5, None,2021-04-29 21:00:00, None, None,17
10.5, None,2021-04-29 21:15:00, None, None,17
10.3, None,2021-04-29 21:30:00, None, None,17
9.9, None,2021-04-29 21:45:00, None, None,17
9.9, None,2021-04-29 22:00:00, None, None,17
9.8, None,2021-04-29 22:15:00, None, None,17
9.6, None,2021-04-29 22:30:00, None, None,17
9.5, None,2021-04-29 22:45:00, None, None,17
9.5, None,2021-04-29 23:00:00, None, None,17
9.4, None,2021-04-29 23:15:00, None, None,17
9.4, None,2021-04-29 23:30:00, None, None,17
9.5, None,2021-04-29 23:45:00, None, None,17
