WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,92.5,2016-03-04 00:00:00,0.85,10
None, None, None,91.0,2016-03-04 01:00:00,0.999,10
None, None, None,91.1,2016-03-04 02:00:00,0.921,10
None, None, None,91.3,2016-03-04 03:00:00,0.962,10
None, None, None,89.5,2016-03-04 04:00:00,1.125,10
None, None, None,87.2,2016-03-04 05:00:00,1.267,10
None, None, None,84.2,2016-03-04 06:00:00,1.358,10
None, None, None,80.4,2016-03-04 07:00:00,1.603,10
None, None, None,78.16,2016-03-04 08:00:00,1.675,10
None, None, None,74.51,2016-03-04 09:00:00,2.253,10
None, None, None,70.9,2016-03-04 10:00:00,2.941,10
None, None, None,67.83,2016-03-04 11:00:00,3.873,10
None, None, None,58.3,2016-03-04 12:00:00,5.954,10
None, None, None,52.7,2016-03-04 13:00:00,7.406,10
None, None, None,51.77,2016-03-04 14:00:00,8.26,10
None, None, None,51.57,2016-03-04 15:00:00,8.81,10
None, None, None,55.8,2016-03-04 16:00:00,8.8,10
None, None, None,61.64,2016-03-04 17:00:00,7.272,10
None, None, None,67.32,2016-03-04 18:00:00,6.084,10
None, None, None,77.87,2016-03-04 19:00:00,3.674,10
None, None, None,87.7,2016-03-04 20:00:00,1.25,10
None, None, None,91.8,2016-03-04 21:00:00,0.041,10
None, None, None,94.8,2016-03-04 22:00:00,-1.297,10
None, None, None,95.1,2016-03-04 23:00:00,-1.673,10
None, None, None,95.2,2016-03-05 00:00:00,-2.333,10
None, None, None,95.9,2016-03-05 01:00:00,-2.476,10
None, None, None,96.0,2016-03-05 02:00:00,-2.484,10
None, None, None,95.6,2016-03-05 03:00:00,-1.555,10
None, None, None,95.2,2016-03-05 04:00:00,-1.846,10
None, None, None,95.3,2016-03-05 05:00:00,-1.734,10
None, None, None,95.4,2016-03-05 06:00:00,-1.693,10
None, None, None,95.5,2016-03-05 07:00:00,-1.277,10
None, None, None,96.4,2016-03-05 08:00:00,0.18,10
None, None, None,95.6,2016-03-05 09:00:00,0.819,10
None, None, None,89.8,2016-03-05 10:00:00,2.974,10
None, None, None,81.1,2016-03-05 11:00:00,5.235,10
None, None, None,63.76,2016-03-05 12:00:00,6.997,10
None, None, None,45.95,2016-03-05 13:00:00,8.25,10
None, None, None,36.6,2016-03-05 14:00:00,8.97,10
None, None, None,35.3,2016-03-05 15:00:00,9.13,10
None, None, None,37.44,2016-03-05 16:00:00,8.45,10
None, None, None,40.91,2016-03-05 17:00:00,7.749,10
None, None, None,52.95,2016-03-05 18:00:00,5.199,10
None, None, None,68.58,2016-03-05 19:00:00,2.098,10
None, None, None,81.2,2016-03-05 20:00:00,-0.344998,10
None, None, None,83.3,2016-03-05 21:00:00,-1.527,10
None, None, None,84.6,2016-03-05 22:00:00,-2.398,10
None, None, None,86.9,2016-03-05 23:00:00,-2.759,10
None, None, None,87.7,2016-03-06 00:00:00,-3.008,10
None, None, None,88.9,2016-03-06 01:00:00,-3.36,10
None, None, None,89.3,2016-03-06 02:00:00,-3.873,10
None, None, None,88.8,2016-03-06 03:00:00,-4.094,10
None, None, None,88.5,2016-03-06 04:00:00,-3.492,10
None, None, None,81.2,2016-03-06 05:00:00,-1.954,10
None, None, None,73.82,2016-03-06 06:00:00,2.261,10
None, None, None,68.96,2016-03-06 07:00:00,3.556,10
None, None, None,69.06,2016-03-06 08:00:00,3.542,10
None, None, None,69.28,2016-03-06 09:00:00,4.015,10
None, None, None,70.4,2016-03-06 10:00:00,3.96,10
None, None, None,67.98,2016-03-06 11:00:00,4.646,10
None, None, None,63.02,2016-03-06 12:00:00,6.007,10
None, None, None,48.22,2016-03-06 13:00:00,8.59,10
None, None, None,38.15,2016-03-06 14:00:00,9.39,10
None, None, None,33.76,2016-03-06 15:00:00,9.65,10
None, None, None,30.82,2016-03-06 16:00:00,10.03,10
None, None, None,32.95,2016-03-06 17:00:00,9.23,10
None, None, None,41.64,2016-03-06 18:00:00,7.333,10
None, None, None,59.24,2016-03-06 19:00:00,3.997,10
None, None, None,69.85,2016-03-06 20:00:00,1.617,10
None, None, None,78.55,2016-03-06 21:00:00,-0.36,10
None, None, None,84.7,2016-03-06 22:00:00,-1.638,10
None, None, None,86.7,2016-03-06 23:00:00,-2.361,10
None, None, None,87.9,2016-03-07 00:00:00,-2.883,10
None, None, None,90.0,2016-03-07 01:00:00,-3.397,10
None, None, None,90.4,2016-03-07 02:00:00,-3.828,10
None, None, None,91.5,2016-03-07 03:00:00,-4.495,10
None, None, None,92.1,2016-03-07 04:00:00,-3.67,10
None, None, None,92.5,2016-03-07 05:00:00,-3.893,10
None, None, None,91.8,2016-03-07 06:00:00,-3.783,10
None, None, None,92.0,2016-03-07 07:00:00,-4.75,10
None, None, None,92.1,2016-03-07 08:00:00,-4.853,10
None, None, None,85.1,2016-03-07 09:00:00,-1.972,10
None, None, None,73.82,2016-03-07 10:00:00,0.711,10
None, None, None,64.8,2016-03-07 11:00:00,2.404,10
None, None, None,53.35,2016-03-07 12:00:00,4.543,10
None, None, None,39.97,2016-03-07 13:00:00,6.266,10
None, None, None,36.89,2016-03-07 14:00:00,6.438,10
None, None, None,37.25,2016-03-07 15:00:00,6.677,10
None, None, None,38.48,2016-03-07 16:00:00,6.752,10
None, None, None,41.06,2016-03-07 17:00:00,6.4,10
None, None, None,46.6,2016-03-07 18:00:00,5.541,10
None, None, None,57.07,2016-03-07 19:00:00,3.825,10
None, None, None,66.03,2016-03-07 20:00:00,2.469,10
None, None, None,71.46,2016-03-07 21:00:00,1.401,10
None, None, None,72.21,2016-03-07 22:00:00,1.425,10
None, None, None,80.2,2016-03-07 23:00:00,-0.076999,10
None, None, None,85.3,2016-03-08 00:00:00,-1.113,10
None, None, None,86.7,2016-03-08 01:00:00,-1.41,10
None, None, None,87.8,2016-03-08 02:00:00,-1.651,10
None, None, None,88.5,2016-03-08 03:00:00,-2.034,10
None, None, None,90.8,2016-03-08 04:00:00,-2.775,10
None, None, None,91.3,2016-03-08 05:00:00,-3.54,10
None, None, None,91.4,2016-03-08 06:00:00,-4.366,10
None, None, None,91.7,2016-03-08 07:00:00,-5.12,10
None, None, None,91.4,2016-03-08 08:00:00,-5.583,10
None, None, None,86.8,2016-03-08 09:00:00,-3.514,10
None, None, None,74.58,2016-03-08 10:00:00,-0.043,10
None, None, None,65.14,2016-03-08 11:00:00,2.443,10
None, None, None,51.86,2016-03-08 12:00:00,4.862,10
None, None, None,42.14,2016-03-08 13:00:00,5.98,10
None, None, None,37.84,2016-03-08 14:00:00,6.152,10
None, None, None,36.5,2016-03-08 15:00:00,6.474,10
None, None, None,33.75,2016-03-08 16:00:00,6.989,10
None, None, None,34.06,2016-03-08 17:00:00,6.791,10
None, None, None,42.7,2016-03-08 18:00:00,5.058,10
None, None, None,52.54,2016-03-08 19:00:00,3.293,10
None, None, None,61.92,2016-03-08 20:00:00,1.693,10
None, None, None,68.64,2016-03-08 21:00:00,0.614,10
None, None, None,71.57,2016-03-08 22:00:00,0.224,10
None, None, None,72.41,2016-03-08 23:00:00,0.052999,10
None, None, None,78.08,2016-03-09 00:00:00,-1.034,10
None, None, None,81.2,2016-03-09 01:00:00,-1.794,10
None, None, None,83.3,2016-03-09 02:00:00,-2.533,10
None, None, None,85.4,2016-03-09 03:00:00,-3.224,10
None, None, None,86.6,2016-03-09 04:00:00,-3.939,10
None, None, None,88.8,2016-03-09 05:00:00,-5.088,10
None, None, None,90.3,2016-03-09 06:00:00,-5.882,10
None, None, None,90.5,2016-03-09 07:00:00,-6.4,10
None, None, None,87.3,2016-03-09 08:00:00,-5.932,10
None, None, None,79.45,2016-03-09 09:00:00,-3.622,10
None, None, None,64.61,2016-03-09 10:00:00,0.09,10
None, None, None,50.36,2016-03-09 11:00:00,2.933,10
None, None, None,44.79,2016-03-09 12:00:00,3.741,10
None, None, None,41.88,2016-03-09 13:00:00,4.632,10
None, None, None,36.31,2016-03-09 14:00:00,6.126,10
None, None, None,34.68,2016-03-09 15:00:00,6.681,10
None, None, None,33.96,2016-03-09 16:00:00,7.17,10
None, None, None,34.44,2016-03-09 17:00:00,7.406,10
None, None, None,39.17,2016-03-09 18:00:00,6.374,10
None, None, None,42.47,2016-03-09 19:00:00,5.155,10
None, None, None,47.62,2016-03-09 20:00:00,3.961,10
None, None, None,52.97,2016-03-09 21:00:00,2.648,10
None, None, None,49.43,2016-03-09 22:00:00,3.664,10
None, None, None,47.44,2016-03-09 23:00:00,4.154,10
None, None, None,50.18,2016-03-10 00:00:00,3.711,10
None, None, None,83.2,2016-03-10 01:00:00,0.926998,10
None, None, None,95.9,2016-03-10 02:00:00,0.006,10
None, None, None,96.7,2016-03-10 03:00:00,0.028999,10
None, None, None,96.6,2016-03-10 04:00:00,0.064,10
None, None, None,96.6,2016-03-10 05:00:00,0.111,10
None, None, None,96.9,2016-03-10 06:00:00,0.211998,10
None, None, None,97.0,2016-03-10 07:00:00,0.307999,10
None, None, None,97.2,2016-03-10 08:00:00,0.23,10
None, None, None,97.4,2016-03-10 09:00:00,0.522,10
None, None, None,97.3,2016-03-10 10:00:00,1.306,10
None, None, None,97.3,2016-03-10 11:00:00,2.58,10
None, None, None,96.3,2016-03-10 12:00:00,2.75,10
None, None, None,93.4,2016-03-10 13:00:00,3.095,10
None, None, None,91.2,2016-03-10 14:00:00,3.44,10
None, None, None,86.9,2016-03-10 15:00:00,4.467,10
None, None, None,77.44,2016-03-10 16:00:00,5.11,10
None, None, None,69.22,2016-03-10 17:00:00,4.73,10
None, None, None,74.68,2016-03-10 18:00:00,3.584,10
None, None, None,68.6,2016-03-10 19:00:00,3.381,10
None, None, None,66.74,2016-03-10 20:00:00,3.195,10
None, None, None,65.44,2016-03-10 21:00:00,2.953,10
None, None, None,64.07,2016-03-10 22:00:00,2.639,10
None, None, None,63.62,2016-03-10 23:00:00,2.199,10
