WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 9.93,76.1,2016-03-10 06:00:00,10.42,10
None, None, 7.51,80.3,2016-03-10 07:00:00,9.77,10
None, None, 8.63,77.6,2016-03-10 08:00:00,10.01,10
None, None, 11.05,74.3,2016-03-10 09:00:00,10.27,10
None, None, 10.67,75.3,2016-03-10 10:00:00,9.77,10
None, None, 8.47,75.2,2016-03-10 11:00:00,9.54,10
None, None, 8.64,74.2,2016-03-10 12:00:00,9.17,10
None, None, 7.08,77.7,2016-03-10 13:00:00,8.4,10
None, None, 3.237,79.5,2016-03-10 14:00:00,8.11,10
None, None, 2.012,82.4,2016-03-10 15:00:00,7.88,10
None, None, 1.641,86.7,2016-03-10 16:00:00,7.57,10
None, None, 1.123,87.1,2016-03-10 17:00:00,7.8,10
None, None, 1.028,88.0,2016-03-10 18:00:00,7.82,10
None, None, 2.37,90.4,2016-03-10 19:00:00,7.02,10
None, None, 1.527,91.6,2016-03-10 20:00:00,6.206,10
None, None, 1.448,92.1,2016-03-10 21:00:00,6.34,10
None, None, 2.0,91.7,2016-03-10 22:00:00,6.482,10
None, None, 1.513,91.0,2016-03-10 23:00:00,6.532,10
