AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
7.2,0.0,6.6, -0.007,2019-11-19 00:00:00,310.0,100.0,47
7.2,0.0,5.7, None,2019-11-19 00:15:00,328.0,100.0,47
7.2,0.0,4.4, None,2019-11-19 00:30:00,348.0,100.0,47
7.3,0.0,4.8, None,2019-11-19 00:45:00,7.0,100.0,47
7.2,0.0,5.0, -0.008,2019-11-19 01:00:00,73.0,100.0,47
7.1,0.0,2.2, None,2019-11-19 01:15:00,352.0,100.0,47
7.1,0.254,2.8, None,2019-11-19 01:30:00,31.0,100.0,47
7.0,0.254,3.3, None,2019-11-19 01:45:00,38.0,100.0,47
6.9,0.254,3.9, -0.007,2019-11-19 02:00:00,52.0,100.0,47
6.8,0.0,3.7, None,2019-11-19 02:15:00,25.0,100.0,47
6.7,0.0,3.4, None,2019-11-19 02:30:00,337.0,100.0,47
6.7,0.0,3.4, None,2019-11-19 02:45:00,353.0,100.0,47
6.6,0.0,3.3, -0.012,2019-11-19 03:00:00,19.0,100.0,47
6.5,0.0,4.7, None,2019-11-19 03:15:00,297.0,100.0,47
6.4,0.0,4.2, None,2019-11-19 03:30:00,297.0,100.0,47
6.3,0.0,2.8, None,2019-11-19 03:45:00,251.0,100.0,47
6.2,0.0,4.1, -0.019,2019-11-19 04:00:00,254.0,100.0,47
6.2,0.0,5.6, None,2019-11-19 04:15:00,235.0,100.0,47
6.3,0.0,5.8, None,2019-11-19 04:30:00,237.0,100.0,47
6.2,0.254,4.3, None,2019-11-19 04:45:00,235.0,100.0,47
6.3,0.0,6.2, -0.015,2019-11-19 05:00:00,228.0,100.0,47
6.3,0.0,5.5, None,2019-11-19 05:15:00,217.0,100.0,47
6.3,0.0,6.2, None,2019-11-19 05:30:00,230.0,100.0,47
6.3,0.0,4.8, None,2019-11-19 05:45:00,269.0,100.0,47
6.1,0.0,2.9, -0.009,2019-11-19 06:00:00,266.0,100.0,47
5.9,0.0,1.5, None,2019-11-19 06:15:00,276.0,100.0,47
5.7,0.0,0.6, None,2019-11-19 06:30:00,342.0,100.0,47
5.6,0.0,4.0, None,2019-11-19 06:45:00,268.0,100.0,47
5.3,0.0,3.7, -0.011,2019-11-19 07:00:00,257.0,100.0,47
5.0,0.0,4.6, None,2019-11-19 07:15:00,277.0,100.0,47
5.0,0.0,6.8, None,2019-11-19 07:30:00,288.0,100.0,47
4.9,0.0,3.3, None,2019-11-19 07:45:00,287.0,100.0,47
4.9,0.0,2.7, -0.006,2019-11-19 08:00:00,229.0,100.0,47
4.9,0.0,2.3, None,2019-11-19 08:15:00,266.0,100.0,47
5.0,0.0,4.6, None,2019-11-19 08:30:00,283.0,100.0,47
5.3,0.0,3.5, None,2019-11-19 08:45:00,282.0,100.0,47
5.4,0.0,2.1, -0.012,2019-11-19 09:00:00,274.0,100.0,47
5.5,0.0,1.1, None,2019-11-19 09:15:00,258.0,100.0,47
5.7,0.0,0.7, None,2019-11-19 09:30:00,277.0,100.0,47
5.8,0.0,0.0, None,2019-11-19 09:45:00,267.0,100.0,47
6.0,0.0,0.3, -0.011,2019-11-19 10:00:00,78.0,100.0,47
6.4,0.0,0.0, None,2019-11-19 10:15:00,52.0,100.0,47
6.5,0.0,0.4, None,2019-11-19 10:30:00,24.0,100.0,47
6.7,0.0,1.4, None,2019-11-19 10:45:00,80.0,100.0,47
7.0,0.0,1.6, -0.013,2019-11-19 11:00:00,108.0,100.0,47
7.1,0.0,3.4, None,2019-11-19 11:15:00,101.0,100.0,47
7.2,0.0,3.1, None,2019-11-19 11:30:00,81.0,100.0,47
7.4,0.0,5.1, None,2019-11-19 11:45:00,84.0,100.0,47
7.7,0.0,2.7, -0.011,2019-11-19 12:00:00,78.0,100.0,47
8.6,0.0,4.2, None,2019-11-19 12:15:00,113.0,96.0,47
9.2,0.0,4.6, None,2019-11-19 12:30:00,118.0,91.0,47
9.4,0.0,2.9, None,2019-11-19 12:45:00,127.0,91.0,47
9.3,0.0,3.9, -0.008,2019-11-19 13:00:00,126.0,87.0,47
9.5,0.0,3.4, None,2019-11-19 13:15:00,100.0,87.0,47
9.4,0.0,5.2, None,2019-11-19 13:30:00,112.0,87.0,47
9.7,0.0,4.8, None,2019-11-19 13:45:00,98.0,86.0,47
9.8,0.0,4.9, -0.009,2019-11-19 14:00:00,87.0,86.0,47
10.4,0.0,4.2, None,2019-11-19 14:15:00,127.0,82.0,47
10.7,0.0,4.2, None,2019-11-19 14:30:00,124.0,73.0,47
10.7,0.0,2.9, None,2019-11-19 14:45:00,189.0,78.0,47
9.8,0.0,3.5, -0.015,2019-11-19 15:00:00,271.0,86.0,47
7.4,0.0,3.4, None,2019-11-19 15:15:00,268.0,93.0,47
6.3,0.0,4.9, None,2019-11-19 15:30:00,280.0,98.0,47
6.0,0.0,6.2, None,2019-11-19 15:45:00,279.0,100.0,47
5.7,0.0,6.0, -0.007,2019-11-19 16:00:00,267.0,100.0,47
5.4,0.0,7.3, None,2019-11-19 16:15:00,284.0,100.0,47
5.2,0.0,6.2, None,2019-11-19 16:30:00,262.0,100.0,47
5.0,0.0,5.0, None,2019-11-19 16:45:00,258.0,100.0,47
4.7,0.0,5.4, -0.009,2019-11-19 17:00:00,259.0,100.0,47
4.5,0.0,5.0, None,2019-11-19 17:15:00,242.0,100.0,47
4.3,0.0,5.8, None,2019-11-19 17:30:00,269.0,100.0,47
4.3,0.0,7.4, None,2019-11-19 17:45:00,277.0,100.0,47
4.4,0.0,5.9, -0.008,2019-11-19 18:00:00,265.0,100.0,47
3.9,0.0,5.4, None,2019-11-19 18:15:00,261.0,100.0,47
3.9,0.0,5.8, None,2019-11-19 18:30:00,266.0,100.0,47
3.7,0.0,5.2, None,2019-11-19 18:45:00,255.0,100.0,47
3.7,0.0,5.7, -0.006,2019-11-19 19:00:00,255.0,100.0,47
3.4,0.0,5.6, None,2019-11-19 19:15:00,263.0,100.0,47
3.3,0.0,5.6, None,2019-11-19 19:30:00,248.0,100.0,47
2.7,0.0,3.8, None,2019-11-19 19:45:00,253.0,100.0,47
2.7,0.0,5.6, -0.009,2019-11-19 20:00:00,265.0,100.0,47
2.3,0.0,3.2, None,2019-11-19 20:15:00,250.0,100.0,47
2.4,0.0,1.7, None,2019-11-19 20:30:00,217.0,100.0,47
2.4,0.0,6.1, None,2019-11-19 20:45:00,263.0,100.0,47
2.3,0.0,2.7, -0.009,2019-11-19 21:00:00,318.0,100.0,47
2.0,0.0,3.9, None,2019-11-19 21:15:00,211.0,100.0,47
2.0,0.0,1.8, None,2019-11-19 21:30:00,237.0,100.0,47
1.7,0.0,2.4, None,2019-11-19 21:45:00,244.0,100.0,47
1.6,0.0,4.8, -0.008,2019-11-19 22:00:00,275.0,100.0,47
1.9,0.0,5.6, None,2019-11-19 22:15:00,271.0,100.0,47
1.7,0.0,3.9, None,2019-11-19 22:30:00,290.0,100.0,47
1.9,0.0,6.4, None,2019-11-19 22:45:00,277.0,100.0,47
1.8,0.0,8.1, -0.007,2019-11-19 23:00:00,277.0,100.0,47
1.8,0.0,4.4, None,2019-11-19 23:15:00,268.0,100.0,47
1.8,0.0,5.7, None,2019-11-19 23:30:00,267.0,100.0,47
1.8,0.0,5.9, None,2019-11-19 23:45:00,263.0,100.0,47
1.6,0.0,8.5, -0.008,2019-11-20 00:00:00,282.0,100.0,47
1.6,0.0,5.4, None,2019-11-20 00:15:00,270.0,100.0,47
1.6,0.0,8.1, None,2019-11-20 00:30:00,281.0,100.0,47
1.2,0.0,7.3, None,2019-11-20 00:45:00,294.0,100.0,47
1.5,0.0,6.0, -0.011,2019-11-20 01:00:00,277.0,100.0,47
1.7,0.0,1.7, None,2019-11-20 01:15:00,208.0,100.0,47
1.8,0.0,2.0, None,2019-11-20 01:30:00,254.0,99.0,47
1.4,0.0,1.5, None,2019-11-20 01:45:00,255.0,100.0,47
1.3,0.0,1.3, 0.0,2019-11-20 02:00:00,201.0,100.0,47
1.6,0.0,1.9, None,2019-11-20 02:15:00,212.0,100.0,47
2.1,0.0,3.0, None,2019-11-20 02:30:00,94.0,100.0,47
1.5,0.0,2.1, None,2019-11-20 02:45:00,283.0,100.0,47
1.0,0.0,3.1, -0.003,2019-11-20 03:00:00,287.0,100.0,47
0.9,0.0,1.8, None,2019-11-20 03:15:00,324.0,100.0,47
0.9,0.0,0.3, None,2019-11-20 03:30:00,84.0,100.0,47
2.2,0.0,5.3, None,2019-11-20 03:45:00,54.0,97.0,47
2.4,0.0,4.6, -0.003,2019-11-20 04:00:00,17.0,95.0,47
1.4,0.0,1.9, None,2019-11-20 04:15:00,317.0,97.0,47
0.8,0.0,5.9, None,2019-11-20 04:30:00,289.0,100.0,47
0.9,0.0,5.7, None,2019-11-20 04:45:00,282.0,100.0,47
0.7,0.0,0.8, 0.002,2019-11-20 05:00:00,307.0,100.0,47
1.2,0.0,6.2, None,2019-11-20 05:15:00,302.0,100.0,47
1.6,0.0,1.3, None,2019-11-20 05:30:00,351.0,94.0,47
1.9,0.0,3.6, None,2019-11-20 05:45:00,19.0,92.0,47
2.4,0.0,5.7, 0.001,2019-11-20 06:00:00,68.0,89.0,47
2.2,0.0,5.5, None,2019-11-20 06:15:00,78.0,90.0,47
1.6,0.0,3.5, None,2019-11-20 06:30:00,309.0,94.0,47
1.0,0.0,7.1, None,2019-11-20 06:45:00,279.0,98.0,47
1.6,0.0,4.1, 0.001,2019-11-20 07:00:00,14.0,92.0,47
1.1,0.0,3.8, None,2019-11-20 07:15:00,119.0,98.0,47
1.0,0.0,2.3, None,2019-11-20 07:30:00,23.0,99.0,47
1.0,0.0,2.4, None,2019-11-20 07:45:00,189.0,98.0,47
1.4,0.0,2.6, 0.007,2019-11-20 08:00:00,41.0,96.0,47
1.6,0.0,0.2, None,2019-11-20 08:15:00,141.0,93.0,47
1.7,0.0,2.8, None,2019-11-20 08:30:00,76.0,93.0,47
2.6,0.0,3.9, None,2019-11-20 08:45:00,70.0,91.0,47
2.5,0.0,2.9, 0.009,2019-11-20 09:00:00,266.0,93.0,47
4.3,0.0,5.3, None,2019-11-20 09:15:00,109.0,83.0,47
5.4,0.255,4.8, None,2019-11-20 09:30:00,80.0,75.0,47
5.5,0.0,4.7, None,2019-11-20 09:45:00,43.0,78.0,47
5.2,0.0,6.8, 0.004,2019-11-20 10:00:00,70.0,80.0,47
5.5,0.0,5.4, None,2019-11-20 10:15:00,56.0,81.0,47
5.8,0.0,4.8, None,2019-11-20 10:30:00,77.0,78.0,47
6.3,0.0,6.9, None,2019-11-20 10:45:00,96.0,69.0,47
6.9,0.0,5.8, -0.003,2019-11-20 11:00:00,44.0,77.0,47
7.6,0.0,4.0, None,2019-11-20 11:15:00,61.0,73.0,47
7.9,0.0,3.5, None,2019-11-20 11:30:00,135.0,72.0,47
8.2,0.0,3.1, None,2019-11-20 11:45:00,115.0,70.0,47
8.8,0.0,5.0, -0.006,2019-11-20 12:00:00,127.0,66.0,47
9.3,0.0,4.7, None,2019-11-20 12:15:00,70.0,64.0,47
9.7,0.0,3.6, None,2019-11-20 12:30:00,128.0,63.0,47
9.7,0.0,3.7, None,2019-11-20 12:45:00,153.0,63.0,47
9.7,0.0,2.9, -0.005,2019-11-20 13:00:00,128.0,63.0,47
10.0,0.0,3.0, None,2019-11-20 13:15:00,231.0,55.0,47
10.6,0.0,3.8, None,2019-11-20 13:30:00,142.0,51.0,47
10.9,0.0,4.6, None,2019-11-20 13:45:00,170.0,55.0,47
