RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,4.39,79.3, None, None, None, None, None, None, None, None, None, None, None, None,7.35, None, None, None, None,25.01, None, None, None, None,2019-09-17 00:00:00, None,38,,
, None, None, None,3.693,71.8, None, None, None, None, None, None, None, None, None, None, None, None,7.12, None, None, None, None,14.71, None, None, None, None,2019-09-17 01:00:00, None,38,,
, None, None, None,2.157,108.7, None, None, None, None, None, None, None, None, None, None, None, None,6.85, None, None, None, None,40.22, None, None, None, None,2019-09-17 02:00:00, None,38,,
, None, None, None,2.106,132.6, None, None, None, None, None, None, None, None, None, None, None, None,6.459, None, None, None, None,58.31, None, None, None, None,2019-09-17 03:00:00, None,38,,
, None, None, None,2.495,162.5, None, None, None, None, None, None, None, None, None, None, None, None,5.948, None, None, None, None,47.58, None, None, None, None,2019-09-17 04:00:00, None,38,,
, None, None, None,4.157,169.8, None, None, None, None, None, None, None, None, None, None, None, None,5.633, None, None, None, None,32.52, None, None, None, None,2019-09-17 05:00:00, None,38,,
, None, None, None,3.585,159.2, None, None, None, None, None, None, None, None, None, None, None, None,5.799, None, None, None, None,25.89, None, None, None, None,2019-09-17 06:00:00, None,38,,
, None, None, None,4.286,91.8, None, None, None, None, None, None, None, None, None, None, None, None,5.974, None, None, None, None,26.73, None, None, None, None,2019-09-17 07:00:00, None,38,,
, None, None, None,8.23,78.3, None, None, None, None, None, None, None, None, None, None, None, None,5.915, None, None, None, None,17.68, None, None, None, None,2019-09-17 08:00:00, None,38,,
, None, None, None,8.45,61.45, None, None, None, None, None, None, None, None, None, None, None, None,6.403, None, None, None, None,11.73, None, None, None, None,2019-09-17 09:00:00, None,38,,
, None, None, None,12.01,63.48, None, None, None, None, None, None, None, None, None, None, None, None,6.814, None, None, None, None,12.11, None, None, None, None,2019-09-17 10:00:00, None,38,,
, None, None, None,11.66,62.7, None, None, None, None, None, None, None, None, None, None, None, None,7.45, None, None, None, None,12.47, None, None, None, None,2019-09-17 11:00:00, None,38,,
, None, None, None,12.9,57.15, None, None, None, None, None, None, None, None, None, None, None, None,7.48, None, None, None, None,10.14, None, None, None, None,2019-09-17 12:00:00, None,38,,
, None, None, None,12.26,58.49, None, None, None, None, None, None, None, None, None, None, None, None,8.53, None, None, None, None,14.11, None, None, None, None,2019-09-17 13:00:00, None,38,,
, None, None, None,13.01,56.37, None, None, None, None, None, None, None, None, None, None, None, None,9.05, None, None, None, None,15.61, None, None, None, None,2019-09-17 14:00:00, None,38,,
, None, None, None,17.56,57.84, None, None, None, None, None, None, None, None, None, None, None, None,9.63, None, None, None, None,10.65, None, None, None, None,2019-09-17 15:00:00, None,38,,
, None, None, None,15.69,58.05, None, None, None, None, None, None, None, None, None, None, None, None,8.67, None, None, None, None,15.79, None, None, None, None,2019-09-17 16:00:00, None,38,,
, None, None, None,6.551,69.86, None, None, None, None, None, None, None, None, None, None, None, None,8.36, None, None, None, None,32.6, None, None, None, None,2019-09-17 17:00:00, None,38,,
, None, None, None,5.08,80.8, None, None, None, None, None, None, None, None, None, None, None, None,8.09, None, None, None, None,36.59, None, None, None, None,2019-09-17 18:00:00, None,38,,
, None, None, None,8.72,186.5, None, None, None, None, None, None, None, None, None, None, None, None,7.55, None, None, None, None,20.46, None, None, None, None,2019-09-17 19:00:00, None,38,,
, None, None, None,5.327,188.7, None, None, None, None, None, None, None, None, None, None, None, None,7.08, None, None, None, None,33.49, None, None, None, None,2019-09-17 20:00:00, None,38,,
, None, None, None,4.976,178.7, None, None, None, None, None, None, None, None, None, None, None, None,6.576, None, None, None, None,31.89, None, None, None, None,2019-09-17 21:00:00, None,38,,
, None, None, None,2.877,167.7, None, None, None, None, None, None, None, None, None, None, None, None,6.263, None, None, None, None,42.78, None, None, None, None,2019-09-17 22:00:00, None,38,,
, None, None, None,7.62,64.6, None, None, None, None, None, None, None, None, None, None, None, None,6.265, None, None, None, None,13.96, None, None, None, None,2019-09-17 23:00:00, None,38,,
, None, None, None,15.5,60.8, None, None, None, None, None, None, None, None, None, None, None, None,6.322, None, None, None, None,10.03, None, None, None, None,2019-09-18 00:00:00, None,38,,
, None, None, None,19.53,57.62, None, None, None, None, None, None, None, None, None, None, None, None,6.315, None, None, None, None,8.16, None, None, None, None,2019-09-18 01:00:00, None,38,,
, None, None, None,20.25,57.13, None, None, None, None, None, None, None, None, None, None, None, None,6.228, None, None, None, None,8.22, None, None, None, None,2019-09-18 02:00:00, None,38,,
, None, None, None,20.17,55.44, None, None, None, None, None, None, None, None, None, None, None, None,6.218, None, None, None, None,8.43, None, None, None, None,2019-09-18 03:00:00, None,38,,
, None, None, None,24.29,54.25, None, None, None, None, None, None, None, None, None, None, None, None,6.209, None, None, None, None,8.42, None, None, None, None,2019-09-18 04:00:00, None,38,,
, None, None, None,19.77,54.47, None, None, None, None, None, None, None, None, None, None, None, None,6.121, None, None, None, None,10.07, None, None, None, None,2019-09-18 05:00:00, None,38,,
, None, None, None,18.05,57.38, None, None, None, None, None, None, None, None, None, None, None, None,6.131, None, None, None, None,10.56, None, None, None, None,2019-09-18 06:00:00, None,38,,
, None, None, None,14.24,56.03, None, None, None, None, None, None, None, None, None, None, None, None,6.209, None, None, None, None,12.09, None, None, None, None,2019-09-18 07:00:00, None,38,,
, None, None, None,21.67,52.66, None, None, None, None, None, None, None, None, None, None, None, None,6.201, None, None, None, None,7.81, None, None, None, None,2019-09-18 08:00:00, None,38,,
, None, None, None,22.8,54.76, None, None, None, None, None, None, None, None, None, None, None, None,6.327, None, None, None, None,7.2, None, None, None, None,2019-09-18 09:00:00, None,38,,
, None, None, None,21.51,55.39, None, None, None, None, None, None, None, None, None, None, None, None,5.984, None, None, None, None,6.37, None, None, None, None,2019-09-18 10:00:00, None,38,,
, None, None, None,21.29,54.34, None, None, None, None, None, None, None, None, None, None, None, None,6.207, None, None, None, None,8.69, None, None, None, None,2019-09-18 11:00:00, None,38,,
, None, None, None,20.16,55.81, None, None, None, None, None, None, None, None, None, None, None, None,7.19, None, None, None, None,10.54, None, None, None, None,2019-09-18 12:00:00, None,38,,
, None, None, None,16.49,51.32, None, None, None, None, None, None, None, None, None, None, None, None,8.17, None, None, None, None,11.14, None, None, None, None,2019-09-18 13:00:00, None,38,,
, None, None, None,12.9,49.33, None, None, None, None, None, None, None, None, None, None, None, None,9.54, None, None, None, None,14.64, None, None, None, None,2019-09-18 14:00:00, None,38,,
, None, None, None,7.46,191.3, None, None, None, None, None, None, None, None, None, None, None, None,8.22, None, None, None, None,13.45, None, None, None, None,2019-09-18 20:00:00, None,38,,
, None, None, None,8.79,187.4, None, None, None, None, None, None, None, None, None, None, None, None,8.25, None, None, None, None,12.9, None, None, None, None,2019-09-18 21:00:00, None,38,,
, None, None, None,11.5,175.8, None, None, None, None, None, None, None, None, None, None, None, None,8.1, None, None, None, None,12.3, None, None, None, None,2019-09-18 22:00:00, None,38,,
, None, None, None,5.751,173.5, None, None, None, None, None, None, None, None, None, None, None, None,7.06, None, None, None, None,21.82, None, None, None, None,2019-09-18 23:00:00, None,38,,
, None, None, None,1.854,86.1, None, None, None, None, None, None, None, None, None, None, None, None,6.79, None, None, None, None,43.11, None, None, None, None,2019-09-19 00:00:00, None,38,,
, None, None, None,0.517,94.8, None, None, None, None, None, None, None, None, None, None, None, None,6.42, None, None, None, None,69.22, None, None, None, None,2019-09-19 01:00:00, None,38,,
, None, None, None,0.845,182.5, None, None, None, None, None, None, None, None, None, None, None, None,6.012, None, None, None, None,65.35, None, None, None, None,2019-09-19 02:00:00, None,38,,
, None, None, None,2.96,219.5, None, None, None, None, None, None, None, None, None, None, None, None,5.655, None, None, None, None,26.93, None, None, None, None,2019-09-19 03:00:00, None,38,,
, None, None, None,1.924,234.1, None, None, None, None, None, None, None, None, None, None, None, None,5.993, None, None, None, None,34.53, None, None, None, None,2019-09-19 04:00:00, None,38,,
, None, None, None,5.737,209.1, None, None, None, None, None, None, None, None, None, None, None, None,6.18, None, None, None, None,18.53, None, None, None, None,2019-09-19 05:00:00, None,38,,
, None, None, None,4.263,223.4, None, None, None, None, None, None, None, None, None, None, None, None,6.511, None, None, None, None,16.38, None, None, None, None,2019-09-19 06:00:00, None,38,,
, None, None, None,4.455,221.2, None, None, None, None, None, None, None, None, None, None, None, None,6.414, None, None, None, None,21.96, None, None, None, None,2019-09-19 07:00:00, None,38,,
