TempC,SolarRadiationWm,RH,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-1.242,0.6,54.7,1.01, 906.55, 0.0,4.78,2022-11-19 00:00:00,242.9,-9.19,47
-0.423,0.6,31.1,2.52, 905.95, 0.0,7.05,2022-11-19 01:00:00,219.0,-15.433,47
0.246,0.6,30.0,2.01, 905.55, 0.0,6.04,2022-11-19 02:00:00,220.4,-15.28,47
1.289,0.6,28.0,1.51, 904.95, 0.0,6.04,2022-11-19 03:00:00,223.2,-15.203,47
1.235,0.6,26.7,2.77, 904.45, 0.0,8.81,2022-11-19 04:00:00,224.6,-15.821,47
0.577,0.6,27.5,1.76, 904.55, 0.0,7.3,2022-11-19 05:00:00,221.8,-16.037,47
-0.032,0.6,28.0,1.26, 904.55, 0.0,6.3,2022-11-19 06:00:00,221.8,-16.35,47
0.356,0.6,29.4,1.51, 904.45, 0.0,5.04,2022-11-19 07:00:00,219.0,-15.427,47
0.989,16.9,28.5,1.01, 904.35, 0.0,4.78,2022-11-19 08:00:00,249.9,-15.25,47
1.588,61.9,27.2,0.76, 904.65, 0.0,5.29,2022-11-19 09:00:00,227.4,-15.293,47
2.209,84.4,26.4,1.01, 904.65, 0.0,4.53,2022-11-19 10:00:00,214.8,-15.117,47
3.459,100.6,24.8,1.26, 904.55, 0.0,5.29,2022-11-19 11:00:00,227.4,-14.799,47
4.037,100.6,24.4,1.76, 904.25, 0.0,6.55,2022-11-19 12:00:00,238.7,-14.502,47
4.037,100.6,24.7,2.27, 904.05, 0.6,7.05,2022-11-19 13:00:00,230.2,-14.353,47
4.584,75.6,26.2,2.01, 903.95, 0.0,6.55,2022-11-19 14:00:00,230.2,-13.164,47
4.089,39.4,29.5,2.77, 903.65, 0.0,10.58,2022-11-19 15:00:00,230.2,-12.129,47
3.327,0.6,29.8,2.77, 903.95, 0.0,8.56,2022-11-19 16:00:00,221.8,-12.669,47
3.221,0.6,29.7,1.51, 904.05, 0.0,4.78,2022-11-19 17:00:00,227.4,-12.803,47
3.248,0.6,34.0,1.26, 903.85, 0.0,5.29,2022-11-19 18:00:00,223.2,-11.1,47
3.009,0.6,35.2,1.26, 904.05, 0.0,4.78,2022-11-19 19:00:00,263.9,-10.878,47
2.557,0.6,34.4,2.27, 903.95, 0.0,7.81,2022-11-19 20:00:00,237.3,-11.567,47
2.61,0.6,34.8,3.02, 903.25, 0.0,7.55,2022-11-19 21:00:00,221.8,-11.376,47
2.262,0.6,42.9,2.52, 903.55, 0.0,7.81,2022-11-19 22:00:00,224.6,-9.051,47
2.45,0.6,53.6,2.77, 902.95, 0.0,9.32,2022-11-19 23:00:00,231.6,-6.004,47
2.503,0.6,59.7,2.77, 903.05, 0.0,8.06,2022-11-20 00:00:00,233.1,-4.536,47
