ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0, 0.0, None, 0.0,2016-04-01, None, 10.0,14
0.0, 0.0, 0.0, 0.0,2016-04-02, 234.0, 7.0,14
None, None, -1.0, None,2016-04-03, 230.0, None,14
9.0, None, -1.0, 9.0,2016-04-04, 229.0, -2.0,14
5.0, None, -7.0, 5.0,2016-04-05, 234.0, -3.0,14
4.0, None, -4.5, 4.0,2016-04-06, 237.0, 2.0,14
0.0, 0.0, -1.0, 0.0,2016-04-07, 234.0, 8.0,14
