wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,snw_dpth,week_of_year
72.0, 43.0, 4.6,0.0, 9.8,6.6, 23.0,20.3, 344.0, 0.0, 0.0,49.0,2020-09-02 00:00:00, None,36
77.0, 53.0, 5.6,0.0, 9.5,6.1, 19.3,20.1, 79.0, 0.0, 0.0,48.0,2020-09-02 01:00:00, None,36
87.0, 49.0, 6.6,0.0, 9.2,5.8, 20.3,20.3, 72.0, 0.0, 0.0,49.0,2020-09-02 02:00:00, None,36
42.0, 48.0, 6.1,0.0, 8.8,5.9, 20.1,22.3, 77.0, 0.0, 0.0,42.0,2020-09-02 03:00:00, None,36
320.0, 49.0, 5.8,0.0, 9.2,9.0, 20.3,23.0, 87.0, 0.0, 0.0,41.0,2020-09-02 04:00:00, None,36
58.0, 42.0, 5.9,0.0, 8.8,3.1, 22.3,20.9, 42.0, 0.0, 0.0,49.0,2020-09-02 05:00:00, None,36
345.0, 41.0, 9.0,0.0, 9.1,3.0, 23.0,22.9, 320.0, 0.0, 0.0,46.0,2020-09-02 06:00:00, None,36
317.0, 49.0, 3.1,0.0, 9.8,7.4, 20.9,23.8, 58.0, 0.0, 0.0,43.0,2020-09-02 07:00:00, None,36
302.0, 46.0, 3.0,0.0, 10.7,12.5, 22.9,22.0, 345.0, 0.0, 0.0,55.0,2020-09-02 08:00:00, None,36
299.0, 43.0, 7.4,0.0, 10.5,8.6, 23.8,20.0, 317.0, 0.0, 0.0,57.0,2020-09-02 09:00:00, None,36
316.0, 55.0, 12.5,0.0, 12.6,8.8, 22.0,21.3, 302.0, 0.0, 0.0,47.0,2020-09-02 10:00:00, None,36
314.0, 57.0, 8.6,0.0, 11.2,10.2, 20.0,24.1, 299.0, 0.0, 0.0,37.0,2020-09-02 11:00:00, None,36
298.0, 47.0, 8.8,0.0, 9.5,7.9, 21.3,25.7, 316.0, 0.0, 0.0,32.0,2020-09-02 12:00:00, None,36
287.0, 37.0, 10.2,0.0, 8.5,7.7, 24.1,26.5, 314.0, 0.0, 0.0,31.0,2020-09-02 13:00:00, None,36
300.0, 32.0, 7.9,0.0, 7.8,7.4, 25.7,27.0, 298.0, 0.0, 0.0,30.0,2020-09-02 14:00:00, None,36
298.0, 31.0, 7.7,0.0, 8.0,6.1, 26.5,27.5, 287.0, 0.0, 0.0,31.0,2020-09-02 15:00:00, None,36
302.0, 30.0, 7.4,0.0, 8.0,6.8, 27.0,27.3, 300.0, 0.0, 0.0,33.0,2020-09-02 16:00:00, None,36
268.0, 31.0, 6.1,0.0, 8.9,5.6, 27.5,25.0, 298.0, 0.0, 0.0,38.0,2020-09-02 17:00:00, None,36
27.0, 33.0, 6.8,0.0, 9.6,6.5, 27.3,22.5, 302.0, 0.0, 0.0,36.0,2020-09-02 18:00:00, None,36
79.0, 38.0, 5.6,0.0, 9.7,6.2, 25.0,19.5, 268.0, 0.0, 0.0,43.0,2020-09-02 19:00:00, None,36
80.0, 36.0, 6.5,0.0, 6.7,6.6, 22.5,18.4, 27.0, 0.0, 0.0,45.0,2020-09-02 20:00:00, None,36
75.0, 43.0, 6.2,0.0, 6.6,5.9, 19.5,18.3, 79.0, 0.0, 0.0,44.0,2020-09-02 21:00:00, None,36
88.0, 45.0, 6.6,0.0, 6.3,7.6, 18.4,18.0, 80.0, 0.0, 0.0,45.0,2020-09-02 22:00:00, None,36
94.0, 44.0, 5.9,0.0, 5.8,8.1, 18.3,16.8, 75.0, 0.0, 0.0,50.0,2020-09-02 23:00:00, None,36
86.0, 45.0, 7.6,0.0, 5.9,7.0, 18.0,16.1, 88.0, 0.0, 0.0,50.0,2020-09-03 00:00:00, None,36
84.0, 50.0, 8.1,0.0, 6.3,6.5, 16.8,16.0, 94.0, 0.0, 0.0,50.0,2020-09-03 01:00:00, None,36
100.0, 50.0, 7.0,0.0, 5.7,4.5, 16.1,15.2, 86.0, 0.0, 0.0,53.0,2020-09-03 02:00:00, None,36
68.0, 50.0, 6.5,0.0, 5.6,3.6, 16.0,14.4, 84.0, 0.0, 0.0,57.0,2020-09-03 03:00:00, None,36
103.0, 53.0, 4.5,0.0, 5.7,5.6, 15.2,13.7, 100.0, 0.0, 0.0,59.0,2020-09-03 04:00:00, None,36
