pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.4,19.1,18.4, 0.0, None,25.4, None,2022-09-03 00:00:00, None, None,36
0.4,18.0,18.0, 0.0, None,25.4, None,2022-09-03 01:00:00, None, None,36
0.4,17.4,17.4, 0.0, None,25.4, None,2022-09-03 02:00:00, None, None,36
0.4,17.0,17.0, 0.0, None,25.4, None,2022-09-03 03:00:00, None, None,36
0.4,16.7,16.6, 0.0, None,25.4, None,2022-09-03 04:00:00, None, None,36
0.4,15.6,15.6, 0.0, None,25.4, None,2022-09-03 05:00:00, None, None,36
0.4,15.6,15.5, 0.0, None,25.4, None,2022-09-03 06:00:00, None, None,36
0.4,16.1,15.5, 0.0, None,16.1, None,2022-09-03 07:00:00, None, None,36
0.4,16.7,15.5, 0.0, None,16.7, None,2022-09-03 08:00:00, None, None,36
0.4,17.1,15.5, 0.0, None,17.2, None,2022-09-03 09:00:00, None, None,36
0.0,17.7,15.5, 0.0, None,17.7, None,2022-09-03 10:00:00, None, None,36
0.0,18.3,15.5, 0.0, None,18.3, None,2022-09-03 11:00:00, None, None,36
0.0,19.6,15.5, 0.0, None,19.7, None,2022-09-03 12:00:00, None, None,36
0.0,20.8,15.5, 0.0, None,21.2, None,2022-09-03 13:00:00, None, None,36
0.0,21.9,15.5, 0.0, None,22.3, None,2022-09-03 14:00:00, None, None,36
0.0,22.5,15.5, 0.0, None,22.6, None,2022-09-03 15:00:00, None, None,36
0.0,21.4,15.5, 0.0, None,22.7, None,2022-09-03 16:00:00, None, None,36
0.0,22.1,15.5, 0.0, None,22.7, None,2022-09-03 17:00:00, None, None,36
0.0,22.0,15.5, 0.0, None,22.7, None,2022-09-03 18:00:00, None, None,36
0.0,20.7,20.7, 0.0, None,22.1, None,2022-09-03 19:00:00, None, None,36
0.0,19.9,19.9, 0.0, None,22.1, None,2022-09-03 20:00:00, None, None,36
0.0,19.7,19.6, 0.0, None,22.1, None,2022-09-03 21:00:00, None, None,36
0.0,19.5,19.5, 0.0, None,22.1, None,2022-09-03 22:00:00, None, None,36
0.0,18.9,18.9, 0.0, None,22.1, None,2022-09-03 23:00:00, None, None,36
