CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 19.77, 21.64, None, None, None, None, 56.63, 1.0, 6.123, 209.3, -2.0, None, 19.8, 19.4, None, None, None, None, 23.7, None, None, 22.0, None,2022-09-03 00:00:00, 0.0, None, 0.376,36
None, 19.94, 21.23, None, None, None, None, 60.89, 0.0, 5.609, 208.4, -3.0, None, 19.9, 19.4, None, None, None, None, 23.7, None, None, 21.0, None,2022-09-03 01:00:00, 0.0, None, 0.058,36
None, 19.23, 23.68, None, None, None, None, 66.14, -1.0, 4.922, 206.9, -2.0, None, 19.2, 19.0, None, None, None, None, 23.7, None, None, 24.0, None,2022-09-03 02:00:00, -1.0, None, -1.097,36
None, 18.85, 23.47, None, None, None, None, 56.13, 1.0, 4.578, 204.5, -3.0, None, 18.9, 18.6, None, None, None, None, 23.7, None, None, 23.0, None,2022-09-03 03:00:00, 0.0, None, -0.206,36
None, 18.28, 24.55, None, None, None, None, 62.01, 0.0, 4.052, 190.7, -3.0, None, 18.3, 18.1, None, None, None, None, 23.7, None, None, 25.0, None,2022-09-03 04:00:00, 0.0, None, -0.076,36
None, 17.82, 25.05, None, None, None, None, 69.17, 0.0, 2.196, 145.0, -2.0, None, 17.8, 17.8, None, None, None, None, 23.7, None, None, 25.0, None,2022-09-03 05:00:00, -1.0, None, -0.519,36
None, 17.79, 27.19, None, None, None, None, 39.54, 0.0, 6.184, 204.4, -1.0, None, 17.8, 17.6, None, None, None, None, 23.7, None, None, 27.0, None,2022-09-03 06:00:00, -1.0, None, -0.522,36
None, 17.87, 28.23, None, None, None, None, 29.87, 0.0, 10.06, 210.9, -1.0, None, 17.9, 17.4, None, None, None, None, 18.0, None, None, 28.0, None,2022-09-03 07:00:00, 0.0, None, -0.289,36
None, 17.63, 28.93, None, None, None, None, 32.79, 0.0, 8.99, 212.4, -1.0, None, 17.6, 17.4, None, None, None, None, 18.1, None, None, 29.0, None,2022-09-03 08:00:00, 0.0, None, -0.288,36
None, 16.69, 32.9, None, None, None, None, 27.94, 0.0, 9.06, 216.7, 0.0, None, 16.7, 16.3, None, None, None, None, 18.1, None, None, 33.0, None,2022-09-03 09:00:00, 0.0, None, -0.333,36
None, 16.72, 35.73, None, None, None, None, 34.77, 0.0, 6.551, 218.6, 1.0, None, 16.7, 16.3, None, None, None, None, 18.1, None, None, 36.0, None,2022-09-03 10:00:00, -1.0, None, -0.773,36
None, 16.64, 33.84, None, None, None, None, 31.82, 1.0, 6.207, 214.8, 1.0, None, 16.6, 16.3, None, None, None, None, 18.1, None, None, 34.0, None,2022-09-03 11:00:00, 0.0, None, -0.156,36
None, 18.84, 28.32, None, None, None, None, 31.79, 0.0, 5.793, 226.2, 0.0, None, 18.8, 16.3, None, None, None, None, 18.8, None, None, 28.0, None,2022-09-03 12:00:00, 0.0, None, -0.405,36
None, 20.72, 26.44, None, None, None, None, 44.83, 0.0, 4.908, 230.6, 1.0, None, 20.7, 16.3, None, None, None, None, 20.7, None, None, 26.0, None,2022-09-03 13:00:00, -1.0, None, -0.769,36
None, 21.93, 27.08, None, None, None, None, 52.7, 0.0, 3.904, 250.7, 2.0, None, 21.9, 16.3, None, None, None, None, 22.3, None, None, 27.0, None,2022-09-03 14:00:00, -1.0, None, -1.123,36
None, 23.58, 23.04, None, None, None, None, 60.39, 1.0, 3.321, 252.8, 1.0, None, 23.6, 16.3, None, None, None, None, 23.7, None, None, 23.0, None,2022-09-03 15:00:00, -1.0, None, -0.706,36
None, 23.31, 27.3, None, None, None, None, 60.78, 1.0, 5.36, 240.4, 4.0, None, 23.3, 16.3, None, None, None, None, 24.0, None, None, 27.0, None,2022-09-03 16:00:00, 0.0, None, -0.303,36
None, 24.0, 22.97, None, None, None, None, 59.48, -1.0, 3.974, 241.1, 2.0, None, 24.0, 16.3, None, None, None, None, 24.1, None, None, 23.0, None,2022-09-03 17:00:00, -1.0, None, -0.969,36
None, 21.15, 28.34, None, None, None, None, 73.93, 0.0, 2.863, 278.6, 3.0, None, 21.2, 16.3, None, None, None, None, 24.1, None, None, 28.0, None,2022-09-03 18:00:00, -1.0, None, -0.746,36
None, 19.69, 30.63, None, None, None, None, 64.35, 0.0, 2.779, 26.12, 1.0, None, 19.7, 19.7, None, None, None, None, 21.2, None, None, 31.0, None,2022-09-03 19:00:00, -1.0, None, -0.922,36
None, 19.44, 27.15, None, None, None, None, 58.25, 1.0, 4.73, 26.04, 0.0, None, 19.4, 19.4, None, None, None, None, 21.2, None, None, 27.0, None,2022-09-03 20:00:00, -1.0, None, -0.666,36
None, 18.29, 31.47, None, None, None, None, 63.87, 0.0, 8.28, 215.3, 1.0, None, 18.3, 18.4, None, None, None, None, 21.2, None, None, 31.0, None,2022-09-03 21:00:00, -1.0, None, -0.805,36
