pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 15.91, 88.5, 19.4, 89.0, None, None, 14.0, 15.9, 15.9, 14.0, 0.1, None, None,2022-09-03 00:00:00, None, None, None,36
None, 15.76, 88.2, 19.4, 88.0, None, None, 14.0, 15.8, 15.7, 14.0, -0.2, None, None,2022-09-03 01:00:00, None, None, None,36
None, 16.71, 85.8, 19.4, 86.0, None, None, 14.0, 16.7, 15.7, 14.0, -0.2, None, None,2022-09-03 02:00:00, None, None, None,36
None, 16.87, 83.8, 19.4, 84.0, None, None, 14.0, 16.9, 15.7, 14.0, 0.1, None, None,2022-09-03 03:00:00, None, None, None,36
None, 16.07, 88.6, 19.4, 89.0, None, None, 14.0, 16.1, 15.7, 14.0, 0.2, None, None,2022-09-03 04:00:00, None, None, None,36
None, 15.36, 89.5, 19.4, 90.0, None, None, 14.0, 15.4, 15.4, 14.0, 0.0, None, None,2022-09-03 05:00:00, None, None, None,36
None, 15.06, 91.0, 19.4, 91.0, None, None, 14.0, 15.1, 15.1, 14.0, -0.1, None, None,2022-09-03 06:00:00, None, None, None,36
None, 14.78, 91.8, 15.1, 92.0, None, None, 13.0, 14.8, 14.4, 13.0, 0.0, None, None,2022-09-03 07:00:00, None, None, None,36
None, 14.99, 90.2, 15.1, 90.0, None, None, 13.0, 15.0, 14.4, 13.0, -0.2, None, None,2022-09-03 08:00:00, None, None, None,36
None, 16.52, 86.1, 16.9, 86.0, None, None, 14.0, 16.5, 14.4, 14.0, -0.3, None, None,2022-09-03 09:00:00, None, None, None,36
None, 17.92, 79.45, 18.0, 79.0, None, None, 14.0, 17.9, 14.4, 14.0, 0.0, None, None,2022-09-03 10:00:00, None, None, None,36
None, 18.96, 75.73, 19.1, 76.0, None, None, 15.0, 19.0, 14.4, 15.0, 0.5, None, None,2022-09-03 11:00:00, None, None, None,36
None, 18.91, 77.12, 19.1, 77.0, None, None, 15.0, 18.9, 14.4, 15.0, 0.4, None, None,2022-09-03 12:00:00, None, None, None,36
None, 19.5, 76.24, 19.5, 76.0, None, None, 15.0, 19.5, 14.4, 15.0, -0.1, None, None,2022-09-03 13:00:00, None, None, None,36
None, 16.55, 83.7, 19.6, 84.0, None, None, 14.0, 16.6, 14.4, 14.0, 0.9, None, None,2022-09-03 14:00:00, None, None, None,36
None, 18.43, 75.78, 19.6, 76.0, None, None, 14.0, 18.4, 14.4, 14.0, -0.9, None, None,2022-09-03 15:00:00, None, None, None,36
None, 17.02, 85.3, 19.6, 85.0, None, None, 15.0, 17.0, 14.4, 15.0, 0.4, None, None,2022-09-03 16:00:00, None, None, None,36
None, 16.83, 87.8, 19.6, 88.0, None, None, 15.0, 16.8, 14.4, 15.0, 0.0, None, None,2022-09-03 17:00:00, None, None, None,36
None, 15.98, 90.3, 19.6, 90.0, None, None, 14.0, 16.0, 14.4, 14.0, 0.5, None, None,2022-09-03 18:00:00, None, None, None,36
None, 16.01, 91.9, 16.2, 92.0, None, None, 15.0, 16.0, 15.9, 15.0, 0.1, None, None,2022-09-03 19:00:00, None, None, None,36
None, 15.72, 93.3, 16.2, 93.0, None, None, 15.0, 15.7, 15.7, 15.0, 1.0, None, None,2022-09-03 20:00:00, None, None, None,36
None, 15.74, 93.6, 16.2, 94.0, None, None, 15.0, 15.7, 15.7, 15.0, 1.3, None, None,2022-09-03 21:00:00, None, None, None,36
None, 15.14, 93.8, 16.2, 94.0, None, None, 14.0, 15.1, 15.2, 14.0, 1.1, None, None,2022-09-03 22:00:00, None, None, None,36
None, 14.88, 94.2, 16.2, 94.0, None, None, 14.0, 14.9, 14.9, 14.0, 1.4, None, None,2022-09-03 23:00:00, None, None, None,36
None, 15.12, 94.6, 16.2, 95.0, None, None, 14.0, 15.1, 14.8, 14.0, 1.8, None, None,2022-09-04 00:00:00, None, None, None,36
None, 14.57, 91.3, 16.2, 91.0, None, None, 13.0, 14.6, 14.5, 13.0, 3.0, None, None,2022-09-04 01:00:00, None, None, None,36
None, 13.7, 92.2, 16.2, 92.0, None, None, 12.0, 13.7, 13.7, 12.0, 4.6, None, None,2022-09-04 02:00:00, None, None, None,36
None, 13.61, 93.6, 16.2, 94.0, None, None, 13.0, 13.6, 13.6, 13.0, 2.4, None, None,2022-09-04 03:00:00, None, None, None,36
