pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,14.0,13.9, 0.0, None,20.6,91.0,2022-09-03 23:00:00,13.0,36
None,13.4,13.3, 0.0, None,20.6,91.0,2022-09-04 00:00:00,12.0,36
None,13.3,12.9, 0.0, None,20.6,89.0,2022-09-04 01:00:00,12.0,36
None,12.3,12.1, 0.0, None,20.6,92.0,2022-09-04 02:00:00,11.0,36
None,11.4,11.4, 0.0, None,20.6,92.0,2022-09-04 03:00:00,11.0,36
None,10.7,10.6, 0.0, None,20.6,94.0,2022-09-04 04:00:00,10.0,36
None,9.8,9.8, 0.0, None,20.6,95.0,2022-09-04 05:00:00,9.0,36
None,9.1,9.1, 0.0, None,20.6,95.0,2022-09-04 06:00:00,8.0,36
None,8.8,8.8, 0.0, None,9.2,95.0,2022-09-04 07:00:00,8.0,36
None,9.0,8.7, 0.0, None,9.2,94.0,2022-09-04 08:00:00,8.0,36
None,11.1,8.7, 0.0, None,11.1,88.0,2022-09-04 09:00:00,9.0,36
None,14.8,8.7, 0.0, None,14.8,71.0,2022-09-04 10:00:00,10.0,36
None,17.4,8.7, 0.0, None,17.3,64.0,2022-09-04 11:00:00,11.0,36
None,20.9,8.7, 0.0, None,21.4,53.0,2022-09-04 12:00:00,11.0,36
None,20.1,8.7, 0.0, None,21.4,54.0,2022-09-04 13:00:00,10.0,36
None,22.6,8.7, 0.0, None,22.3,32.0,2022-09-04 14:00:00,5.0,36
None,23.8,8.7, 0.0, None,23.7,30.0,2022-09-04 15:00:00,5.0,36
None,22.8,8.7, 0.0, None,23.8,35.0,2022-09-04 16:00:00,7.0,36
None,22.0,8.7, 0.0, None,23.8,39.0,2022-09-04 17:00:00,8.0,36
None,21.6,8.7, 0.0, None,23.8,44.0,2022-09-04 18:00:00,8.0,36
None,19.8,19.8, 0.0, None,21.5,51.0,2022-09-04 19:00:00,10.0,36
None,18.1,18.2, 0.0, None,21.5,60.0,2022-09-04 20:00:00,10.0,36
None,15.2,15.1, 0.0, None,21.5,72.0,2022-09-04 21:00:00,10.0,36
None,14.5,14.4, 0.0, None,21.5,75.0,2022-09-04 22:00:00,11.0,36
None,14.3,14.2, 0.0, None,21.5,75.0,2022-09-04 23:00:00,10.0,36
None,13.5,13.3, 0.0, None,21.5,80.0,2022-09-05 00:00:00,10.0,36
None,12.9,12.7, 0.0, None,21.5,82.0,2022-09-05 01:00:00,10.0,36
None,12.2,12.1, 0.0, None,21.5,85.0,2022-09-05 02:00:00,10.0,36
None,10.8,10.9, 0.0, None,21.5,88.0,2022-09-05 03:00:00,9.0,36
None,10.0,10.1, 0.0, None,21.5,90.0,2022-09-05 04:00:00,8.0,36
None,9.3,9.3, 0.0, None,21.5,92.0,2022-09-05 05:00:00,8.0,36
None,9.3,9.0, 0.0, None,21.5,91.0,2022-09-05 06:00:00,8.0,36
None,8.8,8.7, 0.0, None,9.4,92.0,2022-09-05 07:00:00,8.0,36
None,8.5,8.4, 0.0, None,9.4,93.0,2022-09-05 08:00:00,7.0,36
None,10.9,8.4, 0.0, None,10.9,81.0,2022-09-05 09:00:00,8.0,36
None,15.2,8.4, 0.0, None,15.1,52.0,2022-09-05 10:00:00,6.0,36
None,15.8,8.4, 0.0, None,16.4,45.0,2022-09-05 11:00:00,4.0,36
None,18.1,8.4, 0.0, None,18.1,33.0,2022-09-05 12:00:00,2.0,36
None,19.3,8.4, 0.0, None,19.5,31.0,2022-09-05 13:00:00,2.0,36
None,20.3,8.4, 0.0, None,20.4,25.0,2022-09-05 14:00:00,-1.0,36
None,21.2,8.4, 0.0, None,21.3,21.0,2022-09-05 15:00:00,-2.0,36
None,20.9,8.4, 0.0, None,21.3,22.0,2022-09-05 16:00:00,-2.0,36
None,20.6,8.4, 0.0, None,21.3,23.0,2022-09-05 17:00:00,-3.0,36
None,19.7,8.4, 0.0, None,21.3,25.0,2022-09-05 18:00:00,0.0,36
None,15.8,15.9, 0.0, None,20.1,46.0,2022-09-05 19:00:00,4.0,36
None,12.9,12.8, 0.0, None,20.1,59.0,2022-09-05 20:00:00,4.0,36
None,11.3,11.2, 0.0, None,20.1,66.0,2022-09-05 21:00:00,6.0,36
None,10.0,10.1, 0.0, None,20.1,73.0,2022-09-05 22:00:00,5.0,36
None,8.9,8.9, 0.0, None,20.1,77.0,2022-09-05 23:00:00,5.0,36
None,7.7,7.7, 0.0, None,20.1,81.0,2022-09-06 00:00:00,5.0,36
None,6.8,6.7, 0.0, None,20.1,85.0,2022-09-06 01:00:00,4.0,36
None,5.9,5.9, 0.0, None,20.1,86.0,2022-09-06 02:00:00,4.0,36
None,5.6,5.4, 0.0, None,20.1,87.0,2022-09-06 03:00:00,3.0,36
None,4.5,4.5, 0.0, None,20.1,90.0,2022-09-06 04:00:00,3.0,36
None,4.0,4.0, 0.0, None,20.1,89.0,2022-09-06 05:00:00,2.0,36
None,3.5,3.5, 0.0, None,20.1,90.0,2022-09-06 06:00:00,2.0,36
None,3.5,3.1, 0.0, None,3.5,89.0,2022-09-06 07:00:00,2.0,36
None,3.8,3.1, 0.0, None,3.9,88.0,2022-09-06 08:00:00,2.0,36
None,6.0,3.1, 0.0, None,6.0,81.0,2022-09-06 09:00:00,3.0,36
None,9.0,3.1, 0.0, None,8.9,70.0,2022-09-06 10:00:00,4.0,36
None,11.3,3.1, 0.0, None,11.3,62.0,2022-09-06 11:00:00,4.0,36
None,13.7,3.1, 0.0, None,13.7,61.0,2022-09-06 12:00:00,7.0,36
None,15.7,3.1, 0.0, None,15.7,64.0,2022-09-06 13:00:00,9.0,36
None,18.6,3.1, 0.0, None,18.6,59.0,2022-09-06 14:00:00,11.0,36
None,22.3,3.1, 0.0, None,22.3,54.0,2022-09-06 15:00:00,13.0,36
None,26.0,3.1, 0.0, None,26.6,35.0,2022-09-06 16:00:00,10.0,36
None,27.3,3.1, 0.0, None,27.0,28.0,2022-09-06 17:00:00,8.0,36
None,24.7,3.1, 0.0, None,27.4,41.0,2022-09-06 18:00:00,11.0,36
None,20.2,20.3, 0.0, None,24.8,55.0,2022-09-06 19:00:00,11.0,36
None,17.4,17.5, 0.0, None,24.8,63.0,2022-09-06 20:00:00,10.0,36
None,15.2,15.2, 0.0, None,24.8,71.0,2022-09-06 21:00:00,10.0,36
None,13.3,13.4, 0.0, None,24.8,80.0,2022-09-06 22:00:00,10.0,36
None,12.0,11.9, 0.0, None,24.8,82.0,2022-09-06 23:00:00,9.0,36
None,11.1,11.1, 0.0, None,24.8,82.0,2022-09-07 00:00:00,8.0,36
None,10.2,10.2, 0.0, None,24.8,82.0,2022-09-07 01:00:00,7.0,36
None,9.7,9.6, 0.0, None,24.8,81.0,2022-09-07 02:00:00,7.0,36
None,9.3,9.2, 0.0, None,24.8,81.0,2022-09-07 03:00:00,6.0,36
None,8.7,8.7, 0.0, None,24.8,82.0,2022-09-07 04:00:00,6.0,36
None,8.2,8.1, 0.0, None,24.8,82.0,2022-09-07 05:00:00,5.0,36
None,7.7,7.7, 0.0, None,24.8,83.0,2022-09-07 06:00:00,5.0,36
None,7.4,7.4, 0.0, None,7.8,83.0,2022-09-07 07:00:00,5.0,36
None,7.4,7.2, 0.0, None,7.8,83.0,2022-09-07 08:00:00,5.0,36
None,9.4,7.2, 0.0, None,9.4,78.0,2022-09-07 09:00:00,6.0,36
None,12.7,7.2, 0.0, None,12.6,70.0,2022-09-07 10:00:00,8.0,36
None,20.3,7.2, 0.0, None,20.3,30.0,2022-09-07 11:00:00,1.0,36
None,22.3,7.2, 0.0, None,22.4,20.0,2022-09-07 12:00:00,-4.0,36
None,22.6,7.2, 0.0, None,22.7,18.0,2022-09-07 13:00:00,-3.0,36
None,23.3,7.2, 0.0, None,23.3,17.0,2022-09-07 14:00:00,-3.0,36
None,23.0,7.2, 0.0, None,23.6,15.0,2022-09-07 15:00:00,-5.0,36
None,22.6,7.2, 0.0, None,23.6,16.0,2022-09-07 16:00:00,-5.0,36
None,21.7,7.2, 0.0, None,23.6,16.0,2022-09-07 17:00:00,-5.0,36
None,20.7,7.2, 0.0, None,23.6,12.0,2022-09-07 18:00:00,-9.0,36
None,16.6,16.7, 0.0, None,20.9,29.0,2022-09-07 19:00:00,-1.0,36
None,12.5,12.4, 0.0, None,20.9,38.0,2022-09-07 20:00:00,-1.0,36
None,10.1,10.1, 0.0, None,20.9,44.0,2022-09-07 21:00:00,-2.0,36
None,8.3,8.3, 0.0, None,20.9,50.0,2022-09-07 22:00:00,-1.0,36
None,6.8,6.8, 0.0, None,20.9,57.0,2022-09-07 23:00:00,-1.0,36
None,5.9,5.8, 0.0, None,20.9,58.0,2022-09-08 00:00:00,-2.0,36
None,4.9,4.8, 0.0, None,20.9,62.0,2022-09-08 01:00:00,-2.0,36
None,3.9,3.9, 0.0, None,20.9,65.0,2022-09-08 02:00:00,-2.0,36
None,2.9,2.9, 0.0, None,20.9,71.0,2022-09-08 03:00:00,-2.0,36
None,2.5,2.4, 0.0, None,20.9,75.0,2022-09-08 04:00:00,-2.0,36
None,1.6,1.6, 0.0, None,20.9,80.0,2022-09-08 05:00:00,-1.0,36
None,1.2,1.2, 0.0, None,20.9,82.0,2022-09-08 06:00:00,-1.0,36
None,0.8,0.8, 0.0, None,1.3,84.0,2022-09-08 07:00:00,-2.0,36
None,1.1,0.7, 0.0, None,1.3,83.0,2022-09-08 08:00:00,-1.0,36
None,4.0,0.7, 0.0, None,4.0,74.0,2022-09-08 09:00:00,0.0,36
None,11.3,0.7, 0.0, None,11.2,53.0,2022-09-08 10:00:00,2.0,36
None,13.5,0.7, 0.0, None,13.7,44.0,2022-09-08 11:00:00,1.0,36
None,14.8,0.7, 0.0, None,14.7,41.0,2022-09-08 12:00:00,2.0,36
None,15.6,0.7, 0.0, None,16.2,38.0,2022-09-08 13:00:00,1.0,36
None,16.6,0.7, 0.0, None,17.0,35.0,2022-09-08 14:00:00,1.0,36
None,17.3,0.7, 0.0, None,17.7,33.0,2022-09-08 15:00:00,1.0,36
None,17.7,0.7, 0.0, None,18.2,32.0,2022-09-08 16:00:00,1.0,36
None,17.9,0.7, 0.0, None,18.2,30.0,2022-09-08 17:00:00,0.0,36
None,17.9,0.7, 0.0, None,18.2,29.0,2022-09-08 18:00:00,0.0,36
None,16.3,16.3, 0.0, None,18.0,34.0,2022-09-08 19:00:00,0.0,36
None,12.4,12.5, 0.0, None,18.0,56.0,2022-09-08 20:00:00,4.0,36
None,9.7,9.8, 0.0, None,18.0,62.0,2022-09-08 21:00:00,3.0,36
None,8.0,8.0, 0.0, None,18.0,71.0,2022-09-08 22:00:00,3.0,36
None,6.5,6.5, 0.0, None,18.0,76.0,2022-09-08 23:00:00,3.0,36
None,5.7,5.7, 0.0, None,18.0,80.0,2022-09-09 00:00:00,2.0,36
None,4.5,4.5, 0.0, None,18.0,84.0,2022-09-09 01:00:00,2.0,36
None,3.6,3.6, 0.0, None,18.0,86.0,2022-09-09 02:00:00,2.0,36
None,2.9,2.9, 0.0, None,18.0,88.0,2022-09-09 03:00:00,1.0,36
None,2.1,2.1, 0.0, None,18.0,89.0,2022-09-09 04:00:00,0.0,36
None,1.6,1.6, 0.0, None,18.0,90.0,2022-09-09 05:00:00,0.0,36
None,1.2,1.1, 0.0, None,18.0,91.0,2022-09-09 06:00:00,0.0,36
None,0.8,0.6, 0.0, None,1.2,91.0,2022-09-09 07:00:00,0.0,36
None,0.9,0.6, 0.0, None,1.2,92.0,2022-09-09 08:00:00,0.0,36
None,2.7,0.6, 0.0, None,2.6,90.0,2022-09-09 09:00:00,1.0,36
None,8.1,0.6, 0.0, None,7.9,69.0,2022-09-09 10:00:00,3.0,36
None,13.3,0.6, 0.0, None,13.2,50.0,2022-09-09 11:00:00,2.0,36
None,15.6,0.6, 0.0, None,15.6,41.0,2022-09-09 12:00:00,2.0,36
None,17.5,0.6, 0.0, None,17.5,35.0,2022-09-09 13:00:00,2.0,36
None,19.1,0.6, 0.0, None,19.3,31.0,2022-09-09 14:00:00,1.0,36
None,20.2,0.6, 0.0, None,20.3,28.0,2022-09-09 15:00:00,1.0,36
None,21.3,0.6, 0.0, None,21.3,29.0,2022-09-09 16:00:00,2.0,36
None,21.2,0.6, 0.0, None,21.5,24.0,2022-09-09 17:00:00,0.0,36
None,21.0,0.6, 0.0, None,21.6,24.0,2022-09-09 18:00:00,0.0,36
None,17.3,17.4, 0.0, None,21.1,38.0,2022-09-09 19:00:00,2.0,36
None,13.5,13.7, 0.0, None,21.1,55.0,2022-09-09 20:00:00,5.0,36
None,11.0,11.0, 0.0, None,21.1,63.0,2022-09-09 21:00:00,4.0,36
None,9.3,9.3, 0.0, None,21.1,68.0,2022-09-09 22:00:00,4.0,36
None,7.7,7.8, 0.0, None,21.1,72.0,2022-09-09 23:00:00,3.0,36
