pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 7.911, 85.7, 18.3, 86.0, 6.0, 7.9, 7.9, 1003.8, 0.0, 6.0, 910.0, None,2022-09-03 00:00:00, None, None, 910.0,36
None, 7.149, 84.9, 18.3, 85.0, 5.0, 7.1, 7.1, 1003.6, 0.0, 5.0, 910.0, None,2022-09-03 01:00:00, None, None, 910.0,36
None, 6.769, 88.4, 18.3, 88.0, 5.0, 6.8, 6.8, 1003.3, 0.0, 5.0, 910.0, None,2022-09-03 02:00:00, None, None, 910.0,36
None, 5.938, 88.7, 18.3, 89.0, 4.0, 5.9, 6.0, 1002.3, 0.0, 4.0, 909.0, None,2022-09-03 03:00:00, None, None, 909.0,36
None, 6.177, 89.5, 18.3, 90.0, 5.0, 6.2, 5.8, 1002.3, 0.0, 5.0, 909.0, None,2022-09-03 04:00:00, None, None, 909.0,36
None, 7.684, 90.5, 18.3, 91.0, 6.0, 7.7, 5.8, 1003.2, 0.0, 6.0, 910.0, None,2022-09-03 05:00:00, None, None, 910.0,36
None, 7.948, 89.8, 18.3, 90.0, 6.0, 7.9, 5.8, 1002.2, 0.0, 6.0, 909.0, None,2022-09-03 06:00:00, None, None, 909.0,36
None, 8.43, 88.4, 8.5, 88.0, 7.0, 8.4, 7.9, 1003.4, 0.0, 7.0, 910.0, None,2022-09-03 07:00:00, None, None, 910.0,36
None, 8.86, 87.9, 8.9, 88.0, 7.0, 8.9, 7.9, 1003.5, 0.0, 7.0, 910.0, None,2022-09-03 08:00:00, None, None, 910.0,36
None, 9.19, 90.2, 9.2, 90.0, 8.0, 9.2, 7.9, 1003.8, 0.0, 8.0, 910.0, None,2022-09-03 09:00:00, None, None, 910.0,36
None, 9.62, 91.4, 9.6, 91.0, 8.0, 9.6, 7.9, 1005.0, 0.0, 8.0, 911.0, None,2022-09-03 10:00:00, None, None, 911.0,36
None, 10.66, 87.8, 10.7, 88.0, 9.0, 10.7, 7.9, 1004.9, 0.0, 9.0, 911.0, None,2022-09-03 11:00:00, None, None, 911.0,36
None, 10.82, 89.5, 10.8, 90.0, 9.0, 10.8, 7.9, 1006.2, 0.0, 9.0, 912.0, None,2022-09-03 12:00:00, None, None, 912.0,36
None, 11.96, 85.8, 12.0, 86.0, 10.0, 12.0, 7.9, 1006.2, 0.0, 10.0, 912.0, None,2022-09-03 13:00:00, None, None, 912.0,36
None, 12.88, 70.62, 13.0, 71.0, 8.0, 12.9, 7.9, 1006.1, 0.0, 8.0, 912.0, None,2022-09-03 14:00:00, None, None, 912.0,36
