pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0, None,1205.0, None,-8.9,-194.0, None, None, 0.0,577.0, None,2021-01-29 00:00:00, None,5
0.0, None,1205.0, None,-8.9,-194.0, None, None, 0.0,577.0, None,2021-01-29 01:00:00, None,5
0.0, None,1205.0, None,-8.1,-196.0, None, None, 0.0,577.0, None,2021-01-29 02:00:00, None,5
0.0, None,1205.0, None,-8.1,-197.0, None, None, 0.0,577.0, None,2021-01-29 03:00:00, None,5
0.0, None,1205.0, None,-8.4,-196.0, None, None, 0.0,577.0, None,2021-01-29 04:00:00, None,5
0.0, None,1205.0, None,-8.4,-195.0, None, None, 0.0,577.0, None,2021-01-29 05:00:00, None,5
0.0, None,1205.0, None,-8.6,-195.0, None, None, 0.0,577.0, None,2021-01-29 06:00:00, None,5
0.0, None,1205.0, None,-8.6,-196.0, None, None, 0.0,577.0, None,2021-01-29 07:00:00, None,5
0.0, None,1205.0, None,-8.6,-195.0, None, None, 0.0,577.0, None,2021-01-29 08:00:00, None,5
0.0, None,1205.0, None,-8.0,-197.0, None, None, 0.0,577.0, None,2021-01-29 09:00:00, None,5
None, None,1204.0, None,-7.1,267.0, None, None, None,577.0, None,2021-01-29 10:00:00, None,5
0.0, None,1204.0, None,-7.4,267.0, None, None, 0.0,577.0, None,2021-01-29 11:00:00, None,5
0.0, None,1204.0, None,-6.6,216.0, None, None, 0.0,578.0, None,2021-01-29 12:00:00, None,5
0.0, None,1204.0, None,-6.7,214.0, None, None, 0.0,578.0, None,2021-01-29 13:00:00, None,5
0.0, None,1204.0, None,-6.7,267.0, None, None, 0.0,578.0, None,2021-01-29 14:00:00, None,5
0.0, None,1204.0, None,-7.3,267.0, None, None, 0.0,578.0, None,2021-01-29 15:00:00, None,5
0.0, None,1204.0, None,-7.9,-209.0, None, None, 0.0,578.0, None,2021-01-29 16:00:00, None,5
0.0, None,1204.0, None,-8.2,-201.0, None, None, 0.0,578.0, None,2021-01-29 17:00:00, None,5
0.0, None,1204.0, None,-8.3,-198.0, None, None, 0.0,578.0, None,2021-01-29 18:00:00, None,5
1.0, None,1205.0, None,-8.7,-196.0, None, None, 1.0,578.0, None,2021-01-29 19:00:00, None,5
1.0, None,1205.0, None,-9.0,-194.0, None, None, 0.0,578.0, None,2021-01-29 20:00:00, None,5
1.0, None,1205.0, None,-8.9,-195.0, None, None, 0.0,578.0, None,2021-01-29 21:00:00, None,5
1.0, None,1205.0, None,-8.8,-195.0, None, None, 0.0,578.0, None,2021-01-29 22:00:00, None,5
0.0, None,1205.0, None,-8.6,-195.0, None, None, 0.0,578.0, None,2021-01-29 23:00:00, None,5
0.0, None,1205.0, None,-9.4,-193.0, None, None, 0.0,578.0, None,2021-01-30 00:00:00, None,5
0.0, None,1205.0, None,-9.5,-193.0, None, None, 0.0,578.0, None,2021-01-30 01:00:00, None,5
0.0, None,1205.0, None,-9.5,-193.0, None, None, 0.0,578.0, None,2021-01-30 02:00:00, None,5
0.0, None,1205.0, None,-9.6,-193.0, None, None, 0.0,578.0, None,2021-01-30 03:00:00, None,5
0.0, None,1205.0, None,-9.3,-193.0, None, None, 0.0,578.0, None,2021-01-30 04:00:00, None,5
0.0, None,1205.0, None,-9.0,-194.0, None, None, 0.0,578.0, None,2021-01-30 05:00:00, None,5
0.0, None,1205.0, None,-8.8,-195.0, None, None, 0.0,578.0, None,2021-01-30 06:00:00, None,5
0.0, None,1205.0, None,-9.0,-194.0, None, None, 0.0,578.0, None,2021-01-30 07:00:00, None,5
0.0, None,1205.0, None,-8.8,-194.0, None, None, 0.0,578.0, None,2021-01-30 08:00:00, None,5
0.0, None,1205.0, None,-8.2,-196.0, None, None, 0.0,578.0, None,2021-01-30 09:00:00, None,5
1.0, None,1205.0, None,-7.7,-200.0, None, None, 0.0,578.0, None,2021-01-30 10:00:00, None,5
0.0, None,1204.0, None,-7.2,267.0, None, None, None,578.0, None,2021-01-30 11:00:00, None,5
0.0, None,1204.0, None,-6.3,267.0, None, None, 0.0,578.0, None,2021-01-30 12:00:00, None,5
0.0, None,1204.0, None,-5.9,267.0, None, None, 0.0,578.0, None,2021-01-30 13:00:00, None,5
0.0, None,1204.0, None,-6.6,267.0, None, None, 0.0,578.0, None,2021-01-30 14:00:00, None,5
0.0, None,1204.0, None,-6.9,267.0, None, None, 0.0,578.0, None,2021-01-30 15:00:00, None,5
0.0, None,1204.0, None,-7.0,-210.0, None, None, 0.0,578.0, None,2021-01-30 16:00:00, None,5
0.0, None,1204.0, None,-7.2,-202.0, None, None, 0.0,579.0, None,2021-01-30 17:00:00, None,5
0.0, None,1204.0, None,-7.1,-200.0, None, None, 0.0,579.0, None,2021-01-30 18:00:00, None,5
None, None,1204.0, None,-7.0,-200.0, None, None, 0.0,580.0, None,2021-01-30 19:00:00, None,5
None, None,1204.0, None,-6.9,-203.0, None, None, 0.0,581.0, None,2021-01-30 20:00:00, None,5
None, None,1204.0, None,-6.8,-203.0, None, None, 0.0,582.0, None,2021-01-30 21:00:00, None,5
None, None,1204.0, None,-6.6,-243.0, None, None, 0.0,583.0, None,2021-01-30 22:00:00, None,5
None, None,1204.0, None,-6.4,-204.0, None, None, 0.0,584.0, None,2021-01-30 23:00:00, None,5
None, None,1204.0, None,-6.1,-213.0, None, None, 0.0,584.0, None,2021-01-31 00:00:00, None,5
None, None,1204.0, None,-5.9,-213.0, None, None, 0.0,584.0, None,2021-01-31 01:00:00, None,5
None, None,1204.0, None,-5.6,267.0, None, None, 0.0,585.0, None,2021-01-31 02:00:00, None,5
None, None,1204.0, None,-5.4,267.0, None, None, 0.0,585.0, None,2021-01-31 03:00:00, None,5
None, None,1203.0, None,-5.2,267.0, None, None, None,585.0, None,2021-01-31 04:00:00, None,5
None, None,1203.0, None,-4.9,267.0, None, None, 0.0,586.0, None,2021-01-31 05:00:00, None,5
None, None,1203.0, None,-4.9,-53.0, None, None, 0.0,586.0, None,2021-01-31 06:00:00, None,5
None, None,1203.0, None,-4.7,267.0, None, None, 0.0,586.0, None,2021-01-31 07:00:00, None,5
None, None,1203.0, None,-4.4,-146.0, None, None, 0.0,586.0, None,2021-01-31 08:00:00, None,5
None, None,1203.0, None,-4.2,267.0, None, None, 0.0,586.0, None,2021-01-31 09:00:00, None,5
None, None,1203.0, None,-3.9,267.0, None, None, 0.0,586.0, None,2021-01-31 10:00:00, None,5
