pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
0.0, None, 0.0,-4.0,582.0, None,2023-10-01 00:00:00, None, None, None, None,40
0.0, None, 0.0,-4.0,582.0, None,2023-10-01 01:00:00, None, None, None, None,40
0.0, None, 0.0,-4.0,582.0, None,2023-10-01 02:00:00, None, None, None, None,40
1.0, None, 1.0,-4.0,583.0, None,2023-10-01 03:00:00, None, None, None, None,40
0.0, None, None,-4.0,582.0, None,2023-10-01 04:00:00, None, None, None, None,40
0.0, None, 0.0,-4.0,582.0, None,2023-10-01 05:00:00, None, None, None, None,40
1.0, None, 1.0,-4.0,583.0, None,2023-10-01 06:00:00, None, None, None, None,40
1.0, None, 0.0,-4.0,583.0, None,2023-10-01 07:00:00, None, None, None, None,40
None, None, None,-4.0,582.0, None,2023-10-01 08:00:00, None, None, None, None,40
0.0, None, 1.0,-4.0,583.0, None,2023-10-01 09:00:00, None, None, None, None,40
0.0, None, 0.0,-4.0,583.0, None,2023-10-01 10:00:00, None, None, None, None,40
0.0, None, 0.0,-4.0,583.0, None,2023-10-01 11:00:00, None, None, None, None,40
1.0, None, 0.0,-4.0,583.0, None,2023-10-01 12:00:00, None, None, None, None,40
None, None, None,-3.0,582.0, None,2023-10-01 13:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 14:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 15:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 16:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 17:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 18:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 19:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 20:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 21:00:00, None, None, None, None,40
0.0, None, 0.0,-3.0,582.0, None,2023-10-01 22:00:00, None, None, None, None,40
1.0, None, 1.0,-2.0,583.0, None,2023-10-01 23:00:00, None, None, None, None,40
2.0, None, 1.0,-2.0,584.0, None,2023-10-02 00:00:00, None, None, None, None,40
3.0, None, 1.0,-2.0,585.0, None,2023-10-02 01:00:00, None, None, None, None,40
4.0, None, 1.0,-2.0,586.0, None,2023-10-02 02:00:00, None, None, None, None,40
