AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
3.4,0.255,0.0, -0.005,2019-12-03 00:00:00,331.0,100.0,49
3.3,0.0,1.1, None,2019-12-03 00:15:00,274.0,100.0,49
3.3,0.0,3.3, None,2019-12-03 00:30:00,275.0,100.0,49
3.3,0.0,2.1, None,2019-12-03 00:45:00,259.0,100.0,49
3.6,0.0,0.7, -0.003,2019-12-03 01:00:00,345.0,100.0,49
3.9,0.0,0.6, None,2019-12-03 01:15:00,325.0,100.0,49
3.9,0.254,0.3, None,2019-12-03 01:30:00,28.0,100.0,49
4.0,0.0,0.4, None,2019-12-03 01:45:00,305.0,99.0,49
4.0,0.0,2.2, -0.002,2019-12-03 02:00:00,87.0,97.0,49
4.2,0.254,2.2, None,2019-12-03 02:15:00,176.0,96.0,49
5.3,0.0,4.9, None,2019-12-03 02:30:00,188.0,61.0,49
6.2,0.0,5.0, None,2019-12-03 02:45:00,158.0,0.0,49
6.0,0.0,3.2, -0.002,2019-12-03 03:00:00,191.0,0.0,49
6.5,0.0,2.8, None,2019-12-03 03:15:00,174.0,0.0,49
7.2,0.0,3.6, None,2019-12-03 03:30:00,56.0,0.0,49
7.6,0.0,3.4, None,2019-12-03 03:45:00,205.0,0.0,49
5.7,0.0,7.9, -0.002,2019-12-03 04:00:00,279.0,0.0,49
5.4,0.254,7.3, None,2019-12-03 04:15:00,276.0,0.0,49
5.2,0.0,3.3, None,2019-12-03 04:30:00,265.0,0.0,49
5.1,0.0,2.4, None,2019-12-03 04:45:00,236.0,0.0,49
5.0,0.0,1.2, -0.001,2019-12-03 05:00:00,25.0,100.0,49
5.1,0.0,5.4, None,2019-12-03 05:15:00,258.0,100.0,49
6.4,0.0,5.6, None,2019-12-03 05:30:00,202.0,79.0,49
7.3,0.0,6.6, None,2019-12-03 05:45:00,192.0,0.0,49
7.6,0.0,3.8, -0.002,2019-12-03 06:00:00,3.0,0.0,49
7.7,0.0,3.7, None,2019-12-03 06:15:00,158.0,0.0,49
8.0,0.0,6.3, None,2019-12-03 06:30:00,154.0,0.0,49
8.2,0.0,7.8, None,2019-12-03 06:45:00,178.0,0.0,49
7.9,0.254,3.6, -0.002,2019-12-03 07:00:00,295.0,100.0,49
7.7,0.0,1.4, None,2019-12-03 07:15:00,267.0,100.0,49
8.0,0.0,8.1, None,2019-12-03 07:30:00,187.0,100.0,49
8.5,0.0,9.1, None,2019-12-03 07:45:00,218.0,0.0,49
8.7,0.0,8.4, -0.002,2019-12-03 08:00:00,209.0,0.0,49
8.7,0.0,8.9, None,2019-12-03 08:15:00,215.0,0.0,49
8.7,0.0,8.3, None,2019-12-03 08:30:00,210.0,0.0,49
8.9,0.0,11.2, None,2019-12-03 08:45:00,204.0,0.0,49
9.0,0.0,12.5, -0.002,2019-12-03 09:00:00,202.0,0.0,49
8.9,0.0,9.1, None,2019-12-03 09:15:00,212.0,0.0,49
9.0,0.0,12.8, None,2019-12-03 09:30:00,202.0,0.0,49
9.0,0.0,10.7, None,2019-12-03 09:45:00,203.0,0.0,49
9.0,0.0,11.8, -0.002,2019-12-03 10:00:00,202.0,0.0,49
9.1,0.0,13.9, None,2019-12-03 10:15:00,203.0,0.0,49
9.2,0.0,9.1, None,2019-12-03 10:30:00,216.0,0.0,49
9.3,0.0,14.9, None,2019-12-03 10:45:00,217.0,0.0,49
9.5,0.0,16.9, -0.002,2019-12-03 11:00:00,220.0,0.0,49
9.7,0.0,12.9, None,2019-12-03 11:15:00,218.0,100.0,49
