wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
7.0, 102.2, 4.4, 90.0, 63.0, 11.1,2017-04-16 00:00:00, None, None, None, None, -0.15,16
2.0, 102.2, 4.7, 225.0, 59.0, 12.5,2017-04-16 01:00:00, None, None, None, None, -0.13,16
9.0, 102.2, 4.5, 315.0, 64.0, 11.0,2017-04-16 02:00:00, None, None, None, None, -0.08,16
10.0, 102.2, 3.8, 270.0, 66.0, 9.8,2017-04-16 03:00:00, None, None, None, None, -0.08,16
0.0, 102.2, 3.5, None, 71.0, 8.6,2017-04-16 04:00:00, None, None, None, None, -0.04,16
2.0, 102.2, 3.1, 45.0, 71.0, 8.0,2017-04-16 05:00:00, None, None, None, None, -0.04,16
4.0, 102.1, 3.3, 315.0, 72.0, 7.9,2017-04-16 06:00:00, None, None, None, None, -0.03,16
0.0, 102.1, 2.9, None, 76.0, 6.8,2017-04-16 07:00:00, None, None, None, None, -0.09,16
2.0, 102.1, 3.3, 90.0, 79.0, 6.7,2017-04-16 08:00:00, None, None, None, None, -0.1,16
1.0, 102.0, 3.3, 90.0, 81.0, 6.4,2017-04-16 09:00:00, None, None, None, None, -0.09,16
2.0, 102.0, 3.4, 270.0, 82.0, 6.3,2017-04-16 10:00:00, None, None, None, None, -0.11,16
6.0, 101.9, 3.5, 112.5, 83.0, 6.1,2017-04-16 11:00:00, None, None, None, None, -0.18,16
3.0, 101.8, 3.6, 67.5, 86.0, 5.8,2017-04-16 12:00:00, None, None, None, None, -0.22,16
7.0, 101.8, 3.4, 90.0, 86.0, 5.6,2017-04-16 13:00:00, None, None, None, None, -0.21,16
4.0, 101.7, 3.3, 90.0, 83.0, 5.9,2017-04-16 14:00:00, None, None, None, None, -0.18,16
6.0, 101.6, 3.5, 90.0, 81.0, 6.6,2017-04-16 15:00:00, None, None, None, None, -0.19,16
9.0, 101.6, 3.4, 90.0, 76.0, 7.4,2017-04-16 16:00:00, None, None, None, None, -0.15,16
7.0, 101.5, 3.1, 112.5, 72.0, 7.8,2017-04-16 17:00:00, None, None, None, None, -0.18,16
3.0, 101.5, 3.8, 157.5, 72.0, 8.5,2017-04-16 18:00:00, None, None, None, None, -0.16,16
11.0, 101.4, 4.0, 270.0, 74.0, 8.3,2017-04-16 19:00:00, None, None, None, None, -0.22,16
11.0, 101.3, 3.8, 292.5, 71.0, 8.7,2017-04-16 20:00:00, None, None, None, None, -0.25,16
13.0, 101.2, 4.7, 292.5, 73.0, 9.3,2017-04-16 21:00:00, None, None, None, None, -0.31,16
20.0, 101.1, 5.3, 292.5, 75.0, 9.5,2017-04-16 22:00:00, None, None, None, None, -0.32,16
16.0, 100.9, 4.5, 315.0, 67.0, 10.4,2017-04-16 23:00:00, None, 0.0, None, None, -0.32,16
13.0, 100.8, 4.0, 315.0, 55.0, 12.9,2017-04-17 00:00:00, None, None, None, None, -0.31,16
2.0, 100.8, 5.2, 225.0, 59.0, 12.9,2017-04-17 01:00:00, None, None, None, None, -0.29,16
8.0, 100.7, 4.7, 315.0, 60.0, 12.1,2017-04-17 02:00:00, None, None, None, None, -0.21,16
3.0, 100.7, 4.9, 315.0, 65.0, 11.4,2017-04-17 03:00:00, None, None, None, None, -0.12,16
7.0, 100.7, 5.5, 90.0, 71.0, 10.6,2017-04-17 04:00:00, None, None, None, None, -0.06,16
5.0, 100.7, 5.9, 67.5, 75.0, 10.1,2017-04-17 05:00:00, None, None, None, None, -0.01,16
6.0, 100.7, 4.6, 292.5, 65.0, 10.9,2017-04-17 06:00:00, None, None, None, None, 0.01,16
12.0, 100.7, 6.4, 90.0, 78.0, 10.1,2017-04-17 07:00:00, None, None, None, None, 0.03,16
7.0, 100.8, 5.4, 180.0, 71.0, 10.4,2017-04-17 08:00:00, None, None, None, None, 0.04,16
9.0, 100.7, 5.6, 315.0, 68.0, 11.3,2017-04-17 09:00:00, None, None, None, None, -0.03,16
2.0, 100.7, 6.2, 270.0, 76.0, 10.2,2017-04-17 10:00:00, None, None, None, None, -0.07,16
1.0, 100.7, 5.7, 337.5, 72.0, 10.6,2017-04-17 11:00:00, None, None, None, None, -0.1,16
3.0, 100.7, 6.0, 315.0, 75.0, 10.1,2017-04-17 12:00:00, None, None, None, None, -0.01,16
4.0, 100.7, 5.7, 315.0, 77.0, 9.5,2017-04-17 13:00:00, None, None, None, None, 0.04,16
8.0, 100.8, 6.3, 315.0, 86.0, 8.5,2017-04-17 14:00:00, None, None, None, None, 0.09,16
4.0, 100.9, 7.2, 90.0, 89.0, 8.9,2017-04-17 15:00:00, None, None, None, None, 0.16,16
6.0, 100.9, 7.2, 292.5, 91.0, 8.6,2017-04-17 16:00:00, None, None, None, None, 0.15,16
17.0, 100.9, 7.9, 90.0, 86.0, 10.1,2017-04-17 17:00:00, None, None, None, None, 0.15,16
29.0, 100.9, 6.7, 90.0, 76.0, 10.8,2017-04-17 18:00:00, None, None, 37.0, None, 0.02,16
