air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
1.5, 1.463, 0.8, 0.0, 0.0, 1.8, 27.421,2021-10-15 00:00:00, 27.0, -52.0, 426.0,42
1.4, 1.399, 0.8, 0.0, 0.0, 1.8, 27.641,2021-10-15 01:00:00, 28.0, -52.0, 427.0,42
0.7, 0.691, 0.7, 0.0, -1.0, 1.8, 26.926,2021-10-15 02:00:00, 27.0, -53.0, 426.0,42
0.8, 0.803, 0.4, 0.0, 1.0, 1.8, 27.959,2021-10-15 03:00:00, 28.0, -53.0, 424.0,42
1.4, 1.39, 0.4, 0.0, 0.0, 1.8, 28.004,2021-10-15 04:00:00, 28.0, -52.0, 425.0,42
1.7, 1.734, 0.4, 0.0, -2.0, 1.8, 26.256,2021-10-15 05:00:00, 26.0, -52.0, 427.0,42
2.1, 2.069, 0.4, 0.0, 0.0, 2.1, 26.74,2021-10-15 06:00:00, 27.0, -52.0, 429.0,42
2.3, 2.291, 2.0, 0.0, 0.0, 2.5, 26.532,2021-10-15 07:00:00, 27.0, -52.0, 431.0,42
2.4, 2.388, 2.0, 0.0, -2.0, 2.7, 24.233,2021-10-15 08:00:00, 24.0, -52.0, 432.0,42
2.9, 2.945, 2.0, 0.0, 1.0, 3.0, 25.103,2021-10-15 09:00:00, 25.0, -51.0, 434.0,42
4.0, 3.973, 2.0, 0.0, -1.0, 4.6, 23.709,2021-10-15 10:00:00, 24.0, -51.0, 454.0,42
4.8, 4.798, 2.0, 0.0, 2.0, 5.0, 25.683,2021-10-15 11:00:00, 26.0, -50.0, 480.0,42
5.8, 5.843, 2.0, 0.0, -1.0, 6.2, 25.002,2021-10-15 12:00:00, 25.0, -50.0, 511.0,42
5.9, 5.928, 2.0, 0.0, -1.0, 6.2, 24.093,2021-10-15 13:00:00, 24.0, -50.0, 510.0,42
5.7, 5.749, 2.0, 0.0, -1.0, 6.2, 22.91,2021-10-15 14:00:00, 23.0, -50.0, 512.0,42
5.4, 5.39, 2.0, 0.0, -1.0, 6.2, 21.895,2021-10-15 15:00:00, 22.0, -50.0, 516.0,42
4.9, 4.855, 2.0, 0.0, 0.0, 6.2, 21.568,2021-10-15 16:00:00, 22.0, -50.0, 504.0,42
4.4, 4.358, 2.0, 0.0, -3.0, 6.2, 18.93,2021-10-15 17:00:00, 19.0, -51.0, 492.0,42
3.9, 3.935, 2.0, 0.0, 2.0, 6.2, 20.434,2021-10-15 18:00:00, 20.0, -51.0, 473.0,42
3.8, 3.758, 3.8, 0.0, -4.0, 4.1, 16.889,2021-10-15 19:00:00, 17.0, -51.0, 457.0,42
3.4, 3.393, 3.4, 0.0, 4.0, 4.1, 21.256,2021-10-15 20:00:00, 21.0, -51.0, 450.0,42
3.1, 3.131, 2.9, 0.0, -3.0, 4.1, 17.863,2021-10-15 21:00:00, 18.0, -51.0, 446.0,42
3.0, 2.982, 2.7, 0.0, -5.0, 4.1, 13.108,2021-10-15 22:00:00, 13.0, -51.0, 443.0,42
2.8, 2.758, 2.7, 0.0, 6.0, 4.1, 18.592,2021-10-15 23:00:00, 19.0, -51.0, 443.0,42
