RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
97.2, None, None, None, 3.594, 197.1, 0.0, -0.5, 0.0, 845.0, None, None, None, -1.0, None, -0.572, None, None, 0.407, None, 0.4, None, None, 23.3, None, 0.4, 1018.2, 0.0, 0.0, 97.0,2021-10-15 00:00:00, 845.0,42
97.3, None, None, None, 5.028, 195.5, 0.0, -0.5, 0.0, 845.0, None, None, None, -1.0, None, -0.535, None, None, 0.572, None, 0.6, None, None, 24.99, None, 0.6, 1018.1, -0.1, 0.0, 97.0,2021-10-15 01:00:00, 845.0,42
97.3, None, None, None, 4.749, 190.2, 0.0, -0.5, 0.0, 844.0, None, None, None, -1.0, None, -0.582, None, None, 0.657, None, 0.7, None, None, 26.05, None, 0.7, 1016.7, 0.2, 0.0, 97.0,2021-10-15 02:00:00, 844.0,42
97.4, None, None, None, 6.005, 190.0, 0.0, -0.5, 0.0, 844.0, None, None, None, -1.0, None, -0.558, None, None, 0.728, None, 0.8, None, None, 23.22, None, 0.7, 1016.9, -0.1, 0.0, 97.0,2021-10-15 03:00:00, 844.0,42
97.4, None, None, None, 4.895, 184.3, 0.0, -0.5, 0.0, 844.0, None, None, None, -1.0, None, -0.547, None, None, 0.701, None, 0.8, None, None, 21.45, None, 0.7, 1016.9, -0.1, 0.0, 97.0,2021-10-15 04:00:00, 844.0,42
97.5, None, None, None, 4.736, 188.1, 0.0, -0.5, 0.0, 844.0, None, None, None, -1.0, None, -0.524, None, None, 0.245, None, 0.8, None, None, 20.96, None, 0.2, 1017.0, 0.6, 0.0, 98.0,2021-10-15 05:00:00, 844.0,42
97.7, None, None, None, 4.257, 192.2, 0.0, -0.5, 0.0, 844.0, None, None, None, 0.0, None, -0.435, None, None, 0.07, None, 0.8, None, None, 14.61, None, 0.1, 1017.0, 1.0, 0.0, 98.0,2021-10-15 06:00:00, 844.0,42
97.7, None, None, None, 5.33, 187.1, 0.0, 0.0, 0.0, 844.0, None, None, None, -1.0, None, -0.626, None, None, 0.055, None, 0.1, None, None, 11.66, None, 0.1, 1017.0, 0.6, 0.0, 98.0,2021-10-15 07:00:00, 844.0,42
97.8, None, None, None, 5.124, 189.3, 0.0, 0.0, 0.0, 844.0, None, None, None, -1.0, None, -0.715, None, None, 0.029, None, 0.1, None, None, 23.58, None, 0.0, 1017.0, 0.3, 0.0, 98.0,2021-10-15 08:00:00, 844.0,42
97.8, None, None, None, 5.214, 194.5, 0.0, 0.0, 0.0, 844.0, None, None, None, -1.0, None, -0.667, None, None, 0.149, None, 0.1, None, None, 24.24, None, 0.1, 1017.0, 0.0, 0.0, 98.0,2021-10-15 09:00:00, 844.0,42
