CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-5.348, 95.1, -5.2, 95.0, None, 26.68, None, 211.7, 7.978, -5.3, -6.0, -6.0, None, -6.0,2021-10-15 00:00:00,42
-5.099, 95.4, -5.1, 95.0, None, 30.05, None, 212.0, 8.23, -5.1, -6.0, -6.0, None, -6.0,2021-10-15 01:00:00,42
-4.815, 95.6, -4.9, 96.0, None, 23.68, None, 203.5, 8.97, -4.8, -6.0, -5.0, None, -5.0,2021-10-15 02:00:00,42
-4.609, 95.7, -4.6, 96.0, None, 22.74, None, 207.2, 9.76, -4.6, -6.0, -5.0, None, -5.0,2021-10-15 03:00:00,42
-4.262, 96.1, -4.2, 96.0, None, 24.45, None, 202.8, 11.15, -4.3, -6.0, -5.0, None, -5.0,2021-10-15 04:00:00,42
-4.042, 96.3, -3.9, 96.0, None, 31.69, None, 196.4, 10.19, -4.0, -6.0, -5.0, None, -5.0,2021-10-15 05:00:00,42
-4.001, 96.4, -3.8, 96.0, None, 30.45, None, 202.3, 10.85, -4.0, -6.0, -5.0, None, -5.0,2021-10-15 06:00:00,42
-3.968, 96.4, -3.9, 96.0, None, 25.15, None, 206.8, 10.17, -4.0, -4.0, -4.0, None, -4.0,2021-10-15 07:00:00,42
-3.705, 96.4, -3.7, 96.0, None, 28.86, None, 206.7, 8.58, -3.7, -4.0, -4.0, None, -4.0,2021-10-15 08:00:00,42
-3.27, 96.7, -3.3, 97.0, None, 26.04, None, 208.1, 9.07, -3.3, -4.0, -4.0, None, -4.0,2021-10-15 09:00:00,42
-2.869, 96.7, -2.8, 97.0, None, 27.16, None, 221.3, 8.19, -2.9, -4.0, -3.0, None, -3.0,2021-10-15 10:00:00,42
-2.666, 96.7, -2.6, 97.0, None, 31.61, None, 206.7, 11.0, -2.7, -4.0, -3.0, None, -3.0,2021-10-15 11:00:00,42
-2.384, 96.9, -2.2, 97.0, None, 32.72, None, 206.6, 10.53, -2.4, -4.0, -3.0, None, -3.0,2021-10-15 12:00:00,42
-2.227, 96.8, -2.0, 97.0, None, 36.01, None, 209.5, 9.92, -2.2, -4.0, -2.0, None, -2.0,2021-10-15 13:00:00,42
-2.379, 96.9, -2.0, 97.0, None, 31.54, None, 213.1, 9.21, -2.4, -4.0, -3.0, None, -3.0,2021-10-15 14:00:00,42
-2.619, 97.1, -2.0, 97.0, None, 27.96, None, 218.4, 6.447, -2.6, -4.0, -3.0, None, -3.0,2021-10-15 15:00:00,42
-2.794, 96.9, -2.0, 97.0, None, 29.56, None, 198.7, 6.07, -2.8, -4.0, -3.0, None, -3.0,2021-10-15 16:00:00,42
-2.965, 97.1, -2.0, 97.0, None, 22.72, None, 195.4, 6.938, -3.0, -4.0, -3.0, None, -3.0,2021-10-15 17:00:00,42
-3.111, 97.2, -2.0, 97.0, None, 22.27, None, 197.9, 6.993, -3.1, -4.0, -3.0, None, -3.0,2021-10-15 18:00:00,42
-3.01, 97.3, -2.9, 97.0, None, 21.37, None, 208.9, 7.201, -3.0, -3.1, -3.0, None, -3.0,2021-10-15 19:00:00,42
-3.008, 97.3, -2.8, 97.0, None, 21.83, None, 211.1, 8.44, -3.0, -3.1, -3.0, None, -3.0,2021-10-15 20:00:00,42
-2.879, 97.4, -2.8, 97.0, None, 21.65, None, 206.2, 7.643, -2.9, -3.1, -3.0, None, -3.0,2021-10-15 21:00:00,42
-2.889, 97.4, -2.8, 97.0, None, 18.53, None, 198.5, 8.87, -2.9, -3.1, -3.0, None, -3.0,2021-10-15 22:00:00,42
-2.722, 97.6, -2.6, 98.0, None, 23.64, None, 205.9, 9.13, -2.7, -3.1, -3.0, None, -3.0,2021-10-15 23:00:00,42
-2.65, 97.6, -2.6, 98.0, None, 29.28, None, 204.6, 7.664, -2.7, -3.1, -3.0, None, -3.0,2021-10-16 00:00:00,42
-2.355, 97.9, -2.3, 98.0, None, 33.55, None, 189.3, 9.48, -2.4, -3.1, -3.0, None, -3.0,2021-10-16 01:00:00,42
-2.116, 98.1, -2.1, 98.0, None, 36.19, None, 184.6, 8.46, -2.1, -3.1, -2.0, None, -2.0,2021-10-16 02:00:00,42
-2.286, 97.9, -2.0, 98.0, None, 32.6, None, 197.2, 6.932, -2.3, -3.1, -2.0, None, -2.0,2021-10-16 03:00:00,42
-2.256, 98.0, -2.0, 98.0, None, 32.16, None, 202.2, 7.808, -2.3, -3.1, -3.0, None, -3.0,2021-10-16 04:00:00,42
-2.328, 98.0, -2.0, 98.0, None, 28.46, None, 188.9, 10.45, -2.3, -3.1, -3.0, None, -3.0,2021-10-16 05:00:00,42
-2.174, 98.1, -2.0, 98.0, None, 31.27, None, 174.3, 11.83, -2.2, -3.1, -2.0, None, -2.0,2021-10-16 06:00:00,42
-2.149, 98.1, -2.1, 98.0, None, 35.88, None, 193.5, 11.3, -2.1, -2.3, -2.0, None, -2.0,2021-10-16 07:00:00,42
-2.01, 98.2, -1.9, 98.0, None, 36.65, None, 181.2, 13.08, -2.0, -2.3, -2.0, None, -2.0,2021-10-16 08:00:00,42
-1.902, 98.1, -1.7, 98.0, None, 35.62, None, 169.1, 11.22, -1.9, -2.3, -2.0, None, -2.0,2021-10-16 09:00:00,42
-1.634, 98.1, -1.5, 98.0, None, 36.76, None, 174.8, 12.02, -1.6, -2.3, -2.0, None, -2.0,2021-10-16 10:00:00,42
-1.336, 98.2, -1.3, 98.0, None, 28.52, None, 183.6, 14.9, -1.3, -2.3, -1.0, None, -1.0,2021-10-16 11:00:00,42
