pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,3.1,2.7, 1022.1, 0.0, 0.0,5.1,78.0,2021-10-15 00:00:00,0.0, 927.0,42
0.0,3.4,2.7, 1021.9, 0.0, 0.0,5.1,80.0,2021-10-15 01:00:00,0.0, 927.0,42
0.0,3.8,2.7, 1021.8, 0.0, 0.0,5.1,72.0,2021-10-15 02:00:00,-1.0, 927.0,42
0.0,2.8,2.7, 1022.0, 0.0, 0.0,5.1,84.0,2021-10-15 03:00:00,0.0, 927.0,42
0.0,2.8,2.6, 1020.7, 0.0, 0.0,5.1,82.0,2021-10-15 04:00:00,0.0, 926.0,42
0.0,2.8,2.6, 1021.9, 0.0, 0.0,5.1,84.0,2021-10-15 05:00:00,0.0, 927.0,42
0.0,2.7,2.6, 1022.1, 0.0, 0.0,5.1,85.0,2021-10-15 06:00:00,0.0, 927.0,42
0.0,2.7,2.6, 1022.3, 0.0, 0.0,2.9,86.0,2021-10-15 07:00:00,1.0, 927.0,42
0.0,2.7,2.6, 1022.3, 0.0, 0.0,2.9,85.0,2021-10-15 08:00:00,0.0, 927.0,42
0.0,3.3,2.6, 1021.2, 0.0, 0.0,3.3,85.0,2021-10-15 09:00:00,1.0, 926.0,42
0.0,3.8,2.6, 1022.2, 0.0, 0.0,3.8,85.0,2021-10-15 10:00:00,2.0, 927.0,42
0.0,5.0,2.6, 1022.1, 0.0, 0.0,5.1,75.0,2021-10-15 11:00:00,1.0, 927.0,42
0.0,7.1,2.6, 1020.8, 0.0, 0.0,6.9,63.0,2021-10-15 12:00:00,0.0, 926.0,42
0.0,8.4,2.6, 1020.6, 0.0, 0.0,8.6,58.0,2021-10-15 13:00:00,1.0, 926.0,42
0.0,9.6,2.6, 1020.4, 0.0, 0.0,9.6,58.0,2021-10-15 14:00:00,2.0, 926.0,42
0.0,10.0,2.6, 1019.4, 0.0, 0.0,10.1,58.0,2021-10-15 15:00:00,2.0, 925.0,42
0.0,10.2,2.6, 1020.5, 0.0, 0.0,10.2,56.0,2021-10-15 16:00:00,2.0, 926.0,42
0.0,10.5,2.6, 1020.4, 0.0, 0.0,11.2,58.0,2021-10-15 17:00:00,3.0, 926.0,42
0.0,8.7,2.6, 1020.6, 0.0, 0.0,11.2,65.0,2021-10-15 18:00:00,3.0, 926.0,42
0.0,7.7,7.7, 1019.6, 0.0, 0.0,8.8,77.0,2021-10-15 19:00:00,4.0, 925.0,42
0.0,7.1,7.1, 1020.8, 0.0, 0.0,8.8,78.0,2021-10-15 20:00:00,4.0, 926.0,42
0.0,6.7,6.6, 1021.9, 0.0, 0.0,8.8,75.0,2021-10-15 21:00:00,3.0, 927.0,42
0.0,6.8,6.4, 1021.8, 0.0, 0.0,8.8,76.0,2021-10-15 22:00:00,3.0, 927.0,42
0.0,8.7,6.4, 1020.4, 0.0, 0.0,8.8,62.0,2021-10-15 23:00:00,2.0, 926.0,42
0.0,8.6,6.4, 1020.2, 0.0, 0.0,9.0,64.0,2021-10-16 00:00:00,2.0, 926.0,42
