wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
18.0,100.8,10.1, 315.0,39.0,25.0,2021-07-02 00:00:00, None, None, None, None,0.18,27
16.0,100.8,9.7, 315.0,41.0,23.7,2021-07-02 01:00:00, None, None, None, None,0.16,27
16.0,100.8,9.7, 315.0,41.0,23.7,2021-07-02 02:00:00, None, None, None, None,0.16,27
12.0,101.0,9.3, 315.0,46.0,21.5,2021-07-02 03:00:00, None, None, None, None,0.25,27
10.0,101.1,8.9, 315.0,47.0,20.7,2021-07-02 04:00:00, None, None, None, None,0.25,27
15.0,101.1,8.9, 315.0,46.0,21.0,2021-07-02 05:00:00, None, None, None, None,0.21,27
14.0,101.2,9.5, 315.0,47.0,21.5,2021-07-02 06:00:00, None, None, None, None,0.16,27
20.0,101.2,9.7, 315.0,44.0,22.5,2021-07-02 07:00:00, None, None, None, None,0.08,27
5.0,101.2,11.8, 45.0,44.0,24.9,2021-07-02 08:00:00, None, None, None, None,0.05,27
5.0,101.2,11.5, 337.5,39.0,26.5,2021-07-02 09:00:00, None, None, None, None,-0.02,27
6.0,101.1,12.0, 22.5,39.0,27.2,2021-07-02 10:00:00, None, None, None, None,-0.04,27
3.0,101.1,12.7, 225.0,37.0,28.7,2021-07-02 11:00:00, None, None, None, None,-0.09,27
12.0,101.1,12.6, 22.5,33.0,30.5,2021-07-02 12:00:00, None, None, None, None,-0.09,27
12.0,101.1,11.2, 22.5,28.0,31.9,2021-07-02 13:00:00, None, None, None, None,-0.09,27
12.0,101.1,11.2, 22.5,28.0,31.9,2021-07-02 14:00:00, None, None, None, None,-0.09,27
11.0,100.9,11.6, 337.5,26.0,33.9,2021-07-02 16:00:00, None, None, None, None,-0.15,27
11.0,100.8,11.4, 0.0,26.0,33.7,2021-07-02 17:00:00, None, None, None, None,-0.14,27
4.0,100.8,12.2, 0.0,28.0,33.3,2021-07-02 18:00:00, None, None, None, None,-0.15,27
9.0,100.8,10.6, 337.5,25.0,33.0,2021-07-02 19:00:00, None, None, None, None,-0.12,27
7.0,100.8,10.4, 292.5,27.0,31.9,2021-07-02 20:00:00, None, None, None, None,-0.06,27
10.0,100.8,10.8, 270.0,31.0,29.7,2021-07-02 21:00:00, None, None, None, None,0.05,27
8.0,100.9,10.1, 247.5,30.0,29.3,2021-07-02 22:00:00, None, None, None, None,0.15,27
8.0,101.0,9.5, 337.5,33.0,27.3,2021-07-02 23:00:00, 20.7, 0.0, 31.0, 34.3,0.19,27
16.0,101.0,9.1, 292.5,32.0,27.1,2021-07-03 00:00:00, None, None, None, None,0.17,27
10.0,101.0,8.7, 270.0,34.0,25.6,2021-07-03 01:00:00, None, None, None, None,0.1,27
11.0,101.1,9.1, 270.0,42.0,22.5,2021-07-03 02:00:00, None, None, None, None,0.07,27
13.0,101.1,9.4, 270.0,42.0,23.0,2021-07-03 03:00:00, None, None, None, None,0.07,27
5.0,101.1,8.9, 270.0,44.0,21.6,2021-07-03 04:00:00, None, None, None, None,0.05,27
10.0,101.1,9.1, 270.0,46.0,21.3,2021-07-03 05:00:00, None, None, None, None,0.08,27
8.0,101.2,9.3, 292.5,47.0,21.0,2021-07-03 06:00:00, None, None, None, None,0.06,27
4.0,101.2,10.1, 315.0,40.0,24.5,2021-07-03 07:00:00, None, None, None, None,0.06,27
4.0,101.2,11.7, 337.5,44.0,24.7,2021-07-03 08:00:00, None, None, None, None,0.02,27
8.0,101.1,11.9, 22.5,41.0,26.1,2021-07-03 09:00:00, None, None, None, None,-0.01,27
6.0,101.1,14.0, 22.5,47.0,26.1,2021-07-03 10:00:00, None, None, None, None,-0.05,27
12.0,101.1,14.0, 22.5,46.0,26.6,2021-07-03 11:00:00, None, None, None, None,-0.09,27
8.0,101.0,14.5, 22.5,42.0,28.9,2021-07-03 12:00:00, None, None, None, None,-0.14,27
11.0,100.9,12.6, 22.5,32.0,31.1,2021-07-03 13:00:00, None, None, None, None,-0.19,27
7.0,100.8,11.8, 45.0,28.0,32.8,2021-07-03 14:00:00, None, None, None, None,-0.22,27
9.0,100.8,12.1, 22.5,29.0,32.5,2021-07-03 15:00:00, None, None, None, None,-0.23,27
10.0,100.7,12.4, 0.0,26.0,34.5,2021-07-03 16:00:00, None, None, None, None,-0.19,27
17.0,100.8,16.1, 180.0,60.0,24.5,2021-07-03 17:00:00, None, None, None, None,-0.12,27
17.0,100.8,13.1, 135.0,37.0,29.4,2021-07-03 18:00:00, None, None, 35.0, None,-0.03,27
11.0,100.7,15.1, 67.5,43.0,29.2,2021-07-03 19:00:00, None, None, None, None,-0.01,27
1.0,100.7,12.0, 67.5,34.0,29.5,2021-07-03 20:00:00, None, None, None, None,-0.02,27
10.0,100.7,-3.5, 292.5,11.0,29.9,2021-07-03 21:00:00, None, None, None, None,0.02,27
7.0,100.8,-2.7, 315.0,14.0,26.9,2021-07-03 22:00:00, None, None, None, None,0.09,27
16.0,100.8,-0.4, 270.0,18.0,26.1,2021-07-03 23:00:00, 20.5, 1.6, 35.0, 34.7,0.13,27
12.0,100.9,-0.5, 270.0,18.0,26.0,2021-07-04 00:00:00, None, None, None, None,0.12,27
10.0,100.9,0.5, 270.0,23.0,22.6,2021-07-04 01:00:00, None, None, None, None,0.11,27
6.0,101.0,2.0, 270.0,27.0,22.0,2021-07-04 02:00:00, None, None, None, None,0.14,27
7.0,101.0,4.4, 292.5,29.0,23.3,2021-07-04 03:00:00, None, None, None, None,0.11,27
7.0,101.0,5.2, 270.0,33.0,22.0,2021-07-04 04:00:00, None, None, None, None,0.11,27
16.0,101.1,7.0, 292.5,37.0,22.4,2021-07-04 05:00:00, None, None, None, None,0.11,27
11.0,101.1,7.9, 270.0,42.0,21.5,2021-07-04 06:00:00, None, None, None, None,0.11,27
13.0,101.1,8.8, 292.5,39.0,23.5,2021-07-04 07:00:00, None, None, None, None,0.08,27
11.0,101.1,9.0, 337.5,36.0,25.1,2021-07-04 08:00:00, None, None, None, None,0.06,27
6.0,101.1,10.6, 22.5,37.0,26.5,2021-07-04 09:00:00, None, None, None, None,0.01,27
1.0,101.1,10.3, 0.0,35.0,27.1,2021-07-04 10:00:00, None, None, None, None,-0.02,27
2.0,101.1,10.2, 112.5,32.0,28.4,2021-07-04 11:00:00, None, None, None, None,-0.07,27
8.0,101.0,11.5, 0.0,31.0,30.8,2021-07-04 12:00:00, None, None, None, None,-0.07,27
