wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
1.0, 76.0, 6.3,0.0, 12.5,9.0, 16.8,19.7, 5.0, 0.0, 2.2,67.0,2021-07-02 00:00:00,27,,,,,,,,,,,,,,,,
14.0, None, None,0.0, None,14.9, None,18.9, None, None, None,68.0,2021-07-02 01:00:00,27,,,,,,,,,,,,,,,,
46.0, None, None,0.0, None,4.3, None,18.4, None, None, None,67.0,2021-07-02 02:00:00,27,,,,,,,,,,,,,,,,
355.0, 68.0, 14.9,0.0, 12.9,7.6, 18.9,17.4, 14.0, 0.0, 2.2,74.0,2021-07-02 03:00:00,27,,,,,,,,,,,,,,,,
346.0, 67.0, 4.3,0.0, 12.2,10.4, 18.4,17.7, 46.0, 0.0, 2.2,75.0,2021-07-02 04:00:00,27,,,,,,,,,,,,,,,,
26.0, 74.0, 7.6,0.0, 12.7,3.8, 17.4,17.8, 355.0, 0.0, 2.2,76.0,2021-07-02 05:00:00,27,,,,,,,,,,,,,,,,
233.0, 75.0, 10.4,0.0, 13.2,4.6, 17.7,19.4, 346.0, 0.0, 2.2,72.0,2021-07-02 06:00:00,27,,,,,,,,,,,,,,,,
198.0, 76.0, 3.8,0.0, 13.5,5.7, 17.8,19.3, 26.0, 0.0, 2.2,79.0,2021-07-02 07:00:00,27,,,,,,,,,,,,,,,,
187.0, 72.0, 4.6,0.0, 14.2,8.0, 19.4,20.4, 233.0, 0.0, 2.2,68.0,2021-07-02 08:00:00,27,,,,,,,,,,,,,,,,
218.0, 79.0, 5.7,0.0, 15.6,6.5, 19.3,21.5, 198.0, 0.0, 2.2,61.0,2021-07-02 09:00:00,27,,,,,,,,,,,,,,,,
223.0, None, None,0.0, None,6.9, None,23.3, None, None, None,55.0,2021-07-02 10:00:00,27,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,7.9, None,24.4, None, None, None,50.0,2021-07-02 11:00:00,27,,,,,,,,,,,,,,,,
85.0, None, None,0.0, None,5.4, None,26.1, None, None, None,46.0,2021-07-02 12:00:00,27,,,,,,,,,,,,,,,,
135.0, 50.0, 7.9,0.0, 13.3,6.5, 24.4,27.1, 178.0, 0.0, None,43.0,2021-07-02 13:00:00,27,,,,,,,,,,,,,,,,
294.0, 46.0, 5.4,0.0, 13.6,5.3, 26.1,27.6, 85.0, 0.0, None,39.0,2021-07-02 14:00:00,27,,,,,,,,,,,,,,,,
312.0, 43.0, 6.5,0.0, 13.5,6.0, 27.1,27.8, 135.0, 0.0, None,38.0,2021-07-02 15:00:00,27,,,,,,,,,,,,,,,,
209.0, 39.0, 5.3,0.0, 12.4,6.0, 27.6,28.0, 294.0, 0.0, None,38.0,2021-07-02 16:00:00,27,,,,,,,,,,,,,,,,
212.0, 38.0, 6.0,0.0, 12.2,4.1, 27.8,27.9, 312.0, 0.0, None,35.0,2021-07-02 17:00:00,27,,,,,,,,,,,,,,,,
37.0, None, None,0.0, None,1.8, None,22.9, None, None, None,50.0,2021-07-02 18:00:00,27,,,,,,,,,,,,,,,,
12.0, 35.0, 4.1,0.0, 11.0,3.5, 27.9,20.5, 212.0, 0.0, 2.2,57.0,2021-07-02 19:00:00,27,,,,,,,,,,,,,,,,
347.0, 50.0, 1.8,0.0, 11.9,6.8, 22.9,18.4, 37.0, 0.0, 2.2,61.0,2021-07-02 20:00:00,27,,,,,,,,,,,,,,,,
337.0, 57.0, 3.5,0.0, 11.7,7.6, 20.5,16.9, 12.0, 0.0, 0.8,61.0,2021-07-02 21:00:00,27,,,,,,,,,,,,,,,,
346.0, 61.0, 6.8,0.0, 10.8,6.4, 18.4,15.9, 347.0, 0.0, 0.0,63.0,2021-07-02 22:00:00,27,,,,,,,,,,,,,,,,
353.0, 61.0, 7.6,0.0, 9.3,3.8, 16.9,15.7, 337.0, 0.0, 0.0,57.0,2021-07-02 23:00:00,27,,,,,,,,,,,,,,,,
359.0, None, None,0.0, None,6.4, None,15.6, None, None, None,47.0,2021-07-03 00:00:00,27,,,,,,,,,,,,,,,,
352.0, 57.0, 3.8,0.0, 7.2,6.3, 15.7,15.2, 353.0, 0.0, None,41.0,2021-07-03 01:00:00,27,,,,,,,,,,,,,,,,
354.0, 47.0, 6.4,0.0, 4.3,6.8, 15.6,15.0, 359.0, 0.0, None,42.0,2021-07-03 02:00:00,27,,,,,,,,,,,,,,,,
326.0, 41.0, 6.3,0.0, 2.0,5.8, 15.2,14.0, 352.0, 0.0, None,48.0,2021-07-03 03:00:00,27,,,,,,,,,,,,,,,,
