BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1014.0, -4.8, 1.181, 69.6, 69.6,2019-11-26 00:00:00, -4.757,48
1015.0, -5.3, 1.426, 73.3, 73.27,2019-11-26 01:00:00, -5.289,48
1015.0, -5.3, 2.179, 73.5, 73.47,2019-11-26 02:00:00, -5.293,48
1016.0, -4.6, 3.681, 71.1, 71.07,2019-11-26 03:00:00, -4.602,48
1017.0, -4.7, 2.203, 70.3, 70.26,2019-11-26 04:00:00, -4.694,48
1017.0, -5.3, 1.975, 73.5, 73.5,2019-11-26 05:00:00, -5.324,48
1018.0, -6.1, 1.779, 67.0, 67.01,2019-11-26 06:00:00, -6.107,48
1018.0, -6.7, 1.152, 67.7, 67.67,2019-11-26 07:00:00, -6.659,48
1019.0, -7.2, 2.213, 65.5, 65.54,2019-11-26 08:00:00, -7.242,48
1020.0, -7.6, 1.752, 67.4, 67.39,2019-11-26 09:00:00, -7.592,48
1021.0, -7.5, 1.625, 66.4, 66.35,2019-11-26 10:00:00, -7.469,48
1022.0, -7.4, 1.61, 63.5, 63.52,2019-11-26 11:00:00, -7.365,48
1022.0, -7.4, 2.615, 59.8, 59.81,2019-11-26 12:00:00, -7.437,48
1023.0, -7.7, 2.995, 57.1, 57.07,2019-11-26 13:00:00, -7.658,48
1024.0, -7.8, 2.677, 57.1, 57.09,2019-11-26 14:00:00, -7.807,48
1024.0, -8.1, 2.7, 60.3, 60.25,2019-11-26 15:00:00, -8.11,48
1025.0, -8.9, 1.76, 70.7, 70.69,2019-11-26 16:00:00, -8.85,48
1025.0, -9.3, 1.348, 74.8, 74.83,2019-11-26 17:00:00, -9.31,48
1026.0, -9.3, 1.447, 73.1, 73.09,2019-11-26 18:00:00, -9.31,48
1027.0, -9.3, 1.388, 71.4, 71.44,2019-11-26 19:00:00, -9.26,48
1027.0, -9.3, 1.344, 75.2, 75.23,2019-11-26 20:00:00, -9.28,48
1028.0, -9.3, 1.598, 80.0, 79.97,2019-11-26 21:00:00, -9.34,48
1028.0, -9.2, 1.002, 76.4, 76.4,2019-11-26 22:00:00, -9.22,48
1029.0, -9.1, 0.718, 74.3, 74.27,2019-11-26 23:00:00, -9.07,48
1029.0, -9.0, 0.789, 74.7, 74.7,2019-11-27 00:00:00, -9.02,48
1029.0, -9.0, 1.309, 71.6, 71.56,2019-11-27 01:00:00, -8.96,48
1029.0, -9.0, 1.344, 69.8, 69.78,2019-11-27 02:00:00, -8.96,48
1029.0, -9.0, 0.742, 71.4, 71.42,2019-11-27 03:00:00, -8.98,48
1030.0, -9.0, 1.46, 72.3, 72.31,2019-11-27 04:00:00, -9.0,48
1029.0, -9.1, 1.135, 71.7, 71.71,2019-11-27 05:00:00, -9.05,48
1029.0, -9.1, 0.619, 71.7, 71.71,2019-11-27 06:00:00, -9.09,48
1029.0, -9.0, 0.924, 71.4, 71.43,2019-11-27 07:00:00, -8.98,48
1030.0, -8.9, 1.171, 71.1, 71.11,2019-11-27 08:00:00, -8.85,48
1030.0, -8.8, 1.367, 70.4, 70.44,2019-11-27 09:00:00, -8.83,48
1030.0, -8.8, 0.601, 70.0, 69.97,2019-11-27 10:00:00, -8.78,48
1030.0, -8.5, 0.95, 71.6, 71.63,2019-11-27 11:00:00, -8.54,48
1029.0, -8.4, 0.642, 73.6, 73.56,2019-11-27 12:00:00, -8.45,48
1028.0, -8.3, 0.616, 73.3, 73.26,2019-11-27 13:00:00, -8.3,48
1028.0, -8.1, 0.666, 72.2, 72.24,2019-11-27 14:00:00, -8.15,48
1027.0, -8.4, 1.181, 71.5, 71.51,2019-11-27 15:00:00, -8.36,48
1027.0, -8.6, 1.443, 72.9, 72.9,2019-11-27 16:00:00, -8.6,48
1027.0, -8.8, 1.876, 72.7, 72.67,2019-11-27 17:00:00, -8.79,48
1027.0, -9.5, 1.847, 73.4, 73.43,2019-11-27 18:00:00, -9.46,48
1026.0, -11.0, 1.748, 79.4, 79.44,2019-11-27 19:00:00, -11.03,48
1026.0, -11.3, 2.294, 82.6, 82.6,2019-11-27 20:00:00, -11.27,48
1026.0, -11.5, 2.667, 81.1, 81.1,2019-11-27 21:00:00, -11.47,48
1025.0, -12.5, 1.993, 83.0, 83.0,2019-11-27 22:00:00, -12.45,48
1025.0, -12.3, 2.323, 83.9, 83.9,2019-11-27 23:00:00, -12.29,48
1025.0, -12.5, 3.179, 84.5, 84.5,2019-11-28 00:00:00, -12.51,48
1023.0, -12.8, 3.0, 84.3, 84.3,2019-11-28 01:00:00, -12.84,48
1023.0, -13.0, 3.776, 86.0, 86.0,2019-11-28 02:00:00, -13.0,48
1022.0, -13.1, 3.926, 85.7, 85.7,2019-11-28 03:00:00, -13.14,48
1022.0, -13.4, 4.112, 86.0, 86.0,2019-11-28 04:00:00, -13.37,48
1021.0, -13.8, 4.02, 85.7, 85.7,2019-11-28 05:00:00, -13.84,48
1021.0, -14.2, 3.984, 83.0, 83.0,2019-11-28 06:00:00, -14.21,48
1020.0, -14.4, 4.456, 83.7, 83.7,2019-11-28 07:00:00, -14.42,48
1019.0, -14.4, 4.671, 83.2, 83.2,2019-11-28 08:00:00, -14.43,48
1019.0, -15.0, 4.316, 84.3, 84.3,2019-11-28 09:00:00, -14.97,48
1019.0, -14.0, 4.955, 81.3, 81.3,2019-11-28 10:00:00, -13.95,48
1018.0, -12.9, 5.267, 76.8, 76.76,2019-11-28 11:00:00, -12.89,48
1017.0, -12.2, 5.529, 77.1, 77.13,2019-11-28 12:00:00, -12.15,48
1016.0, -11.2, 4.934, 76.0, 76.01,2019-11-28 13:00:00, -11.22,48
1015.0, -10.6, 4.288, 75.0, 74.99,2019-11-28 14:00:00, -10.62,48
1014.0, -10.4, 4.065, 74.0, 74.02,2019-11-28 15:00:00, -10.36,48
1013.0, -11.0, 5.419, 78.1, 78.08,2019-11-28 16:00:00, -10.99,48
1013.0, -11.7, 4.712, 80.6, 80.6,2019-11-28 17:00:00, -11.71,48
1013.0, -12.4, 4.614, 81.2, 81.2,2019-11-28 18:00:00, -12.36,48
1013.0, -12.5, 5.762, 81.5, 81.5,2019-11-28 19:00:00, -12.5,48
1012.0, -12.4, 5.528, 81.4, 81.4,2019-11-28 20:00:00, -12.39,48
