time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-04-22, 0.0,11.8,2.8,17
2016-04-23, 5.1,6.7,1.6,17
2016-04-24, 0.0,14.2,0.2,17
2016-04-25, 0.2,12.5,-0.8,17
2016-04-26, 0.0,13.2,-3.0,17
2016-04-27, 0.0,13.5,0.3,17
2016-04-28, 2.0,15.0,-1.5,17
