time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-04-22, 5.0,16.8,9.8,17
2016-04-23, 4.0,14.2,8.9,17
2016-04-24, 2.0,13.9,4.9,17
2016-04-25, 0.0,14.7,3.7,17
2016-04-26, 0.0,12.6,4.9,17
2016-04-27, 0.0,17.7,7.7,17
2016-04-28, 0.0,16.5,5.2,17
