WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
276.0, None, None, None, None,2020-12-09 00:00:00, 98.8, None,50
148.0, None, None, None, None,2020-12-09 01:00:00, 98.7, None,50
236.7, None, None, None, None,2020-12-09 02:00:00, 98.9, None,50
257.8, None, None, None, None,2020-12-09 03:00:00, 99.0, None,50
298.5, None, None, None, None,2020-12-09 04:00:00, 98.9, None,50
259.8, None, None, None, None,2020-12-09 05:00:00, 99.3, None,50
222.8, None, None, None, None,2020-12-09 06:00:00, 98.1, None,50
193.9, None, None, None, None,2020-12-09 07:00:00, 93.7, None,50
202.3, None, None, None, None,2020-12-09 08:00:00, 94.3, None,50
269.3, None, None, None, None,2020-12-09 09:00:00, 96.7, None,50
260.6, None, None, None, None,2020-12-09 10:00:00, 95.7, None,50
195.7, None, None, None, None,2020-12-09 11:00:00, 94.5, None,50
160.9, None, None, None, None,2020-12-09 12:00:00, 94.3, None,50
149.1, None, None, None, None,2020-12-09 13:00:00, 92.1, None,50
149.0, None, None, None, None,2020-12-09 14:00:00, 90.4, None,50
134.2, None, None, None, None,2020-12-09 15:00:00, 88.4, None,50
150.2, None, None, None, None,2020-12-09 16:00:00, 89.4, None,50
130.0, None, None, None, None,2020-12-09 17:00:00, 88.4, None,50
140.3, None, None, None, None,2020-12-09 18:00:00, 88.1, None,50
143.7, None, None, None, None,2020-12-09 19:00:00, 88.9, None,50
151.9, None, None, None, None,2020-12-09 20:00:00, 89.8, None,50
149.4, None, None, None, None,2020-12-09 21:00:00, 90.5, None,50
133.8, None, None, None, None,2020-12-09 22:00:00, 88.4, None,50
170.7, None, None, None, None,2020-12-09 23:00:00, 88.0, None,50
172.1, None, None, None, None,2020-12-10 00:00:00, 88.5, None,50
175.6, None, None, None, None,2020-12-10 01:00:00, 87.7, None,50
154.2, None, None, None, None,2020-12-10 02:00:00, 89.0, None,50
128.4, None, None, None, None,2020-12-10 03:00:00, 87.3, None,50
190.7, None, None, None, None,2020-12-10 04:00:00, 87.6, None,50
268.0, None, None, None, None,2020-12-10 05:00:00, 88.6, None,50
197.5, None, None, None, None,2020-12-10 06:00:00, 88.8, None,50
218.3, None, None, None, None,2020-12-10 07:00:00, 88.8, None,50
237.5, None, None, None, None,2020-12-10 08:00:00, 90.5, None,50
239.4, None, None, None, None,2020-12-10 09:00:00, 91.8, None,50
237.0, None, None, None, None,2020-12-10 10:00:00, 91.0, None,50
225.6, None, None, None, None,2020-12-10 11:00:00, 88.7, None,50
296.6, None, None, None, None,2020-12-10 12:00:00, 88.5, None,50
298.4, None, None, None, None,2020-12-10 13:00:00, 87.2, None,50
320.3, None, None, None, None,2020-12-10 14:00:00, 86.2, None,50
320.7, None, None, None, None,2020-12-10 15:00:00, 85.3, None,50
323.7, None, None, None, None,2020-12-10 16:00:00, 85.8, None,50
309.9, None, None, None, None,2020-12-10 17:00:00, 87.9, None,50
343.1, None, None, None, None,2020-12-10 18:00:00, 89.6, None,50
334.4, None, None, None, None,2020-12-10 19:00:00, 90.3, None,50
336.5, None, None, None, None,2020-12-10 20:00:00, 89.9, None,50
348.6, None, None, None, None,2020-12-10 21:00:00, 90.6, None,50
328.3, None, None, None, None,2020-12-10 22:00:00, 90.0, None,50
329.1, None, None, None, None,2020-12-10 23:00:00, 89.2, None,50
335.0, None, None, None, None,2020-12-11 00:00:00, 89.3, None,50
329.1, None, None, None, None,2020-12-11 01:00:00, 88.3, None,50
327.5, None, None, None, None,2020-12-11 02:00:00, 87.6, None,50
325.1, None, None, None, None,2020-12-11 03:00:00, 87.7, None,50
323.7, None, None, None, None,2020-12-11 04:00:00, 87.3, None,50
326.0, None, None, None, None,2020-12-11 05:00:00, 87.2, None,50
343.3, None, None, None, None,2020-12-11 06:00:00, 87.8, None,50
