WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
267.6, -31.0, None, None,2020-01-15 00:00:00, None,3
276.3, -31.9, None, None,2020-01-15 01:00:00, None,3
286.2, -32.3, None, None,2020-01-15 02:00:00, None,3
322.8, -32.4, None, None,2020-01-15 03:00:00, None,3
344.1, -33.5, None, None,2020-01-15 04:00:00, None,3
0.3, -34.5, None, None,2020-01-15 05:00:00, None,3
5.7, -35.3, None, None,2020-01-15 06:00:00, None,3
11.1, -36.7, None, None,2020-01-15 07:00:00, None,3
16.0, -37.4, None, None,2020-01-15 08:00:00, None,3
8.6, -37.3, None, None,2020-01-15 09:00:00, None,3
7.6, -37.4, None, None,2020-01-15 10:00:00, None,3
16.2, -36.7, None, None,2020-01-15 11:00:00, None,3
11.5, -36.1, None, None,2020-01-15 12:00:00, None,3
18.4, -34.8, None, None,2020-01-15 13:00:00, None,3
19.8, -33.2, None, None,2020-01-15 14:00:00, None,3
25.8, -28.6, None, None,2020-01-15 15:00:00, None,3
2.3, -28.5, None, None,2020-01-15 16:00:00, None,3
54.5, -28.2, None, None,2020-01-15 17:00:00, None,3
31.3, -27.8, None, None,2020-01-15 18:00:00, None,3
17.9, -26.6, None, None,2020-01-15 19:00:00, None,3
26.3, -25.3, None, None,2020-01-15 20:00:00, None,3
24.6, -24.2, None, None,2020-01-15 21:00:00, None,3
25.4, -23.5, None, None,2020-01-15 22:00:00, None,3
17.0, -22.8, None, None,2020-01-15 23:00:00, None,3
20.8, -22.2, None, None,2020-01-16 00:00:00, None,3
18.4, -21.7, None, None,2020-01-16 01:00:00, None,3
19.0, -21.3, None, None,2020-01-16 02:00:00, None,3
22.5, -20.9, None, None,2020-01-16 03:00:00, None,3
22.6, -20.7, None, None,2020-01-16 04:00:00, None,3
21.6, -20.7, None, None,2020-01-16 05:00:00, None,3
20.0, -20.7, None, None,2020-01-16 06:00:00, None,3
2.1, -21.2, None, None,2020-01-16 07:00:00, None,3
346.4, -21.6, None, None,2020-01-16 08:00:00, None,3
342.8, -21.9, None, None,2020-01-16 09:00:00, None,3
342.0, -21.8, None, None,2020-01-16 10:00:00, None,3
352.5, -21.4, None, None,2020-01-16 11:00:00, None,3
344.0, -21.1, None, None,2020-01-16 12:00:00, None,3
348.4, -20.9, None, None,2020-01-16 13:00:00, None,3
347.5, -20.7, None, None,2020-01-16 14:00:00, None,3
340.9, -20.7, None, None,2020-01-16 15:00:00, None,3
340.1, -20.9, None, None,2020-01-16 16:00:00, None,3
338.9, -21.2, None, None,2020-01-16 17:00:00, None,3
341.3, -21.3, None, None,2020-01-16 18:00:00, None,3
336.6, -21.5, None, None,2020-01-16 19:00:00, None,3
330.7, -21.6, None, None,2020-01-16 20:00:00, None,3
327.6, -21.8, None, None,2020-01-16 21:00:00, None,3
321.3, -21.8, None, None,2020-01-16 22:00:00, None,3
304.6, -22.0, None, None,2020-01-16 23:00:00, None,3
