WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
15.7, None, None, None,2021-01-29 00:00:00, None,5
18.7, None, None, None,2021-01-29 01:00:00, None,5
20.3, None, None, None,2021-01-29 02:00:00, None,5
18.5, None, None, None,2021-01-29 03:00:00, None,5
30.1, None, None, None,2021-01-29 04:00:00, None,5
30.0, None, None, None,2021-01-29 05:00:00, None,5
21.2, None, None, None,2021-01-29 06:00:00, None,5
356.9, None, None, None,2021-01-29 07:00:00, None,5
28.0, None, None, None,2021-01-29 08:00:00, None,5
13.5, None, None, None,2021-01-29 09:00:00, None,5
14.4, None, None, None,2021-01-29 10:00:00, None,5
7.0, None, None, None,2021-01-29 11:00:00, None,5
342.5, None, None, None,2021-01-29 12:00:00, None,5
10.7, None, None, None,2021-01-29 13:00:00, None,5
358.5, None, None, None,2021-01-29 14:00:00, None,5
345.8, None, None, None,2021-01-29 15:00:00, None,5
5.9, None, None, None,2021-01-29 16:00:00, None,5
44.7, None, None, None,2021-01-29 17:00:00, None,5
37.3, None, None, None,2021-01-29 18:00:00, None,5
17.8, None, None, None,2021-01-29 19:00:00, None,5
56.7, None, None, None,2021-01-29 20:00:00, None,5
36.0, None, None, None,2021-01-29 21:00:00, None,5
23.2, None, None, None,2021-01-29 22:00:00, None,5
21.9, None, None, None,2021-01-29 23:00:00, None,5
22.6, None, None, None,2021-01-30 00:00:00, None,5
20.6, None, None, None,2021-01-30 01:00:00, None,5
45.3, None, None, None,2021-01-30 02:00:00, None,5
36.7, None, None, None,2021-01-30 03:00:00, None,5
29.1, None, None, None,2021-01-30 04:00:00, None,5
35.8, None, None, None,2021-01-30 05:00:00, None,5
30.5, None, None, None,2021-01-30 06:00:00, None,5
35.6, None, None, None,2021-01-30 07:00:00, None,5
30.5, None, None, None,2021-01-30 08:00:00, None,5
13.8, None, None, None,2021-01-30 09:00:00, None,5
14.4, None, None, None,2021-01-30 10:00:00, None,5
20.5, None, None, None,2021-01-30 11:00:00, None,5
15.8, None, None, None,2021-01-30 12:00:00, None,5
359.6, None, None, None,2021-01-30 13:00:00, None,5
4.5, None, None, None,2021-01-30 14:00:00, None,5
26.7, None, None, None,2021-01-30 15:00:00, None,5
17.5, None, None, None,2021-01-30 16:00:00, None,5
313.6, None, None, None,2021-01-30 17:00:00, None,5
78.6, None, None, None,2021-01-30 18:00:00, None,5
31.7, None, None, None,2021-01-30 19:00:00, None,5
27.5, None, None, None,2021-01-30 20:00:00, None,5
33.7, None, None, None,2021-01-30 21:00:00, None,5
31.9, None, None, None,2021-01-30 22:00:00, None,5
11.5, None, None, None,2021-01-30 23:00:00, None,5
7.3, None, None, None,2021-01-31 00:00:00, None,5
29.3, None, None, None,2021-01-31 01:00:00, None,5
54.4, None, None, None,2021-01-31 02:00:00, None,5
66.8, None, None, None,2021-01-31 03:00:00, None,5
216.9, None, None, None,2021-01-31 04:00:00, None,5
75.5, None, None, None,2021-01-31 05:00:00, None,5
41.9, None, None, None,2021-01-31 06:00:00, None,5
31.4, None, None, None,2021-01-31 07:00:00, None,5
0.3, None, None, None,2021-01-31 08:00:00, None,5
6.7, None, None, None,2021-01-31 09:00:00, None,5
340.7, None, None, None,2021-01-31 10:00:00, None,5
10.2, None, None, None,2021-01-31 11:00:00, None,5
343.8, None, None, None,2021-01-31 12:00:00, None,5
44.0, None, None, None,2021-01-31 13:00:00, None,5
25.3, None, None, None,2021-01-31 14:00:00, None,5
7.6, None, None, None,2021-01-31 15:00:00, None,5
12.8, None, None, None,2021-01-31 16:00:00, None,5
270.2, None, None, None,2021-01-31 17:00:00, None,5
27.6, None, None, None,2021-01-31 18:00:00, None,5
35.0, None, None, None,2021-01-31 19:00:00, None,5
342.4, None, None, None,2021-01-31 20:00:00, None,5
31.8, None, None, None,2021-01-31 21:00:00, None,5
355.2, None, None, None,2021-01-31 22:00:00, None,5
339.0, None, None, None,2021-01-31 23:00:00, None,5
26.1, None, None, None,2021-02-01 00:00:00, None,5
10.5, None, None, None,2021-02-01 01:00:00, None,5
7.5, None, None, None,2021-02-01 02:00:00, None,5
5.9, None, None, None,2021-02-01 03:00:00, None,5
18.0, None, None, None,2021-02-01 04:00:00, None,5
356.5, None, None, None,2021-02-01 05:00:00, None,5
8.5, None, None, None,2021-02-01 06:00:00, None,5
340.5, None, None, None,2021-02-01 07:00:00, None,5
320.5, None, None, None,2021-02-01 08:00:00, None,5
262.6, None, None, None,2021-02-01 09:00:00, None,5
245.7, None, None, None,2021-02-01 10:00:00, None,5
2.5, None, None, None,2021-02-01 11:00:00, None,5
9.7, None, None, None,2021-02-01 12:00:00, None,5
356.9, None, None, None,2021-02-01 13:00:00, None,5
352.5, None, None, None,2021-02-01 14:00:00, None,5
4.7, None, None, None,2021-02-01 15:00:00, None,5
2.3, None, None, None,2021-02-01 16:00:00, None,5
356.0, None, None, None,2021-02-01 17:00:00, None,5
25.1, None, None, None,2021-02-01 18:00:00, None,5
31.9, None, None, None,2021-02-01 19:00:00, None,5
33.3, None, None, None,2021-02-01 20:00:00, None,5
24.6, None, None, None,2021-02-01 21:00:00, None,5
13.2, None, None, None,2021-02-01 22:00:00, None,5
19.1, None, None, None,2021-02-01 23:00:00, None,5
19.0, None, None, None,2021-02-02 00:00:00, None,5
18.6, None, None, None,2021-02-02 01:00:00, None,5
21.4, None, None, None,2021-02-02 02:00:00, None,5
349.2, None, None, None,2021-02-02 03:00:00, None,5
350.4, None, None, None,2021-02-02 04:00:00, None,5
336.1, None, None, None,2021-02-02 05:00:00, None,5
349.0, None, None, None,2021-02-02 06:00:00, None,5
337.8, None, None, None,2021-02-02 07:00:00, None,5
338.5, None, None, None,2021-02-02 08:00:00, None,5
339.1, None, None, None,2021-02-02 09:00:00, None,5
336.7, None, None, None,2021-02-02 10:00:00, None,5
341.9, None, None, None,2021-02-02 11:00:00, None,5
7.4, None, None, None,2021-02-02 12:00:00, None,5
351.4, None, None, None,2021-02-02 13:00:00, None,5
349.7, None, None, None,2021-02-02 14:00:00, None,5
350.5, None, None, None,2021-02-02 15:00:00, None,5
347.2, None, None, None,2021-02-02 16:00:00, None,5
0.7, None, None, None,2021-02-02 17:00:00, None,5
341.1, None, None, None,2021-02-02 18:00:00, None,5
337.2, None, None, None,2021-02-02 19:00:00, None,5
332.7, None, None, None,2021-02-02 20:00:00, None,5
336.8, None, None, None,2021-02-02 21:00:00, None,5
346.1, None, None, None,2021-02-02 22:00:00, None,5
331.0, None, None, None,2021-02-02 23:00:00, None,5
