pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -5.884, 66.86, -1.1, None, 65.25, 1.687, 201.6, -10.0, None, -5.9, -6.4, -10.0, 0.0, None, 0.0, 67.0,2022-02-12 00:00:00, None, None,7
None, -6.754, 70.57, -1.1, None, 72.44, 2.432, 277.0, -11.0, None, -6.8, -6.9, -11.0, 0.0, None, 0.0, 71.0,2022-02-12 01:00:00, None, None,7
None, -5.313, 61.81, -1.1, None, 25.1, 8.52, 348.2, -11.0, None, -5.3, -6.9, -11.0, 0.0, None, 0.0, 62.0,2022-02-12 02:00:00, None, None,7
None, -5.364, 60.9, -1.1, None, 27.39, 11.44, 348.4, -11.0, None, -5.4, -6.9, -11.0, 0.0, None, 0.0, 61.0,2022-02-12 03:00:00, None, None,7
None, -5.471, 62.24, -1.1, None, 27.61, 9.87, 351.8, -11.0, None, -5.5, -6.9, -11.0, 0.0, None, 0.0, 62.0,2022-02-12 04:00:00, None, None,7
None, -5.793, 63.34, -1.1, None, 35.64, 4.803, 324.4, -11.0, None, -5.8, -6.9, -11.0, 0.0, None, 0.0, 63.0,2022-02-12 05:00:00, None, None,7
None, -5.019, 58.2, -1.1, None, 33.59, 13.06, 341.2, -11.0, None, -5.0, -6.9, -11.0, 0.0, None, 0.0, 58.0,2022-02-12 06:00:00, None, None,7
None, -5.416, 61.54, -5.0, None, 20.74, 16.52, 349.3, -11.0, None, -5.4, -5.6, -11.0, 0.0, None, 0.0, 62.0,2022-02-12 07:00:00, None, None,7
None, -4.412, 58.59, -4.4, None, 19.21, 16.43, 350.2, -11.0, None, -4.4, -5.8, -11.0, 0.0, None, 0.0, 59.0,2022-02-12 08:00:00, None, None,7
None, -4.324, 59.77, -4.1, None, 18.06, 16.03, 350.8, -10.0, None, -4.3, -5.8, -10.0, 0.0, None, 0.0, 60.0,2022-02-12 09:00:00, None, None,7
None, -2.719, 55.55, -2.9, None, 19.98, 14.5, 348.7, -9.0, None, -2.7, -5.8, -9.0, 0.0, None, 0.0, 56.0,2022-02-12 10:00:00, None, None,7
None, -0.335, 49.01, -0.2, None, 23.06, 11.99, 354.9, -9.0, None, -0.3, -5.8, -9.0, 0.0, None, 0.0, 49.0,2022-02-12 11:00:00, None, None,7
None, 0.067, 47.9, 1.1, None, 19.87, 13.56, 348.2, -9.0, None, 0.1, -5.8, -9.0, 0.0, None, 0.0, 48.0,2022-02-12 12:00:00, None, None,7
None, 1.542, 44.22, 2.5, None, 19.07, 15.07, 350.2, -9.0, None, 1.5, -5.8, -9.0, 0.0, None, 0.0, 44.0,2022-02-12 13:00:00, None, None,7
None, 0.534, 49.67, 2.5, None, 17.65, 14.69, 348.3, -9.0, None, 0.5, -5.8, -9.0, 0.0, None, 0.0, 50.0,2022-02-12 14:00:00, None, None,7
None, 0.302, 50.82, 2.5, None, 18.42, 14.79, 345.7, -8.0, None, 0.3, -5.8, -8.0, 0.0, None, 0.0, 51.0,2022-02-12 15:00:00, None, None,7
None, 1.081, 49.65, 2.5, None, 22.21, 11.9, 341.2, -8.0, None, 1.1, -5.8, -8.0, 0.0, None, 0.0, 50.0,2022-02-12 16:00:00, None, None,7
None, 0.142, 52.74, 2.5, None, 32.89, 10.09, 347.3, -9.0, None, 0.1, -5.8, -9.0, 0.0, None, 0.0, 53.0,2022-02-12 17:00:00, None, None,7
None, -0.125, 54.83, 2.5, None, 24.59, 8.96, 353.4, -7.0, None, -0.1, -5.8, -7.0, 0.0, None, 0.0, 55.0,2022-02-12 18:00:00, None, None,7
None, 0.169, 55.31, 0.1, None, 39.32, 5.678, 338.4, -8.0, None, 0.2, -0.3, -8.0, 0.0, None, 0.0, 55.0,2022-02-12 19:00:00, None, None,7
None, 0.629, 53.78, 0.7, None, 18.01, 13.32, 345.0, -8.0, None, 0.6, -0.3, -8.0, 0.0, None, 0.0, 54.0,2022-02-12 20:00:00, None, None,7
None, -0.089, 61.13, 1.2, None, 17.35, 18.14, 344.8, -6.0, None, -0.1, -0.3, -6.0, 0.0, None, 0.0, 61.0,2022-02-12 21:00:00, None, None,7
None, -0.621, 71.64, 1.2, None, 16.05, 15.8, 341.0, -5.0, None, -0.6, -0.8, -5.0, 0.0, None, 0.0, 72.0,2022-02-12 22:00:00, None, None,7
None, -0.283, 72.66, 1.2, None, 20.49, 13.78, 342.9, -4.0, None, -0.3, -0.8, -4.0, 0.0, None, 0.0, 73.0,2022-02-12 23:00:00, None, None,7
None, 0.915, 70.4, 1.2, None, 15.16, 14.4, 344.2, -4.0, None, 0.9, -0.8, -4.0, 0.0, None, 0.0, 70.0,2022-02-13 00:00:00, None, None,7
None, 0.101, 71.2, 1.3, None, 18.78, 16.08, 340.0, -4.0, None, 0.1, -0.8, -4.0, 0.0, None, 0.0, 71.0,2022-02-13 01:00:00, None, None,7
None, 0.415, 68.04, 1.3, None, 19.39, 16.75, 341.1, -5.0, None, 0.4, -0.8, -5.0, 0.0, None, 0.0, 68.0,2022-02-13 02:00:00, None, None,7
None, -0.51, 71.55, 1.3, None, 48.45, 11.61, 341.8, -5.0, None, -0.5, -0.8, -5.0, 0.0, None, 0.0, 72.0,2022-02-13 03:00:00, None, None,7
None, -1.617, 76.27, 1.3, None, 58.81, 1.437, 156.6, -5.0, None, -1.6, -1.6, -5.0, 0.0, None, 0.0, 76.0,2022-02-13 04:00:00, None, None,7
None, -1.967, 78.61, 1.3, None, 59.04, 0.971, 176.3, -5.0, None, -2.0, -2.1, -5.0, 0.0, None, 0.0, 79.0,2022-02-13 05:00:00, None, None,7
None, -1.244, 74.84, 1.3, None, 48.1, 2.207, 177.0, -5.0, None, -1.2, -2.1, -5.0, 0.0, None, 0.0, 75.0,2022-02-13 06:00:00, None, None,7
None, -1.874, 75.45, 0.0, None, 34.45, 5.189, 163.7, -5.0, None, -1.9, -1.8, -5.0, 0.0, None, 0.0, 75.0,2022-02-13 07:00:00, None, None,7
None, -1.433, 73.6, 0.0, None, 64.8, 3.806, 292.6, -5.0, None, -1.4, -2.2, -5.0, 0.0, None, 0.0, 74.0,2022-02-13 08:00:00, None, None,7
None, -1.304, 73.39, 0.0, None, 25.29, 10.14, 335.4, -5.0, None, -1.3, -2.2, -5.0, 0.0, None, 0.0, 73.0,2022-02-13 09:00:00, None, None,7
None, -0.164, 68.79, 0.0, None, 34.75, 5.646, 343.3, -5.0, None, -0.2, -2.2, -5.0, 0.0, None, 0.0, 69.0,2022-02-13 10:00:00, None, None,7
None, 1.269, 63.12, 1.6, None, 59.78, 3.158, 327.3, -5.0, None, 1.3, -2.2, -5.0, 0.0, None, 0.0, 63.0,2022-02-13 11:00:00, None, None,7
None, 3.457, 56.67, 3.6, None, 20.44, 8.68, 336.4, -4.0, None, 3.5, -2.2, -4.0, 0.0, None, 0.0, 57.0,2022-02-13 12:00:00, None, None,7
None, 4.655, 54.31, 5.0, None, 13.67, 11.99, 339.9, -4.0, None, 4.7, -2.2, -4.0, 0.0, None, 0.0, 54.0,2022-02-13 13:00:00, None, None,7
None, 5.579, 52.25, 6.2, None, 25.51, 8.26, 352.2, -3.0, None, 5.6, -2.2, -3.0, 0.0, None, 0.0, 52.0,2022-02-13 14:00:00, None, None,7
None, 5.583, 51.86, 6.5, None, 47.21, 3.291, 22.99, -4.0, None, 5.6, -2.2, -4.0, 0.0, None, 0.0, 52.0,2022-02-13 15:00:00, None, None,7
None, 5.155, 52.39, 6.5, None, 32.14, 5.103, 19.99, -4.0, None, 5.2, -2.2, -4.0, 0.0, None, 0.0, 52.0,2022-02-13 16:00:00, None, None,7
None, 2.453, 66.36, 6.5, None, 34.4, 3.955, 333.8, -3.0, None, 2.5, -2.2, -3.0, 0.0, None, 0.0, 66.0,2022-02-13 17:00:00, None, None,7
None, 1.03, 73.64, 6.5, None, 79.33, 1.481, 283.8, -3.0, None, 1.0, -2.2, -3.0, 0.0, None, 0.0, 74.0,2022-02-13 18:00:00, None, None,7
None, 0.03, 77.43, 1.1, None, 64.06, 0.774, 198.8, -3.0, None, 0.0, -0.1, -3.0, 0.0, None, 0.0, 77.0,2022-02-13 19:00:00, None, None,7
None, 0.248, 79.31, 1.1, None, 69.45, 0.721, 167.4, -3.0, None, 0.2, -0.1, -3.0, 0.0, None, 0.0, 79.0,2022-02-13 20:00:00, None, None,7
None, -0.2, 80.7, 1.1, None, 47.77, 0.279, 165.3, -3.0, None, -0.2, -0.3, -3.0, 0.0, None, 0.0, 81.0,2022-02-13 21:00:00, None, None,7
None, -0.089, 82.0, 1.1, None, 50.65, 1.218, 175.8, -3.0, None, -0.1, -0.3, -3.0, 0.0, None, 0.0, 82.0,2022-02-13 22:00:00, None, None,7
None, 0.026, 82.4, 1.1, None, 47.03, 0.668, 179.6, -2.0, None, 0.0, -0.3, -2.0, 0.0, None, 0.0, 82.0,2022-02-13 23:00:00, None, None,7
None, 0.034, 83.7, 1.1, None, 70.59, 0.388, 209.7, -2.0, None, 0.0, -0.3, -2.0, 0.0, None, 0.0, 84.0,2022-02-14 00:00:00, None, None,7
None, -0.962, 88.3, 1.1, None, 39.66, 0.861, 159.9, -2.0, None, -1.0, -1.0, -2.0, 0.0, None, 0.0, 88.0,2022-02-14 01:00:00, None, None,7
None, -1.2, 88.6, 1.1, None, 18.27, 0.937, 184.4, -2.0, None, -1.2, -1.4, -2.0, 0.0, None, 0.0, 89.0,2022-02-14 02:00:00, None, None,7
None, -1.359, 88.9, 1.1, None, 50.08, 0.911, 191.1, -3.0, None, -1.4, -1.5, -3.0, 0.0, None, 0.0, 89.0,2022-02-14 03:00:00, None, None,7
None, -1.823, 89.1, 1.1, None, 22.26, 0.781, 177.4, -3.0, None, -1.8, -1.7, -3.0, 0.0, None, 0.0, 89.0,2022-02-14 04:00:00, None, None,7
None, -1.667, 89.8, 1.1, None, 21.16, 1.121, 179.2, -3.0, None, -1.7, -2.0, -3.0, 0.0, None, 0.0, 90.0,2022-02-14 05:00:00, None, None,7
None, -2.143, 90.0, 1.1, None, 50.53, 1.084, 160.5, -3.0, None, -2.1, -2.1, -3.0, 0.0, None, 0.0, 90.0,2022-02-14 06:00:00, None, None,7
None, -2.11, 90.1, -1.9, None, 52.56, 0.629, 176.0, -3.0, None, -2.1, -2.3, -3.0, 0.0, None, 0.0, 90.0,2022-02-14 07:00:00, None, None,7
None, -2.157, 89.9, -1.7, None, 51.75, 1.411, 190.3, -3.0, None, -2.2, -2.3, -3.0, 0.0, None, 0.0, 90.0,2022-02-14 08:00:00, None, None,7
None, -0.629, 86.9, -0.6, None, 70.86, 1.156, 175.5, -3.0, None, -0.6, -2.4, -3.0, 0.0, None, 0.0, 87.0,2022-02-14 09:00:00, None, None,7
None, -0.248, 82.4, -0.1, None, 35.65, 1.494, 338.5, -2.0, None, -0.2, -2.4, -2.0, 0.0, None, 0.0, 82.0,2022-02-14 10:00:00, None, None,7
None, 1.28, 72.47, 1.3, None, 35.1, 2.292, 176.0, -3.0, None, 1.3, -2.4, -3.0, 0.0, None, 0.0, 72.0,2022-02-14 11:00:00, None, None,7
