pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
0.0, -3.494, 56.44, 1.0, 56.0, 15.19, 6.038, 240.0, -10.0, -3.5, -3.5, 1034.1, 0.0, -10.0, 909.0, 0.0,2022-02-12 00:00:00, 909.0,7
0.0, -3.91, 60.08, 1.0, 60.0, 18.6, 5.158, 235.9, -10.0, -3.9, -4.0, 1034.1, 0.0, -10.0, 909.0, 0.0,2022-02-12 01:00:00, 909.0,7
0.0, -4.183, 61.39, 1.0, 61.0, 14.72, 3.495, 251.6, -10.0, -4.2, -4.7, 1034.1, 0.0, -10.0, 909.0, 0.0,2022-02-12 02:00:00, 909.0,7
0.0, -5.442, 62.66, 1.0, 63.0, 11.67, 3.095, 254.1, -11.0, -5.4, -5.0, 1034.2, 0.0, -11.0, 909.0, 0.0,2022-02-12 03:00:00, 909.0,7
0.0, -6.421, 68.14, 1.0, 68.0, 23.25, 2.658, 265.7, -11.0, -6.4, -7.1, 1034.5, 0.0, -11.0, 909.0, 0.0,2022-02-12 04:00:00, 909.0,7
0.0, -6.939, 71.67, 1.0, 72.0, 51.16, 1.16, 201.0, -11.0, -6.9, -7.1, 1034.7, 0.0, -11.0, 909.0, 0.0,2022-02-12 05:00:00, 909.0,7
0.0, -7.6, 72.71, 1.0, 73.0, 79.63, 0.224, 29.55, -11.0, -7.6, -7.6, 1035.0, 0.0, -11.0, 909.0, 0.0,2022-02-12 06:00:00, 909.0,7
0.0, -7.692, 72.72, -6.2, 73.0, 42.89, 2.742, 200.9, -12.0, -7.7, -7.9, 1035.1, 0.0, -12.0, 909.0, 0.0,2022-02-12 07:00:00, 909.0,7
0.0, -7.638, 71.58, -6.2, 72.0, 64.76, 1.833, 196.7, -11.0, -7.6, -8.3, 1035.3, 0.0, -11.0, 909.0, 0.0,2022-02-12 08:00:00, 909.0,7
0.0, -5.262, 60.02, -4.9, 60.0, 24.66, 3.654, 164.6, -11.0, -5.3, -8.3, 1035.0, 0.0, -11.0, 909.0, 0.0,2022-02-12 09:00:00, 909.0,7
0.0, -4.265, 58.99, -4.3, 59.0, 15.98, 9.47, 183.9, -10.0, -4.3, -8.3, 1035.0, 0.0, -10.0, 909.0, 0.0,2022-02-12 10:00:00, 909.0,7
0.0, -3.022, 57.73, -2.9, 58.0, 22.85, 8.87, 183.0, -9.0, -3.0, -8.3, 1034.9, 0.0, -9.0, 909.0, 0.0,2022-02-12 11:00:00, 909.0,7
0.0, -1.784, 53.92, -1.8, 54.0, 20.36, 10.23, 185.7, -9.0, -1.8, -8.3, 1034.8, 0.0, -9.0, 909.0, 0.0,2022-02-12 12:00:00, 909.0,7
0.0, -0.298, 49.39, -0.2, 49.0, 21.19, 7.617, 175.9, -9.0, -0.3, -8.3, 1033.5, 0.0, -9.0, 908.0, 0.0,2022-02-12 13:00:00, 908.0,7
0.0, 0.918, 46.26, 1.1, 46.0, 18.17, 6.357, 179.6, -10.0, 0.9, -8.3, 1032.2, 0.0, -10.0, 907.0, 0.0,2022-02-12 14:00:00, 907.0,7
0.0, 1.244, 45.88, 1.4, 46.0, 22.3, 6.492, 177.7, -9.0, 1.2, -8.3, 1032.4, 0.0, -9.0, 907.0, 0.0,2022-02-12 15:00:00, 907.0,7
0.0, 1.208, 45.44, 1.6, 45.0, 24.83, 7.762, 193.5, -9.0, 1.2, -8.3, 1031.4, 0.0, -9.0, 906.0, 0.0,2022-02-12 16:00:00, 906.0,7
0.0, -0.069, 50.37, 1.6, 50.0, 20.06, 8.12, 210.6, -8.0, -0.1, -8.3, 1031.6, 0.0, -8.0, 906.0, 0.0,2022-02-12 17:00:00, 906.0,7
0.0, -1.357, 53.29, 1.6, 53.0, 18.16, 5.99, 231.9, -8.0, -1.4, -8.3, 1030.8, 0.0, -8.0, 905.0, 0.0,2022-02-12 18:00:00, 905.0,7
0.0, -1.79, 54.48, -1.2, 54.0, 44.59, 4.054, 227.3, -9.0, -1.8, -2.3, 1030.9, 0.0, -9.0, 905.0, 0.0,2022-02-12 19:00:00, 905.0,7
0.0, -1.931, 56.07, -1.2, 56.0, 22.76, 6.866, 209.4, -9.0, -1.9, -2.3, 1030.9, 0.0, -9.0, 905.0, 0.0,2022-02-12 20:00:00, 905.0,7
0.0, -2.608, 60.08, -1.2, 60.0, 20.2, 7.75, 212.4, -9.0, -2.6, -2.8, 1030.6, 0.0, -9.0, 905.0, 0.0,2022-02-12 21:00:00, 905.0,7
0.0, -3.081, 61.69, -1.2, 62.0, 16.91, 7.491, 215.4, -8.0, -3.1, -3.1, 1029.4, 0.0, -8.0, 904.0, 0.0,2022-02-12 22:00:00, 904.0,7
