pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -1.767, 91.3, -1.8, 91.0, -3.0, -1.8, -2.8, 1020.9, 0.0, -3.0, 923.0, 0.0,2022-02-12 00:00:00, 77.0, 76.94, 923.0,7
None, -1.513, 93.2, -1.5, 93.0, -2.0, -1.5, -2.8, 1020.8, 0.0, -2.0, 923.0, 0.0,2022-02-12 01:00:00, 77.0, 76.94, 923.0,7
None, -1.139, 95.3, -1.1, 95.0, -2.0, -1.1, -2.8, 1020.6, 0.0, -2.0, 923.0, 0.0,2022-02-12 02:00:00, 77.0, 76.84, 923.0,7
None, -1.374, 96.1, -0.9, 96.0, -2.0, -1.4, -2.8, 1019.4, 0.0, -2.0, 922.0, 0.0,2022-02-12 03:00:00, 77.0, 76.81, 922.0,7
None, -2.296, 96.6, -0.9, 97.0, -3.0, -2.3, -2.8, 1018.4, 0.0, -3.0, 921.0, 0.0,2022-02-12 04:00:00, 77.0, 76.61, 921.0,7
None, -1.606, 97.0, -0.9, 97.0, -2.0, -1.6, -2.8, 1017.3, 0.0, -2.0, 920.0, 0.0,2022-02-12 05:00:00, 77.0, 76.8, 920.0,7
None, -0.656, 96.9, -0.7, 97.0, -1.0, -0.7, -2.8, 1017.2, 0.0, -1.0, 920.0, 0.0,2022-02-12 06:00:00, 77.0, 76.88, 920.0,7
None, 0.111, 96.6, 0.1, 97.0, 0.0, 0.1, -0.7, 1017.1, 0.0, 0.0, 920.0, 0.0,2022-02-12 07:00:00, 77.0, 76.88, 920.0,7
1.0, 0.517, 97.1, 0.6, 97.0, 0.0, 0.5, -0.7, 1017.1, 0.0, 0.0, 920.0, 0.0,2022-02-12 08:00:00, 77.0, 76.87, 920.0,7
1.0, 0.36, 98.0, 0.6, 98.0, 0.0, 0.4, -0.7, 1017.1, 0.0, 0.0, 920.0, 0.0,2022-02-12 09:00:00, 77.0, 76.8, 920.0,7
1.2, 0.51, 98.2, 0.6, 98.0, 0.0, 0.5, -0.7, 1018.2, 1.0, 0.0, 921.0, 0.0,2022-02-12 10:00:00, 77.0, 77.02, 921.0,7
1.0, 0.883, 97.5, 0.9, 98.0, 1.0, 0.9, -0.7, 1018.1, 0.0, 1.0, 921.0, 1.0,2022-02-12 11:00:00, 78.0, 77.6, 921.0,7
1.7, 1.952, 94.3, 2.0, 94.0, 1.0, 2.0, -0.7, 1019.1, 0.7, 1.0, 922.0, 0.0,2022-02-12 12:00:00, 77.0, 77.37, 922.0,7
2.0, 1.909, 93.2, 2.1, 93.0, 1.0, 1.9, -0.7, 1019.1, 0.3, 1.0, 922.0, 0.0,2022-02-12 13:00:00, 77.0, 76.93, 922.0,7
None, 2.41, 92.0, 2.3, 92.0, 1.0, 2.4, -0.7, 1017.9, -0.5, 1.0, 921.0, 0.0,2022-02-12 14:00:00, 77.0, 76.66, 921.0,7
None, 2.203, 89.0, 3.1, 89.0, 1.0, 2.2, -0.7, 1017.9, 0.0, 1.0, 921.0, 0.0,2022-02-12 15:00:00, 77.0, 76.74, 921.0,7
None, 1.463, 89.5, 3.1, 90.0, 0.0, 1.5, -0.7, 1019.2, -0.5, 0.0, 922.0, 0.0,2022-02-12 16:00:00, 76.0, 76.4, 922.0,7
None, 0.806, 86.3, 3.1, 86.0, -1.0, 0.8, -0.7, 1019.2, None, -1.0, 922.0, None,2022-02-12 17:00:00, None, 76.46, 922.0,7
None, -0.991, 93.4, 3.1, 93.0, -2.0, -1.0, -1.0, 1019.3, 0.0, -2.0, 922.0, 0.0,2022-02-12 18:00:00, 77.0, 76.58, 922.0,7
None, -2.044, 96.1, -1.0, 96.0, -3.0, -2.0, -2.0, 1020.4, 0.0, -3.0, 923.0, -1.0,2022-02-12 19:00:00, 76.0, 76.07, 923.0,7
None, -2.822, 96.4, -1.0, 96.0, -3.0, -2.8, -3.0, 1020.5, 0.0, -3.0, 923.0, 0.0,2022-02-12 20:00:00, 76.0, 76.17, 923.0,7
None, -3.688, 93.2, -1.0, 93.0, -4.0, -3.7, -3.8, 1020.6, 0.0, -4.0, 923.0, 0.0,2022-02-12 21:00:00, 76.0, 76.02, 923.0,7
None, -3.966, 92.3, -1.0, 92.0, -5.0, -4.0, -4.4, 1020.6, 0.0, -5.0, 923.0, 0.0,2022-02-12 22:00:00, 76.0, 76.05, 923.0,7
None, -4.955, 92.4, -1.0, 92.0, -6.0, -5.0, -4.9, 1020.6, 0.0, -6.0, 923.0, 0.0,2022-02-12 23:00:00, 76.0, 76.03, 923.0,7
None, -6.237, 94.4, -1.0, 94.0, -7.0, -6.2, -6.2, 1020.7, 0.0, -7.0, 923.0, 0.0,2022-02-13 00:00:00, 76.0, 75.96, 923.0,7
None, -6.715, 92.5, -1.0, 93.0, -8.0, -6.7, -7.2, 1020.7, 0.0, -8.0, 923.0, 0.0,2022-02-13 01:00:00, 76.0, 76.07, 923.0,7
None, -8.09, 95.8, -1.0, 96.0, -9.0, -8.1, -8.3, 1020.8, 0.0, -9.0, 923.0, 0.0,2022-02-13 02:00:00, 76.0, 76.28, 923.0,7
