air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
5.0,4.9,2022-02-12 00:00:00,7.4,7
2.7,2.4,2022-02-12 01:00:00,7.4,7
4.1,2.4,2022-02-12 02:00:00,7.4,7
3.4,2.4,2022-02-12 03:00:00,7.4,7
3.4,2.4,2022-02-12 04:00:00,7.4,7
2.9,2.1,2022-02-12 05:00:00,7.4,7
3.6,1.5,2022-02-12 06:00:00,7.4,7
3.4,1.7,2022-02-12 07:00:00,3.6,7
1.3,1.2,2022-02-12 08:00:00,3.6,7
3.4,0.6,2022-02-12 09:00:00,3.6,7
3.5,0.6,2022-02-12 10:00:00,4.3,7
3.6,0.6,2022-02-12 11:00:00,5.2,7
5.7,0.6,2022-02-12 12:00:00,5.7,7
8.6,0.6,2022-02-12 13:00:00,8.6,7
10.1,0.6,2022-02-12 14:00:00,10.9,7
12.4,0.6,2022-02-12 15:00:00,12.6,7
11.1,0.6,2022-02-12 16:00:00,12.6,7
8.5,0.6,2022-02-12 17:00:00,12.6,7
7.5,0.6,2022-02-12 18:00:00,12.6,7
6.4,6.4,2022-02-12 19:00:00,7.5,7
8.0,6.4,2022-02-12 20:00:00,8.0,7
7.9,6.4,2022-02-12 21:00:00,8.1,7
7.5,6.4,2022-02-12 22:00:00,8.1,7
7.7,6.4,2022-02-12 23:00:00,8.1,7
7.9,6.4,2022-02-13 00:00:00,8.1,7
7.3,6.4,2022-02-13 01:00:00,8.1,7
6.4,5.7,2022-02-13 02:00:00,8.1,7
5.0,4.6,2022-02-13 03:00:00,8.1,7
5.6,4.6,2022-02-13 04:00:00,8.1,7
6.1,4.6,2022-02-13 05:00:00,8.1,7
5.3,4.6,2022-02-13 06:00:00,8.1,7
6.3,4.7,2022-02-13 07:00:00,6.4,7
6.4,4.7,2022-02-13 08:00:00,6.4,7
6.3,4.7,2022-02-13 09:00:00,6.4,7
6.9,4.7,2022-02-13 10:00:00,7.1,7
6.8,4.7,2022-02-13 11:00:00,7.3,7
11.5,4.7,2022-02-13 12:00:00,11.5,7
11.6,4.7,2022-02-13 13:00:00,12.0,7
13.1,4.7,2022-02-13 14:00:00,13.9,7
11.8,4.7,2022-02-13 15:00:00,13.9,7
10.9,4.7,2022-02-13 16:00:00,13.9,7
10.3,4.7,2022-02-13 17:00:00,13.9,7
10.1,4.7,2022-02-13 18:00:00,13.9,7
10.3,-768.5,2022-02-13 19:00:00,10.3,7
10.2,-768.5,2022-02-13 20:00:00,10.3,7
10.0,-768.5,2022-02-13 21:00:00,10.3,7
9.7,-768.5,2022-02-13 22:00:00,10.3,7
9.1,-768.5,2022-02-13 23:00:00,10.3,7
8.9,-768.5,2022-02-14 00:00:00,10.3,7
9.3,-768.5,2022-02-14 01:00:00,10.3,7
9.2,-768.5,2022-02-14 02:00:00,10.3,7
9.6,-768.5,2022-02-14 03:00:00,10.3,7
9.1,-768.5,2022-02-14 04:00:00,10.3,7
8.5,-768.5,2022-02-14 05:00:00,10.3,7
7.2,-768.5,2022-02-14 06:00:00,10.3,7
6.7,6.5,2022-02-14 07:00:00,7.2,7
6.9,6.5,2022-02-14 08:00:00,7.2,7
6.6,6.5,2022-02-14 09:00:00,7.2,7
6.9,6.5,2022-02-14 10:00:00,7.2,7
6.9,6.5,2022-02-14 11:00:00,7.2,7
7.1,6.5,2022-02-14 12:00:00,7.2,7
7.8,6.5,2022-02-14 13:00:00,7.8,7
7.3,6.5,2022-02-14 14:00:00,8.0,7
6.5,6.5,2022-02-14 15:00:00,8.0,7
7.5,6.5,2022-02-14 16:00:00,8.0,7
6.7,6.5,2022-02-14 17:00:00,8.0,7
6.6,6.5,2022-02-14 18:00:00,8.0,7
6.2,6.2,2022-02-14 19:00:00,6.6,7
6.6,6.2,2022-02-14 20:00:00,6.6,7
6.9,6.2,2022-02-14 21:00:00,7.3,7
7.0,6.2,2022-02-14 22:00:00,7.3,7
6.8,-1161.0,2022-02-14 23:00:00,6.9,7
6.4,-1745.0,2022-02-15 00:00:00,6.5,7
6.3,-1745.0,2022-02-15 01:00:00,6.5,7
6.3,-1745.0,2022-02-15 02:00:00,6.6,7
6.4,-1745.0,2022-02-15 03:00:00,6.6,7
6.6,-1745.0,2022-02-15 04:00:00,6.6,7
6.5,-1745.0,2022-02-15 05:00:00,6.6,7
6.5,-1745.0,2022-02-15 06:00:00,6.8,7
6.4,6.4,2022-02-15 07:00:00,6.7,7
6.5,6.4,2022-02-15 08:00:00,6.7,7
6.7,6.4,2022-02-15 09:00:00,6.7,7
6.8,6.4,2022-02-15 10:00:00,7.0,7
7.3,6.4,2022-02-15 11:00:00,7.3,7
7.5,6.4,2022-02-15 12:00:00,7.7,7
7.2,6.4,2022-02-15 13:00:00,7.7,7
7.0,6.4,2022-02-15 14:00:00,7.7,7
8.1,6.4,2022-02-15 15:00:00,8.8,7
8.9,6.4,2022-02-15 16:00:00,9.4,7
7.5,6.4,2022-02-15 17:00:00,9.4,7
6.7,6.4,2022-02-15 18:00:00,9.4,7
6.9,6.6,2022-02-15 19:00:00,6.9,7
6.9,6.6,2022-02-15 20:00:00,7.0,7
6.8,6.6,2022-02-15 21:00:00,7.0,7
6.6,6.6,2022-02-15 22:00:00,7.0,7
6.4,6.4,2022-02-15 23:00:00,7.0,7
6.8,6.3,2022-02-16 00:00:00,7.0,7
6.3,6.1,2022-02-16 01:00:00,7.0,7
5.9,5.7,2022-02-16 02:00:00,7.0,7
5.8,5.7,2022-02-16 03:00:00,7.0,7
5.6,5.6,2022-02-16 04:00:00,7.0,7
5.6,5.5,2022-02-16 05:00:00,7.0,7
5.3,4.9,2022-02-16 06:00:00,7.0,7
6.1,5.3,2022-02-16 07:00:00,6.1,7
6.1,5.3,2022-02-16 08:00:00,6.1,7
6.4,5.3,2022-02-16 09:00:00,6.5,7
7.1,5.3,2022-02-16 10:00:00,7.1,7
6.9,5.3,2022-02-16 11:00:00,7.1,7
7.4,5.3,2022-02-16 12:00:00,7.6,7
7.5,5.3,2022-02-16 13:00:00,7.7,7
8.0,5.3,2022-02-16 14:00:00,8.0,7
7.9,5.3,2022-02-16 15:00:00,8.2,7
7.7,5.3,2022-02-16 16:00:00,8.2,7
9.7,5.3,2022-02-16 17:00:00,9.9,7
7.8,5.3,2022-02-16 18:00:00,9.9,7
7.3,7.2,2022-02-16 19:00:00,7.8,7
6.9,6.9,2022-02-16 20:00:00,7.8,7
6.9,6.8,2022-02-16 21:00:00,7.8,7
6.9,6.7,2022-02-16 22:00:00,7.8,7
6.7,6.4,2022-02-16 23:00:00,7.8,7
6.6,6.4,2022-02-17 00:00:00,7.8,7
6.7,6.4,2022-02-17 01:00:00,7.8,7
6.8,6.4,2022-02-17 02:00:00,7.8,7
6.6,6.4,2022-02-17 03:00:00,7.8,7
6.6,6.3,2022-02-17 04:00:00,7.8,7
6.5,6.3,2022-02-17 05:00:00,7.8,7
6.4,6.3,2022-02-17 06:00:00,7.8,7
6.4,6.3,2022-02-17 07:00:00,6.6,7
6.2,6.1,2022-02-17 08:00:00,6.6,7
6.1,6.1,2022-02-17 09:00:00,6.6,7
6.2,6.1,2022-02-17 10:00:00,6.6,7
6.4,6.1,2022-02-17 11:00:00,6.6,7
6.6,6.1,2022-02-17 12:00:00,6.7,7
7.1,6.1,2022-02-17 13:00:00,7.1,7
6.8,6.1,2022-02-17 14:00:00,7.1,7
6.9,6.1,2022-02-17 15:00:00,7.1,7
7.2,6.1,2022-02-17 16:00:00,7.3,7
7.2,6.1,2022-02-17 17:00:00,7.3,7
6.9,6.1,2022-02-17 18:00:00,7.3,7
6.8,6.8,2022-02-17 19:00:00,7.0,7
6.7,6.7,2022-02-17 20:00:00,7.0,7
6.6,6.6,2022-02-17 21:00:00,7.0,7
6.5,6.4,2022-02-17 22:00:00,7.0,7
6.4,6.4,2022-02-17 23:00:00,7.0,7
6.4,6.4,2022-02-18 00:00:00,7.0,7
6.5,6.4,2022-02-18 01:00:00,7.0,7
6.6,6.4,2022-02-18 02:00:00,7.0,7
6.6,6.4,2022-02-18 03:00:00,7.0,7
6.7,6.4,2022-02-18 04:00:00,7.0,7
6.6,6.4,2022-02-18 05:00:00,7.0,7
6.5,6.4,2022-02-18 06:00:00,7.0,7
6.4,6.4,2022-02-18 07:00:00,6.6,7
6.4,6.3,2022-02-18 08:00:00,6.6,7
6.9,6.3,2022-02-18 10:00:00,6.9,7
7.2,6.3,2022-02-18 11:00:00,7.4,7
8.1,6.3,2022-02-18 12:00:00,8.1,7
8.1,6.3,2022-02-18 13:00:00,9.3,7
8.2,6.3,2022-02-18 14:00:00,9.3,7
8.4,6.3,2022-02-18 15:00:00,9.3,7
8.0,6.3,2022-02-18 16:00:00,9.3,7
7.9,6.3,2022-02-18 17:00:00,9.3,7
7.5,6.3,2022-02-18 18:00:00,9.3,7
7.2,7.2,2022-02-18 19:00:00,7.5,7
7.2,7.2,2022-02-18 20:00:00,7.5,7
7.2,7.2,2022-02-18 21:00:00,7.5,7
6.5,6.4,2022-02-18 22:00:00,7.5,7
6.3,6.2,2022-02-18 23:00:00,7.5,7
