pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,7.67, None, None, None, None, None, None, None, None, None, None,2019-08-27 00:00:00, None, None,35
None,6.956, None, None, None, None, None, None, None, None, None, None,2019-08-27 01:00:00, None, None,35
None,6.52, None, None, None, None, None, None, None, None, None, None,2019-08-27 02:00:00, None, None,35
None,5.973, None, None, None, None, None, None, None, None, None, None,2019-08-27 03:00:00, None, None,35
None,5.406, None, None, None, None, None, None, None, None, None, None,2019-08-27 04:00:00, None, None,35
None,5.122, None, None, None, None, None, None, None, None, None, None,2019-08-27 05:00:00, None, None,35
None,4.511, None, None, None, None, None, None, None, None, None, None,2019-08-27 06:00:00, None, None,35
None,4.405, None, None, None, None, None, None, None, None, None, None,2019-08-27 07:00:00, None, None,35
None,4.856, None, None, None, None, None, None, None, None, None, None,2019-08-27 08:00:00, None, None,35
None,6.49, None, None, None, None, None, None, None, None, None, None,2019-08-27 09:00:00, None, None,35
None,7.9, None, None, None, None, None, None, None, None, None, None,2019-08-27 10:00:00, None, None,35
None,9.23, None, None, None, None, None, None, None, None, None, None,2019-08-27 11:00:00, None, None,35
None,10.88, None, None, None, None, None, None, None, None, None, None,2019-08-27 12:00:00, None, None,35
None,12.31, None, None, None, None, None, None, None, None, None, None,2019-08-27 13:00:00, None, None,35
None,13.43, None, None, None, None, None, None, None, None, None, None,2019-08-27 14:00:00, None, None,35
None,16.53, None, None, None, None, None, None, None, None, None, None,2019-08-27 15:00:00, None, None,35
None,17.77, None, None, None, None, None, None, None, None, None, None,2019-08-27 16:00:00, None, None,35
None,17.37, None, None, None, None, None, None, None, None, None, None,2019-08-27 17:00:00, None, None,35
None,18.73, None, None, None, None, None, None, None, None, None, None,2019-08-27 18:00:00, None, None,35
None,16.6, None, None, None, None, None, None, None, None, None, None,2019-08-27 19:00:00, None, None,35
None,14.44, None, None, None, None, None, None, None, None, None, None,2019-08-27 20:00:00, None, None,35
None,13.3, None, None, None, None, None, None, None, None, None, None,2019-08-27 21:00:00, None, None,35
None,12.64, None, None, None, None, None, None, None, None, None, None,2019-08-27 22:00:00, None, None,35
None,12.38, None, None, None, None, None, None, None, None, None, None,2019-08-27 23:00:00, None, None,35
None,12.45, None, None, None, None, None, None, None, None, None, None,2019-08-28 00:00:00, None, None,35
None,12.41, None, None, None, None, None, None, None, None, None, None,2019-08-28 01:00:00, None, None,35
None,12.51, None, None, None, None, None, None, None, None, None, None,2019-08-28 02:00:00, None, None,35
None,12.2, None, None, None, None, None, None, None, None, None, None,2019-08-28 03:00:00, None, None,35
None,11.87, None, None, None, None, None, None, None, None, None, None,2019-08-28 04:00:00, None, None,35
None,11.14, None, None, None, None, None, None, None, None, None, None,2019-08-28 05:00:00, None, None,35
None,10.82, None, None, None, None, None, None, None, None, None, None,2019-08-28 06:00:00, None, None,35
None,10.05, None, None, None, None, None, None, None, None, None, None,2019-08-28 07:00:00, None, None,35
None,9.68, None, None, None, None, None, None, None, None, None, None,2019-08-28 08:00:00, None, None,35
None,9.51, None, None, None, None, None, None, None, None, None, None,2019-08-28 09:00:00, None, None,35
None,9.76, None, None, None, None, None, None, None, None, None, None,2019-08-28 10:00:00, None, None,35
None,12.23, None, None, None, None, None, None, None, None, None, None,2019-08-28 11:00:00, None, None,35
None,14.81, None, None, None, None, None, None, None, None, None, None,2019-08-28 12:00:00, None, None,35
None,17.71, None, None, None, None, None, None, None, None, None, None,2019-08-28 13:00:00, None, None,35
None,20.03, None, None, None, None, None, None, None, None, None, None,2019-08-28 14:00:00, None, None,35
None,21.0, None, None, None, None, None, None, None, None, None, None,2019-08-28 15:00:00, None, None,35
None,21.72, None, None, None, None, None, None, None, None, None, None,2019-08-28 16:00:00, None, None,35
None,22.52, None, None, None, None, None, None, None, None, None, None,2019-08-28 17:00:00, None, None,35
None,22.45, None, None, None, None, None, None, None, None, None, None,2019-08-28 18:00:00, None, None,35
None,18.53, None, None, None, None, None, None, None, None, None, None,2019-08-28 19:00:00, None, None,35
None,14.75, None, None, None, None, None, None, None, None, None, None,2019-08-28 20:00:00, None, None,35
None,12.93, None, None, None, None, None, None, None, None, None, None,2019-08-28 21:00:00, None, None,35
None,11.52, None, None, None, None, None, None, None, None, None, None,2019-08-28 22:00:00, None, None,35
None,10.43, None, None, None, None, None, None, None, None, None, None,2019-08-28 23:00:00, None, None,35
None,9.56, None, None, None, None, None, None, None, None, None, None,2019-08-29 00:00:00, None, None,35
None,8.79, None, None, None, None, None, None, None, None, None, None,2019-08-29 01:00:00, None, None,35
None,8.23, None, None, None, None, None, None, None, None, None, None,2019-08-29 02:00:00, None, None,35
None,7.68, None, None, None, None, None, None, None, None, None, None,2019-08-29 03:00:00, None, None,35
None,7.3, None, None, None, None, None, None, None, None, None, None,2019-08-29 04:00:00, None, None,35
None,6.781, None, None, None, None, None, None, None, None, None, None,2019-08-29 05:00:00, None, None,35
None,6.387, None, None, None, None, None, None, None, None, None, None,2019-08-29 06:00:00, None, None,35
None,6.31, None, None, None, None, None, None, None, None, None, None,2019-08-29 07:00:00, None, None,35
None,6.626, None, None, None, None, None, None, None, None, None, None,2019-08-29 08:00:00, None, None,35
None,7.61, None, None, None, None, None, None, None, None, None, None,2019-08-29 09:00:00, None, None,35
None,8.47, None, None, None, None, None, None, None, None, None, None,2019-08-29 10:00:00, None, None,35
None,13.16, None, None, None, None, None, None, None, None, None, None,2019-08-29 11:00:00, None, None,35
None,14.71, None, None, None, None, None, None, None, None, None, None,2019-08-29 12:00:00, None, None,35
None,17.78, None, None, None, None, None, None, None, None, None, None,2019-08-29 13:00:00, None, None,35
None,17.4, None, None, None, None, None, None, None, None, None, None,2019-08-29 14:00:00, None, None,35
None,21.0, None, None, None, None, None, None, None, None, None, None,2019-08-29 15:00:00, None, None,35
None,22.11, None, None, None, None, None, None, None, None, None, None,2019-08-29 16:00:00, None, None,35
None,20.95, None, None, None, None, None, None, None, None, None, None,2019-08-29 17:00:00, None, None,35
None,20.83, None, None, None, None, None, None, None, None, None, None,2019-08-29 18:00:00, None, None,35
None,19.4, None, None, None, None, None, None, None, None, None, None,2019-08-29 19:00:00, None, None,35
None,17.57, None, None, None, None, None, None, None, None, None, None,2019-08-29 20:00:00, None, None,35
None,15.93, None, None, None, None, None, None, None, None, None, None,2019-08-29 21:00:00, None, None,35
None,14.12, None, None, None, None, None, None, None, None, None, None,2019-08-29 22:00:00, None, None,35
None,12.68, None, None, None, None, None, None, None, None, None, None,2019-08-29 23:00:00, None, None,35
None,11.9, None, None, None, None, None, None, None, None, None, None,2019-08-30 00:00:00, None, None,35
None,11.04, None, None, None, None, None, None, None, None, None, None,2019-08-30 01:00:00, None, None,35
None,10.27, None, None, None, None, None, None, None, None, None, None,2019-08-30 02:00:00, None, None,35
None,9.89, None, None, None, None, None, None, None, None, None, None,2019-08-30 03:00:00, None, None,35
None,10.33, None, None, None, None, None, None, None, None, None, None,2019-08-30 04:00:00, None, None,35
None,10.9, None, None, None, None, None, None, None, None, None, None,2019-08-30 05:00:00, None, None,35
