pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,10.11,82.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 00:00:00, None, None, None,35
None, None,10.06,83.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 01:00:00, None, None, None,35
None, None,10.06,83.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 02:00:00, None, None, None,35
None, None,9.72,84.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 03:00:00, None, None, None,35
None, None,9.62,85.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 04:00:00, None, None, None,35
None, None,9.53,87.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 05:00:00, None, None, None,35
None, None,9.67,88.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 06:00:00, None, None, None,35
None, None,9.72,89.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 07:00:00, None, None, None,35
None, None,9.53,89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 08:00:00, None, None, None,35
None, None,10.21,89.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 09:00:00, None, None, None,35
None, None,11.35,85.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 10:00:00, None, None, None,35
None, None,11.68,90.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 11:00:00, None, None, None,35
None, None,12.45,87.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 12:00:00, None, None, None,35
None, None,12.2,89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 13:00:00, None, None, None,35
None, None,12.51,92.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 14:00:00, None, None, None,35
None, None,13.13,92.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 15:00:00, None, None, None,35
None, None,13.25,92.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 16:00:00, None, None, None,35
None, None,13.49,92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 17:00:00, None, None, None,35
None, None,13.64,93.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 18:00:00, None, None, None,35
None, None,13.08,93.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 19:00:00, None, None, None,35
None, None,13.2,93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 20:00:00, None, None, None,35
None, None,12.73,93.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 21:00:00, None, None, None,35
None, None,11.22,93.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 22:00:00, None, None, None,35
None, None,11.42,93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-27 23:00:00, None, None, None,35
None, None,11.2,93.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 00:00:00, None, None, None,35
None, None,9.97,92.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 01:00:00, None, None, None,35
None, None,8.85,91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 02:00:00, None, None, None,35
None, None,7.883,91.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 03:00:00, None, None, None,35
None, None,8.65,90.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 04:00:00, None, None, None,35
None, None,7.801,88.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 05:00:00, None, None, None,35
None, None,7.203,82.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 06:00:00, None, None, None,35
None, None,6.333,81.3, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 07:00:00, None, None, None,35
None, None,6.039,78.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 08:00:00, None, None, None,35
None, None,7.78,74.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 09:00:00, None, None, None,35
None, None,9.47,76.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 10:00:00, None, None, None,35
None, None,12.73,72.56, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 11:00:00, None, None, None,35
None, None,15.28,64.49, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 12:00:00, None, None, None,35
None, None,17.3,56.42, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 13:00:00, None, None, None,35
None, None,19.27,47.61, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 14:00:00, None, None, None,35
None, None,20.43,42.52, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 15:00:00, None, None, None,35
None, None,20.54,36.43, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 16:00:00, None, None, None,35
None, None,19.0,46.14, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 17:00:00, None, None, None,35
None, None,17.97,47.02, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 18:00:00, None, None, None,35
None, None,16.28,62.09, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 19:00:00, None, None, None,35
None, None,14.44,66.77, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 20:00:00, None, None, None,35
None, None,12.99,71.36, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-08-28 21:00:00, None, None, None,35
