air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
7.3, 6.9, 7.3, 100.0, 100.0, None, 0.0, 16.0, 0.5,2021-08-27 00:00:00,35
None, 6.3, None, None, 100.0, None, None, None, 1.1,2021-08-27 01:00:00,35
6.9, 6.2, 6.9, 100.0, 100.0, 4.2, 0.5, None, 0.1,2021-08-27 02:00:00,35
None, 5.9, None, None, 100.0, None, None, None, 0.0,2021-08-27 03:00:00,35
6.2, 5.6, 6.2, 100.0, 100.0, None, 0.1, 6.0, 0.0,2021-08-27 04:00:00,35
5.9, 5.9, 5.9, 100.0, 100.0, 5.1, 0.0, 6.0, 0.0,2021-08-27 05:00:00,35
5.6, 6.7, 5.6, 100.0, 100.0, 4.9, 0.0, 9.0, 0.0,2021-08-27 06:00:00,35
5.9, 8.2, 5.9, 100.0, 100.0, 4.7, 0.0, 6.0, 0.0,2021-08-27 07:00:00,35
None, 8.1, None, None, 100.0, None, None, None, 0.0,2021-08-27 08:00:00,35
None, 8.6, None, None, 100.0, None, None, None, 0.1,2021-08-27 09:00:00,35
8.1, 8.6, 8.1, 100.0, 100.0, None, 0.0, 7.0, 0.2,2021-08-27 10:00:00,35
8.6, 10.7, 8.6, 100.0, 97.0, None, 0.1, 6.0, 0.1,2021-08-27 11:00:00,35
8.6, 10.3, 8.6, 100.0, 93.0, 4.4, 0.2, 8.0, 0.0,2021-08-27 12:00:00,35
None, 11.2, None, None, 89.0, None, None, None, 0.0,2021-08-27 13:00:00,35
None, 11.4, None, None, 91.0, None, None, None, 0.0,2021-08-27 14:00:00,35
None, 11.2, None, None, 91.0, None, None, None, 0.0,2021-08-27 15:00:00,35
11.4, 12.6, 10.0, 91.0, 84.0, None, 0.0, None, 0.0,2021-08-27 16:00:00,35
None, 10.3, None, None, 93.0, None, None, None, 0.0,2021-08-27 17:00:00,35
None, 9.1, None, None, 97.0, None, None, None, 0.0,2021-08-27 18:00:00,35
None, 7.0, None, None, 100.0, None, None, None, 0.0,2021-08-27 19:00:00,35
None, 6.7, None, None, 100.0, None, None, None, 0.0,2021-08-27 20:00:00,35
7.0, 6.4, 7.0, 100.0, 100.0, 3.4, 0.0, 5.0, 0.0,2021-08-27 21:00:00,35
6.7, 6.5, 6.7, 100.0, 100.0, 3.4, 0.0, 5.0, 0.0,2021-08-27 22:00:00,35
6.4, None, 6.4, 100.0, None, 3.4, 0.0, 12.0, None,2021-08-27 23:00:00,35
6.5, 7.5, 6.5, 100.0, 97.0, 3.4, 0.0, 6.0, 0.0,2021-08-28 00:00:00,35
None, 7.2, None, None, 97.0, None, None, None, 0.0,2021-08-28 01:00:00,35
7.5, 7.2, 7.1, 97.0, 95.0, None, 0.0, 6.0, 0.0,2021-08-28 02:00:00,35
7.2, 7.4, 6.8, 97.0, 91.0, None, 0.0, 6.0, 0.0,2021-08-28 03:00:00,35
7.2, 8.7, 6.5, 95.0, 81.0, None, 0.0, 6.0, 0.0,2021-08-28 04:00:00,35
7.4, 9.9, 6.0, 91.0, 76.0, None, 0.0, 7.0, 0.0,2021-08-28 05:00:00,35
8.7, 11.1, 5.6, 81.0, 76.0, None, 0.0, 7.0, 0.0,2021-08-28 06:00:00,35
9.9, 11.9, 5.9, 76.0, 74.0, None, 0.0, None, 0.0,2021-08-28 07:00:00,35
None, 11.9, None, None, 73.0, None, None, None, 0.0,2021-08-28 08:00:00,35
None, 12.0, None, None, 84.0, None, None, None, 0.0,2021-08-28 09:00:00,35
11.9, 10.5, 7.2, 73.0, 100.0, None, 0.0, 6.0, 2.4,2021-08-28 10:00:00,35
12.0, 11.6, 9.4, 84.0, 100.0, None, 0.0, 6.0, 0.1,2021-08-28 11:00:00,35
10.5, 11.8, 10.5, 100.0, 100.0, None, 2.4, 7.0, 0.0,2021-08-28 12:00:00,35
11.6, 11.3, 11.6, 100.0, 100.0, None, 0.1, 6.0, 0.0,2021-08-28 13:00:00,35
11.8, 11.8, 11.8, 100.0, 100.0, None, 0.0, None, 0.1,2021-08-28 14:00:00,35
None, 11.8, None, None, 100.0, None, None, None, 0.0,2021-08-28 15:00:00,35
None, 12.2, None, None, 100.0, None, None, None, 0.4,2021-08-28 16:00:00,35
None, 12.1, None, None, 100.0, None, None, None, 0.0,2021-08-28 17:00:00,35
None, 10.7, None, None, 100.0, None, None, None, 0.0,2021-08-28 18:00:00,35
12.1, 10.5, 12.1, 100.0, 100.0, None, 0.0, 6.0, 0.0,2021-08-28 19:00:00,35
10.7, 10.0, 10.7, 100.0, 100.0, None, 0.0, 5.0, 0.0,2021-08-28 20:00:00,35
