pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
0.8, 0.5, 0.479, 0.5, 0.0, None, 1.4, -6999.0, None,2021-01-29 00:00:00, None, -6999.0,5
0.8, 0.4, 0.352, 0.4, 0.0, None, 1.4, -6999.0, None,2021-01-29 01:00:00, None, -6999.0,5
0.8, 0.5, 0.458, 0.4, 0.0, None, 1.4, -6999.0, None,2021-01-29 02:00:00, None, -6999.0,5
0.8, 0.5, 0.542, 0.4, 0.0, None, 1.4, -6999.0, None,2021-01-29 03:00:00, None, -6999.0,5
None, 0.4, 0.415, 0.4, -0.2, None, 1.4, -6999.0, None,2021-01-29 04:00:00, None, -6999.0,5
None, 0.1, 0.138, 0.2, 0.2, None, 1.4, -6999.0, None,2021-01-29 05:00:00, None, -6999.0,5
None, -0.8, -0.818, -0.8, 0.0, None, 1.4, -6999.0, None,2021-01-29 06:00:00, None, -6999.0,5
None, -1.4, -1.394, -1.4, 0.0, None, -0.8, -6999.0, None,2021-01-29 07:00:00, None, -6999.0,5
None, -1.2, -1.182, -1.4, 0.0, None, -0.8, -6999.0, None,2021-01-29 08:00:00, None, -6999.0,5
None, -0.4, -0.352, -1.4, 0.0, None, -0.4, -6999.0, None,2021-01-29 09:00:00, None, -6999.0,5
None, 1.5, 1.47, -1.4, 0.0, None, 1.4, -6999.0, None,2021-01-29 10:00:00, None, -6999.0,5
None, 3.7, 3.7, -1.4, 0.0, None, 3.7, -6999.0, None,2021-01-29 11:00:00, None, -6999.0,5
None, 5.6, 5.591, -1.4, 0.0, None, 5.6, -6999.0, None,2021-01-29 12:00:00, None, -6999.0,5
None, 6.2, 6.156, -1.4, 0.0, None, 6.1, -6999.0, None,2021-01-29 13:00:00, None, -6999.0,5
None, 6.1, 6.134, -1.4, 0.0, None, 6.4, -6999.0, None,2021-01-29 14:00:00, None, -6999.0,5
None, 5.3, 5.274, -1.4, 0.0, None, 6.4, -6999.0, None,2021-01-29 15:00:00, None, -6999.0,5
None, 2.9, 2.915, -1.4, 0.0, None, 6.4, -6999.0, None,2021-01-29 16:00:00, None, -6999.0,5
None, 0.2, 0.226, -1.4, 0.0, None, 6.4, -6999.0, None,2021-01-29 17:00:00, None, -6999.0,5
None, -1.8, -1.777, -1.8, 0.0, None, 6.4, -6999.0, None,2021-01-29 18:00:00, None, -6999.0,5
None, -2.3, -2.291, -2.3, 0.0, None, -1.8, -6999.0, None,2021-01-29 19:00:00, None, -6999.0,5
None, -2.3, -2.265, -2.3, 0.0, None, -1.8, -6999.0, None,2021-01-29 20:00:00, None, -6999.0,5
None, -2.1, -2.051, -2.3, 0.0, None, -1.8, -6999.0, None,2021-01-29 21:00:00, None, -6999.0,5
None, -1.7, -1.692, -2.3, 0.0, None, -1.7, -6999.0, None,2021-01-29 22:00:00, None, -6999.0,5
None, -1.4, -1.379, -2.3, 0.0, None, -1.4, -6999.0, None,2021-01-29 23:00:00, None, -6999.0,5
None, -1.1, -1.119, -2.3, 0.0, None, -1.1, -6999.0, None,2021-01-30 00:00:00, None, -6999.0,5
