RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
22.22, None, None, 0.4, 0.172, 251.4, -22.0, -6.1, -22.0, None, 251.0, None, None, -6999.0, None, None, None, None, -5.895, None, -5.7, 22.0, None, 12.94, 0.2, -5.9, 0.7, -6999.0,2021-01-29 00:00:00, -6999.0,5
22.36, None, None, 0.4, 0.173, 271.4, -22.0, -6.2, -22.0, None, 271.0, None, None, -6999.0, None, None, None, None, -6.162, None, -5.7, 22.0, None, 10.83, 0.2, -6.2, 0.2, -6999.0,2021-01-29 01:00:00, -6999.0,5
22.42, None, None, 0.4, 0.172, 293.2, -23.0, -6.6, -23.0, None, 293.0, None, None, -6999.0, None, None, None, None, -6.565, None, -5.7, 22.0, None, 19.87, 0.2, -6.6, 0.1, -6999.0,2021-01-29 02:00:00, -6999.0,5
22.32, None, None, 0.4, 0.183, 314.4, -22.0, -6.6, -22.0, None, 314.0, None, None, -6999.0, None, None, 11.8, None, -6.219, None, -5.7, 22.0, None, 19.01, 0.2, -6.2, 0.0, -6999.0,2021-01-29 03:00:00, -6999.0,5
22.37, None, None, 0.4, 0.171, 260.9, -22.0, -6.6, -22.0, None, 261.0, None, None, -6999.0, None, None, 11.8, None, -6.192, None, -5.7, 22.0, None, 14.73, 0.2, -6.2, 0.3, -6999.0,2021-01-29 04:00:00, -6999.0,5
22.52, None, None, 0.4, 0.173, 254.9, -23.0, -6.7, -23.0, None, 255.0, None, None, -6999.0, None, None, 11.5, None, -6.699, None, -5.7, 23.0, None, 12.19, 0.2, -6.7, 0.0, -6999.0,2021-01-29 05:00:00, -6999.0,5
22.49, None, None, 0.4, 0.169, 254.2, -23.0, -6.7, -23.0, None, 254.0, None, None, -6999.0, None, None, 10.9, None, -6.603, None, -5.7, 22.0, None, 17.59, 0.2, -6.6, 0.1, -6999.0,2021-01-29 06:00:00, -6999.0,5
22.34, None, None, 0.4, 0.169, 238.8, -23.0, -6.6, -23.0, None, 239.0, None, None, -6999.0, None, None, 10.4, None, -6.305, None, -6.3, 22.0, None, 16.43, 0.2, -6.3, 0.0, -6999.0,2021-01-29 07:00:00, -6999.0,5
22.29, None, None, 0.4, 0.116, 263.7, -22.0, -6.6, -22.0, None, 264.0, None, None, -6999.0, None, None, 10.0, None, -6.143, None, -6.1, 22.0, None, 47.47, 0.1, -6.1, 0.0, -6999.0,2021-01-29 08:00:00, -6999.0,5
22.13, None, None, 0.4, 0.161, 221.0, -22.0, -6.6, -22.0, None, 221.0, None, None, -6999.0, None, None, 9.4, None, -5.59, None, -5.6, 22.0, None, 24.05, 0.2, -5.6, 0.0, -6999.0,2021-01-29 09:00:00, -6999.0,5
21.33, None, None, 0.4, 0.166, 236.9, -20.0, -6.6, -20.0, None, 237.0, None, None, -6999.0, None, None, None, None, -2.712, None, -2.7, 21.0, None, 19.44, 0.2, -2.7, -0.2, -6999.0,2021-01-29 10:00:00, -6999.0,5
21.21, None, None, 4.0, 0.219, 155.9, -20.0, -6.6, -20.0, None, 156.0, None, None, -6999.0, None, None, None, None, -2.536, None, -2.3, 21.0, None, 41.42, 0.2, -2.5, 0.1, -6999.0,2021-01-29 11:00:00, -6999.0,5
21.11, None, None, 7.1, 3.263, 265.0, -20.0, -6.6, -20.0, None, 265.0, None, None, -6999.0, None, None, None, None, -2.19, None, 0.1, 21.0, None, 17.35, 3.3, -2.2, 0.3, -6999.0,2021-01-29 12:00:00, -6999.0,5
21.26, None, None, 7.0, 1.828, 245.0, -20.0, -6.6, -20.0, None, 245.0, None, None, -6999.0, None, None, None, None, -2.711, None, 0.1, 21.0, None, 36.95, 1.8, -2.7, 0.4, -6999.0,2021-01-29 13:00:00, -6999.0,5
21.3, None, None, 7.4, 3.815, 275.9, -20.0, -6.6, -20.0, None, 276.0, None, None, -6999.0, None, None, None, None, -2.619, None, 0.1, 21.0, None, 16.96, 3.8, -2.6, 0.2, -6999.0,2021-01-29 14:00:00, -6999.0,5
21.72, None, None, 6.5, 2.906, 310.3, -21.0, -6.6, -21.0, None, 310.0, None, None, -6999.0, None, None, None, None, -4.24, None, 0.1, 22.0, None, 18.93, 2.9, -4.2, -2.2, -6999.0,2021-01-29 15:00:00, -6999.0,5
21.84, None, None, 5.9, 3.044, 314.4, -21.0, -6.6, -21.0, None, 314.0, None, None, -6999.0, None, None, None, None, -4.42, None, 0.1, 22.0, None, 12.74, 3.0, -4.4, -0.2, -6999.0,2021-01-29 16:00:00, -6999.0,5
22.01, None, None, 5.1, 2.373, 328.2, -22.0, -6.6, -22.0, None, 328.0, None, None, -6999.0, None, None, None, None, -5.185, None, 0.1, 22.0, None, 0.27, 2.4, -5.2, 0.6, -6999.0,2021-01-29 17:00:00, -6999.0,5
22.18, None, None, 4.9, 1.647, 328.4, -22.0, -6.6, -22.0, None, 328.0, None, None, -6999.0, None, None, None, None, -5.782, None, 0.1, 22.0, None, 0.097, 1.6, -5.8, 0.0, -6999.0,2021-01-29 18:00:00, -6999.0,5
21.99, None, None, 3.1, 1.697, 328.4, -22.0, -5.8, -22.0, None, 328.0, None, None, -6999.0, None, None, None, None, -5.327, None, -5.2, 22.0, None, 0.056, 1.7, -5.3, -0.2, -6999.0,2021-01-29 19:00:00, -6999.0,5
22.24, None, None, 4.0, 2.016, 328.4, -22.0, -5.8, -22.0, None, 328.0, None, None, -6999.0, None, None, None, None, -5.761, None, -5.2, 22.0, None, 0.0, 2.0, -5.8, 0.0, -6999.0,2021-01-29 20:00:00, -6999.0,5
22.26, None, None, 15.2, 3.317, 359.8, -22.0, -6.2, -22.0, None, 360.0, None, None, -6999.0, None, None, None, None, -6.037, None, -5.2, 22.0, None, 54.4, 3.3, -6.0, 0.0, -6999.0,2021-01-29 21:00:00, -6999.0,5
22.25, None, None, 15.1, 11.19, 91.2, -22.0, -6.3, -22.0, None, 91.0, None, None, -6999.0, None, None, None, None, -6.009, None, -5.2, 22.0, None, 4.543, 11.2, -6.0, 0.0, -6999.0,2021-01-29 22:00:00, -6999.0,5
22.28, None, None, 11.7, 8.37, 104.4, -22.0, -6.3, -22.0, None, 104.0, None, None, -6999.0, None, None, None, None, -6.104, None, -5.2, 22.0, None, 14.31, 8.4, -6.1, -0.3, -6999.0,2021-01-29 23:00:00, -6999.0,5
22.28, None, None, 8.3, 3.783, 149.7, -22.0, -6.3, -22.0, None, 150.0, None, None, -6999.0, None, None, None, None, -6.095, None, -5.2, 22.0, None, 0.0, 3.8, -6.1, 0.0, -6999.0,2021-01-30 00:00:00, -6999.0,5
22.37, None, None, 3.1, 0.888, 149.7, -22.0, -6.3, -22.0, None, 150.0, None, None, -6999.0, None, None, None, None, -6.191, None, -5.2, 22.0, None, 0.206, 0.9, -6.2, -0.1, -6999.0,2021-01-30 01:00:00, -6999.0,5
22.43, None, None, 11.8, 4.17, 82.6, -23.0, -6.7, -23.0, None, 83.0, None, None, -6999.0, None, None, None, None, -6.603, None, -5.2, 22.0, None, 17.01, 4.2, -6.6, 0.0, -6999.0,2021-01-30 02:00:00, -6999.0,5
22.44, None, None, 9.3, 4.223, 73.3, -23.0, -6.9, -23.0, None, 73.0, None, None, -6999.0, None, None, None, None, -6.631, None, -5.2, 22.0, None, 8.12, 4.2, -6.6, 0.1, -6999.0,2021-01-30 03:00:00, -6999.0,5
22.47, None, None, 10.0, 6.845, 88.3, -23.0, -6.9, -23.0, None, 88.0, None, None, -6999.0, None, None, None, None, -6.718, None, -5.2, 22.0, None, 6.326, 6.8, -6.7, -0.1, -6999.0,2021-01-30 04:00:00, -6999.0,5
22.64, None, None, 13.3, 6.423, 86.9, -23.0, -7.4, -23.0, None, 87.0, None, None, -6999.0, None, None, None, None, -7.31, None, -5.2, 23.0, None, 7.59, 6.4, -7.3, 0.0, -6999.0,2021-01-30 05:00:00, -6999.0,5
22.65, None, None, 14.6, 11.3, 88.4, -23.0, -7.4, -23.0, None, 88.0, None, None, -6999.0, None, None, None, None, -7.33, None, -5.2, 23.0, None, 7.12, 11.3, -7.3, 0.0, -6999.0,2021-01-30 06:00:00, -6999.0,5
22.58, None, None, 20.0, 14.06, 94.4, -23.0, -7.3, -23.0, None, 94.0, None, None, -6999.0, None, None, None, None, -7.08, None, -7.1, 23.0, None, 7.11, 14.1, -7.1, -0.2, -6999.0,2021-01-30 07:00:00, -6999.0,5
22.72, None, None, 21.0, 14.97, 90.6, -23.0, -7.8, -23.0, None, 91.0, None, None, -6999.0, None, None, None, None, -7.56, None, -7.1, 23.0, None, 7.18, 15.0, -7.6, 0.1, -6999.0,2021-01-30 08:00:00, -6999.0,5
22.62, None, None, 19.0, 13.43, 96.4, -23.0, -7.8, -23.0, None, 96.0, None, None, -6999.0, None, None, None, None, -7.25, None, -7.1, 23.0, None, 8.45, 13.4, -7.3, -0.1, -6999.0,2021-01-30 09:00:00, -6999.0,5
