pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, -9.46, 85.3, None, None, 35.98, 1.88, 19.5, None, None, None, None, None, -11.0, 888.0, None,2021-01-29 00:00:00, None,5
None, -9.61, 84.9, None, None, 20.26, 3.128, 351.5, None, None, None, None, None, -12.0, 888.0, None,2021-01-29 01:00:00, None,5
None, -9.9, 86.4, None, None, 23.38, 4.027, 346.3, None, None, None, None, None, -12.0, 888.0, None,2021-01-29 02:00:00, None,5
None, -9.72, 88.5, None, None, 36.91, 2.137, 2.631, None, None, None, None, None, -11.0, 887.0, None,2021-01-29 03:00:00, None,5
None, -9.7, 90.5, None, None, 59.18, 0.65, 158.8, None, None, None, None, None, -11.0, 887.0, None,2021-01-29 04:00:00, None,5
None, -9.85, 90.4, None, None, 31.86, 0.379, 94.8, None, None, None, None, None, -11.0, 887.0, None,2021-01-29 05:00:00, None,5
None, -9.76, 90.1, None, None, 53.7, 0.249, 92.5, None, None, None, None, None, -11.0, 887.0, None,2021-01-29 06:00:00, None,5
None, -9.79, 88.4, None, None, 60.87, 0.386, 185.0, None, None, None, None, None, -11.0, 886.0, None,2021-01-29 07:00:00, None,5
None, -9.74, 91.1, None, None, 39.16, 0.093, 99.3, None, None, None, None, None, -11.0, 886.0, None,2021-01-29 08:00:00, None,5
None, -9.57, 90.3, None, None, 34.0, 0.446, 77.73, None, None, None, None, None, -11.0, 886.0, None,2021-01-29 09:00:00, None,5
None, -8.83, 90.4, None, None, 77.52, 0.353, 39.45, None, None, None, None, None, -10.0, 886.0, None,2021-01-29 10:00:00, None,5
