CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 15.06, 52.44, None, None, None, None, 16.21, None, 9.37, 186.9, 5.0, None, 15.1, 15.0, None, None, None, 19.5, None, None, 52.0, None,2021-08-06 00:00:00, None, None, None,32
None, 14.66, 52.96, None, None, None, None, 21.65, None, 7.838, 196.4, 5.0, None, 14.7, 14.6, None, None, None, 19.5, None, None, 53.0, None,2021-08-06 01:00:00, None, None, None,32
None, 14.09, 55.7, None, None, None, None, 17.1, None, 8.37, 186.5, 5.0, None, 14.1, 14.0, None, None, None, 19.5, None, None, 56.0, None,2021-08-06 02:00:00, None, None, None,32
None, 13.46, 59.29, None, None, None, None, 23.54, None, 6.259, 169.3, 6.0, None, 13.5, 13.5, None, None, None, 19.5, None, None, 59.0, None,2021-08-06 03:00:00, None, None, None,32
None, 13.29, 61.02, None, None, None, None, 21.37, None, 5.598, 151.4, 6.0, None, 13.3, 13.3, None, None, None, 19.5, None, None, 61.0, None,2021-08-06 04:00:00, None, None, None,32
None, 12.61, 64.8, None, None, None, None, 13.46, None, 7.306, 155.8, 6.0, None, 12.6, 12.7, None, None, None, 19.5, None, None, 65.0, None,2021-08-06 05:00:00, None, None, None,32
None, 12.35, 67.43, None, None, None, None, 20.21, None, 7.272, 150.7, 7.0, None, 12.4, 12.1, None, None, None, 19.5, None, None, 67.0, None,2021-08-06 06:00:00, None, None, None,32
None, 12.02, 70.63, None, None, None, None, 18.59, None, 7.834, 158.3, 7.0, None, 12.0, 12.0, None, None, None, 12.4, None, None, 71.0, None,2021-08-06 07:00:00, None, None, None,32
None, 12.46, 72.9, None, None, None, None, 23.36, None, 6.341, 138.6, 8.0, None, 12.5, 11.9, None, None, None, 12.5, None, None, 73.0, None,2021-08-06 08:00:00, None, None, None,32
None, 13.81, 66.52, None, None, None, None, 36.47, None, 4.296, 140.4, 8.0, None, 13.8, 11.9, None, None, None, 13.8, None, None, 67.0, None,2021-08-06 09:00:00, None, None, None,32
None, 14.05, 65.11, None, None, None, None, 55.69, None, 1.621, 222.4, 7.0, None, 14.1, 11.9, None, None, None, 14.3, None, None, 65.0, None,2021-08-06 10:00:00, None, None, None,32
None, 15.3, 54.01, None, None, None, None, 52.61, None, 2.18, 257.2, 6.0, None, 15.3, 11.9, None, None, None, 15.6, None, None, 54.0, None,2021-08-06 11:00:00, None, None, None,32
None, 16.37, 57.34, None, None, None, None, 47.55, None, 2.203, 263.2, 8.0, None, 16.4, 11.9, None, None, None, 17.0, None, None, 57.0, None,2021-08-06 12:00:00, None, None, None,32
None, 17.55, 53.8, None, None, None, None, 46.09, None, 3.523, 245.0, 8.0, None, 17.6, 11.9, None, None, None, 17.8, None, None, 54.0, None,2021-08-06 13:00:00, None, None, None,32
None, 17.92, 49.19, None, None, None, None, 55.62, None, 3.57, 266.1, 7.0, None, 17.9, 11.9, None, None, None, 19.0, None, None, 49.0, None,2021-08-06 14:00:00, None, None, None,32
None, 16.54, 54.24, None, None, None, None, 63.14, None, 4.216, 268.6, 7.0, None, 16.5, 11.9, None, None, None, 19.2, None, None, 54.0, None,2021-08-06 15:00:00, None, None, None,32
None, 18.15, 49.07, None, None, None, None, 53.11, None, 4.813, 277.8, 7.0, None, 18.2, 11.9, None, None, None, 19.9, None, None, 49.0, None,2021-08-06 16:00:00, None, None, None,32
