RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None, 18.23, 155.8, None, 7.7, None, None, None, None, None, 44.0, None, None, None, 7.74, None, 8.7, None, None, 15.31, None, 7.7, 0.0, -2.0, None,2021-08-06 00:00:00, None,32
None, None, None, None, 14.12, 151.7, None, 7.7, None, None, None, None, None, 45.0, None, None, None, 7.72, None, 8.7, None, None, 17.92, None, 7.7, 0.0, 1.0, None,2021-08-06 01:00:00, None,32
None, None, None, None, 11.86, 154.3, None, 7.7, None, None, None, None, None, 45.0, None, None, None, 7.68, None, 8.7, None, None, 13.69, None, 7.7, 0.0, 0.0, None,2021-08-06 02:00:00, None,32
None, None, None, None, 11.44, 153.1, None, 7.6, None, None, None, None, None, 46.0, None, None, None, 7.67, None, 8.7, None, None, 9.19, None, 7.7, 0.0, 1.0, None,2021-08-06 03:00:00, None,32
None, None, None, None, 10.65, 143.7, None, 7.6, None, None, None, None, None, 38.0, None, None, None, 7.67, None, 8.7, None, None, 16.56, None, 7.7, 0.0, -8.0, None,2021-08-06 04:00:00, None,32
None, None, None, None, 9.33, 121.2, None, 7.6, None, None, None, None, None, 62.0, None, None, None, 7.65, None, 8.7, None, None, 17.02, None, 7.7, 0.0, 24.0, None,2021-08-06 05:00:00, None,32
None, None, None, None, 7.89, 119.9, None, 7.6, None, None, None, None, None, 45.0, None, None, None, 7.6, None, 8.7, None, None, 17.16, None, 7.6, 0.0, -17.0, None,2021-08-06 06:00:00, None,32
None, None, None, None, 8.4, 137.8, None, 7.5, None, None, None, None, None, 61.0, None, None, None, 7.75, None, 7.8, None, None, 23.05, None, 7.8, 0.0, 19.0, None,2021-08-06 08:00:00, None,32
None, None, None, None, 10.1, 155.7, None, 7.5, None, None, None, None, None, 62.0, None, None, None, 7.89, None, 8.0, None, None, 15.03, None, 7.9, 0.0, 0.0, None,2021-08-06 09:00:00, None,32
None, None, None, None, 9.44, 153.6, None, 7.5, None, None, None, None, None, 45.0, None, None, None, 7.95, None, 8.5, None, None, 19.35, None, 8.0, 0.0, -17.0, None,2021-08-06 10:00:00, None,32
None, None, None, None, 9.65, 150.2, None, 7.5, None, None, None, None, None, 44.0, None, None, None, 8.34, None, 8.7, None, None, 17.17, None, 8.3, 0.0, -1.0, None,2021-08-06 11:00:00, None,32
None, None, None, None, 7.55, 144.3, None, 7.5, None, None, None, None, None, 44.0, None, None, None, 8.72, None, 8.8, None, None, 18.69, None, 8.7, 0.0, 0.0, None,2021-08-06 12:00:00, None,32
None, None, None, None, 11.84, 162.8, None, 7.5, None, None, None, None, None, 46.0, None, None, None, 7.76, None, 8.8, None, None, 20.18, None, 7.8, 0.0, 3.0, None,2021-08-06 13:00:00, None,32
None, None, None, None, 14.84, 153.6, None, 7.5, None, None, None, None, None, 47.0, None, None, None, 7.83, None, 8.8, None, None, 22.97, None, 7.8, 0.0, 1.0, None,2021-08-06 14:00:00, None,32
None, None, None, None, 12.6, 146.2, None, 7.5, None, None, None, None, None, 45.0, None, None, None, 8.75, None, 8.8, None, None, 23.18, None, 8.8, 0.0, -2.0, None,2021-08-06 15:00:00, None,32
None, None, None, None, 13.57, 151.1, None, 7.5, None, None, None, None, None, 46.0, None, None, None, 8.13, None, 9.0, None, None, 18.35, None, 8.1, 0.0, 1.0, None,2021-08-06 16:00:00, None,32
None, None, None, None, 15.34, 164.9, None, 7.5, None, None, None, None, None, 46.0, None, None, None, 7.86, None, 9.1, None, None, 16.75, None, 7.9, 0.0, 0.0, None,2021-08-06 17:00:00, None,32
None, None, None, None, 17.16, 166.4, None, 7.5, None, None, None, None, None, 46.0, None, None, None, 8.17, None, 9.1, None, None, 16.54, None, 8.2, 0.0, 0.0, None,2021-08-06 18:00:00, None,32
None, None, None, None, 13.4, 153.9, None, 8.0, None, None, None, None, None, 46.0, None, None, None, 8.15, None, 8.6, None, None, 19.69, None, 8.2, 0.0, 0.0, None,2021-08-06 19:00:00, None,32
None, None, None, None, 13.4, 145.6, None, 7.9, None, None, None, None, None, 46.0, None, None, None, 8.12, None, 8.6, None, None, 21.38, None, 8.1, 0.0, 0.0, None,2021-08-06 20:00:00, None,32
None, None, None, None, 13.28, 163.0, None, 7.9, None, None, None, None, None, 46.0, None, None, None, 7.87, None, 8.6, None, None, 19.96, None, 7.9, 0.0, 0.0, None,2021-08-06 21:00:00, None,32
