CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
15.61,59.72,2021-08-06 00:00:00,8.0,32
13.55,65.5,2021-08-06 01:00:00,7.0,32
14.29,64.39,2021-08-06 02:00:00,8.0,32
13.52,66.43,2021-08-06 03:00:00,7.0,32
12.26,71.56,2021-08-06 04:00:00,7.0,32
11.51,74.54,2021-08-06 05:00:00,7.0,32
11.57,73.06,2021-08-06 06:00:00,7.0,32
12.41,70.51,2021-08-06 07:00:00,7.0,32
13.72,65.7,2021-08-06 08:00:00,7.0,32
15.08,58.71,2021-08-06 09:00:00,7.0,32
16.14,51.01,2021-08-06 10:00:00,6.0,32
17.28,44.61,2021-08-06 11:00:00,5.0,32
18.69,43.25,2021-08-06 12:00:00,6.0,32
20.11,35.79,2021-08-06 13:00:00,4.0,32
20.14,35.54,2021-08-06 14:00:00,4.0,32
19.47,40.19,2021-08-06 15:00:00,6.0,32
18.03,48.36,2021-08-06 16:00:00,7.0,32
18.28,47.56,2021-08-06 17:00:00,7.0,32
18.18,47.08,2021-08-06 18:00:00,7.0,32
19.19,40.83,2021-08-06 19:00:00,6.0,32
17.75,45.37,2021-08-06 20:00:00,6.0,32
16.03,51.08,2021-08-06 21:00:00,6.0,32
14.26,57.25,2021-08-06 22:00:00,6.0,32
15.59,53.27,2021-08-06 23:00:00,6.0,32
15.78,52.32,2021-08-07 00:00:00,6.0,32
14.94,55.7,2021-08-07 01:00:00,6.0,32
14.11,59.34,2021-08-07 02:00:00,6.0,32
14.34,60.5,2021-08-07 03:00:00,7.0,32
12.27,69.13,2021-08-07 04:00:00,7.0,32
10.88,74.63,2021-08-07 05:00:00,7.0,32
11.21,73.75,2021-08-07 06:00:00,7.0,32
11.3,77.35,2021-08-07 07:00:00,7.0,32
11.86,80.8,2021-08-07 08:00:00,9.0,32
14.89,66.29,2021-08-07 09:00:00,8.0,32
14.75,67.58,2021-08-07 10:00:00,9.0,32
18.02,54.6,2021-08-07 11:00:00,9.0,32
17.9,53.48,2021-08-07 12:00:00,8.0,32
18.96,47.29,2021-08-07 13:00:00,8.0,32
20.44,37.62,2021-08-07 14:00:00,5.0,32
17.85,56.35,2021-08-07 15:00:00,9.0,32
16.79,59.16,2021-08-07 16:00:00,9.0,32
17.73,53.82,2021-08-07 17:00:00,8.0,32
18.46,49.4,2021-08-07 18:00:00,8.0,32
16.83,59.39,2021-08-07 19:00:00,9.0,32
13.53,92.1,2021-08-07 20:00:00,12.0,32
11.33,84.8,2021-08-07 21:00:00,9.0,32
10.88,88.2,2021-08-07 22:00:00,9.0,32
10.41,93.5,2021-08-07 23:00:00,10.0,32
10.02,94.6,2021-08-08 00:00:00,9.0,32
10.2,92.6,2021-08-08 01:00:00,9.0,32
10.21,90.2,2021-08-08 02:00:00,8.0,32
10.29,87.6,2021-08-08 03:00:00,8.0,32
10.28,85.7,2021-08-08 04:00:00,8.0,32
10.58,85.2,2021-08-08 05:00:00,8.0,32
10.37,83.9,2021-08-08 06:00:00,8.0,32
10.86,83.3,2021-08-08 07:00:00,8.0,32
11.31,81.4,2021-08-08 08:00:00,8.0,32
11.81,75.11,2021-08-08 09:00:00,8.0,32
12.59,72.67,2021-08-08 10:00:00,8.0,32
12.18,78.0,2021-08-08 11:00:00,8.0,32
12.84,74.1,2021-08-08 12:00:00,8.0,32
13.67,71.43,2021-08-08 13:00:00,8.0,32
15.01,63.82,2021-08-08 14:00:00,9.0,32
16.52,58.64,2021-08-08 15:00:00,8.0,32
17.69,53.92,2021-08-08 16:00:00,8.0,32
18.37,50.89,2021-08-08 17:00:00,8.0,32
19.07,49.9,2021-08-08 18:00:00,8.0,32
18.86,50.53,2021-08-08 19:00:00,8.0,32
17.12,57.37,2021-08-08 20:00:00,9.0,32
13.25,72.22,2021-08-08 21:00:00,8.0,32
10.45,79.23,2021-08-08 22:00:00,7.0,32
8.75,82.9,2021-08-08 23:00:00,6.0,32
