pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 21.5, 28.8, None, None, None, None, 21.5, 21.1, -0.1, None, 0.0,2021-08-06 00:00:00, 3.0, 2.914, None,32
None, 19.43, 28.8, None, None, None, None, 19.4, 19.3, 0.0, None, 0.0,2021-08-06 01:00:00, 3.0, 2.837, None,32
None, 18.88, 28.8, None, None, None, None, 18.9, 18.7, -0.2, None, 0.0,2021-08-06 02:00:00, 3.0, 2.676, None,32
None, 18.5, 28.8, None, None, None, None, 18.5, 18.2, -0.2, None, 0.0,2021-08-06 03:00:00, 3.0, 2.551, None,32
None, 18.05, 28.8, None, None, None, None, 18.1, 17.7, 0.0, None, 0.0,2021-08-06 04:00:00, 3.0, 2.995, None,32
None, 17.08, 28.8, None, None, None, None, 17.1, 16.3, -0.2, None, 0.0,2021-08-06 05:00:00, 3.0, 2.93, None,32
None, 16.26, 28.8, None, None, None, None, 16.3, 15.4, 0.0, None, 0.0,2021-08-06 06:00:00, 3.0, 2.982, None,32
None, 15.82, 16.4, None, None, None, None, 15.8, 15.1, 0.0, None, 0.0,2021-08-06 07:00:00, 3.0, 3.161, None,32
None, 16.04, 16.6, None, None, None, None, 16.0, 15.1, -0.1, None, 0.0,2021-08-06 08:00:00, 3.0, 3.142, None,32
None, 16.29, 16.8, None, None, None, None, 16.3, 15.1, 0.0, None, 0.0,2021-08-06 09:00:00, 3.0, 3.136, None,32
None, 16.85, 17.1, None, None, None, None, 16.9, 15.1, 0.0, None, 0.0,2021-08-06 10:00:00, 3.0, 3.106, None,32
None, 19.19, 19.2, None, None, None, None, 19.2, 15.1, 0.1, None, 0.0,2021-08-06 11:00:00, 3.0, 2.707, None,32
None, 21.48, 21.5, None, None, None, None, 21.5, 15.1, 0.0, None, 0.0,2021-08-06 12:00:00, 3.0, 3.057, None,32
None, 19.86, 23.1, None, None, None, None, 19.9, 15.1, 0.0, None, 0.0,2021-08-06 13:00:00, 3.0, 2.944, None,32
None, 18.0, 23.1, None, None, None, None, 18.0, 15.1, 0.0, None, 0.0,2021-08-06 14:00:00, 3.0, 2.895, None,32
