RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
41.21, None, None, None, 8.35, 219.6, 6.0, 19.0, None, None, None, None, None, None, None, None, None, None, 19.36, None, 23.8, 41.0, None, 8.08, None, 19.4, -0.1, None,2021-08-06 00:00:00,32
43.18, None, None, None, 7.015, 223.9, 6.0, 18.8, None, None, None, None, None, None, None, None, None, None, 18.9, None, 23.8, 43.0, None, 9.46, None, 18.9, -0.1, None,2021-08-06 01:00:00,32
46.2, None, None, None, 6.211, 224.0, 6.0, 17.6, None, None, None, None, None, None, None, None, None, None, 18.2, None, 23.8, 46.0, None, 13.61, None, 18.2, -0.1, None,2021-08-06 02:00:00,32
50.83, None, None, None, 4.07, 209.9, 7.0, 16.8, None, None, None, None, None, None, None, None, None, None, 17.17, None, 23.8, 51.0, None, 50.73, None, 17.2, -0.1, None,2021-08-06 03:00:00,32
52.78, None, None, None, 3.759, 230.0, 7.0, 16.6, None, None, None, None, None, None, None, None, None, None, 16.75, None, 23.8, 53.0, None, 26.27, None, 16.8, 0.0, None,2021-08-06 04:00:00,32
49.89, None, None, None, 6.753, 225.8, 5.0, 15.3, None, None, None, None, None, None, None, None, None, None, 16.11, None, 23.8, 50.0, None, 12.63, None, 16.1, -0.2, None,2021-08-06 05:00:00,32
50.71, None, None, None, 9.05, 214.2, 4.0, 13.7, None, None, None, None, None, None, None, None, None, None, 14.52, None, 23.8, 51.0, None, 7.169, None, 14.5, -0.3, None,2021-08-06 06:00:00,32
53.14, None, None, None, 8.9, 215.1, 5.0, 13.6, None, None, None, None, None, None, None, None, None, None, 14.38, None, 15.0, 53.0, None, 7.275, None, 14.4, 0.4, None,2021-08-06 07:00:00,32
51.87, None, None, None, 4.47, 211.5, 6.0, 13.6, None, None, None, None, None, None, None, None, None, None, 15.72, None, 16.4, 52.0, None, 15.56, None, 15.7, 0.6, None,2021-08-06 08:00:00,32
48.52, None, None, None, 5.105, 198.6, 6.0, 13.6, None, None, None, None, None, None, None, None, None, None, 17.22, None, 17.9, 49.0, None, 15.34, None, 17.2, 0.2, None,2021-08-06 09:00:00,32
46.12, None, None, None, 4.991, 183.8, 8.0, 13.6, None, None, None, None, None, None, None, None, None, None, 18.86, None, 19.8, 46.0, None, 25.83, None, 18.9, 0.2, None,2021-08-06 10:00:00,32
41.17, None, None, None, 5.699, 173.1, 7.0, 13.6, None, None, None, None, None, None, None, None, None, None, 21.33, None, 22.8, 41.0, None, 42.6, None, 21.3, 0.5, None,2021-08-06 11:00:00,32
34.44, None, None, None, 4.808, 146.2, 7.0, 13.6, None, None, None, None, None, None, None, None, None, None, 24.02, None, 25.7, 34.0, None, 50.43, None, 24.0, 1.8, None,2021-08-06 12:00:00,32
37.31, None, None, None, 6.313, 164.8, 7.0, 13.6, None, None, None, None, None, None, None, None, None, None, 22.63, None, 25.7, 37.0, None, 50.41, None, 22.6, -1.7, None,2021-08-06 13:00:00,32
37.78, None, None, None, 5.922, 176.4, 7.0, 13.6, None, None, None, None, None, None, None, None, None, None, 21.98, None, 25.7, 38.0, None, 44.45, None, 22.0, -0.6, None,2021-08-06 14:00:00,32
35.25, None, None, None, 9.24, 187.5, 7.0, 13.6, None, None, None, None, None, None, None, None, None, None, 22.89, None, 25.7, 35.0, None, 35.9, None, 22.9, 0.4, None,2021-08-06 15:00:00,32
39.15, None, None, None, 11.23, 199.7, 8.0, 13.6, None, None, None, None, None, None, None, None, None, None, 21.78, None, 25.7, 39.0, None, 24.45, None, 21.8, -0.4, None,2021-08-06 16:00:00,32
42.53, None, None, None, 8.71, 195.8, 8.0, 13.6, None, None, None, None, None, None, None, None, None, None, 21.15, None, 25.7, 43.0, None, 32.6, None, 21.2, -0.3, None,2021-08-06 17:00:00,32
43.82, None, None, None, 8.42, 189.8, 8.0, 13.6, None, None, None, None, None, None, None, None, None, None, 20.69, None, 25.7, 44.0, None, 32.69, None, 20.7, -0.3, None,2021-08-06 18:00:00,32
43.84, None, None, None, 5.417, 192.5, 7.0, 19.7, None, None, None, None, None, None, None, None, None, None, 19.9, None, 20.5, 44.0, None, 27.31, None, 19.9, -0.1, None,2021-08-06 19:00:00,32
45.84, None, None, None, 4.341, 222.9, 7.0, 18.8, None, None, None, None, None, None, None, None, None, None, 19.19, None, 20.5, 46.0, None, 40.54, None, 19.2, -0.3, None,2021-08-06 20:00:00,32
49.29, None, None, None, 2.992, 242.5, 7.0, 17.8, None, None, None, None, None, None, None, None, None, None, 18.24, None, 20.5, 49.0, None, 40.53, None, 18.2, -0.1, None,2021-08-06 21:00:00,32
50.79, None, None, None, 2.636, 259.7, 7.0, 17.5, None, None, None, None, None, None, None, None, None, None, 17.58, None, 20.5, 51.0, None, 48.07, None, 17.6, -0.1, None,2021-08-06 22:00:00,32
53.67, None, None, None, 4.318, 217.1, 7.0, 16.0, None, None, None, None, None, None, None, None, None, None, 16.65, None, 20.5, 54.0, None, 32.95, None, 16.7, -0.2, None,2021-08-06 23:00:00,32
51.23, None, None, None, 4.79, 212.5, 5.0, 15.3, None, None, None, None, None, None, None, None, None, None, 16.03, None, 20.5, 51.0, None, 28.7, None, 16.0, 0.0, None,2021-08-07 00:00:00,32
48.04, None, None, None, 7.617, 203.9, 5.0, 15.2, None, None, None, None, None, None, None, None, None, None, 15.77, None, 20.5, 48.0, None, 32.49, None, 15.8, -0.1, None,2021-08-07 01:00:00,32
