pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 22.5, 22.5, 22.1, -0.1, 25.3, None,2021-08-06 00:00:00, None,32
None, 22.4, 22.42, 22.1, 0.0, 25.3, None,2021-08-06 01:00:00, None,32
None, 21.6, 21.58, 21.5, -0.1, 25.3, None,2021-08-06 02:00:00, None,32
None, 22.9, 22.94, 21.4, -0.1, 25.3, None,2021-08-06 03:00:00, None,32
None, 22.7, 22.69, 21.4, 0.1, 25.3, None,2021-08-06 04:00:00, None,32
None, 21.5, 21.45, 21.4, -0.7, 25.3, None,2021-08-06 05:00:00, None,32
None, 20.2, 20.2, 20.0, 0.2, 25.3, None,2021-08-06 06:00:00, None,32
None, 19.6, 19.63, 19.6, 0.1, 20.4, None,2021-08-06 07:00:00, None,32
None, 20.4, 20.42, 19.5, -0.1, 20.5, None,2021-08-06 08:00:00, None,32
None, 20.5, 20.54, 19.5, -0.2, 20.7, None,2021-08-06 09:00:00, None,32
None, 21.1, 21.13, 19.5, 0.7, 21.4, None,2021-08-06 10:00:00, None,32
None, 21.5, 21.45, 19.5, 0.5, 21.7, None,2021-08-06 11:00:00, None,32
None, 21.7, 21.74, 19.5, 0.2, 21.7, None,2021-08-06 12:00:00, None,32
None, 21.2, 21.21, 19.5, -0.2, 21.7, None,2021-08-06 13:00:00, None,32
None, 21.5, 21.53, 19.5, 0.2, 22.8, None,2021-08-06 14:00:00, None,32
None, 21.8, 21.78, 19.5, 0.2, 22.9, None,2021-08-06 15:00:00, None,32
None, 22.1, 22.05, 19.5, -0.1, 23.4, None,2021-08-06 16:00:00, None,32
None, 21.7, 21.73, 19.5, 0.2, 23.4, None,2021-08-06 17:00:00, None,32
None, 21.0, 21.04, 19.5, -0.3, 23.4, None,2021-08-06 18:00:00, None,32
None, 20.8, 20.76, 20.7, -0.2, 21.2, None,2021-08-06 19:00:00, None,32
None, 20.4, 20.35, 20.4, 0.0, 21.2, None,2021-08-06 20:00:00, None,32
None, 19.6, 19.64, 19.7, -0.3, 21.2, None,2021-08-06 21:00:00, None,32
None, 18.3, 18.34, 18.4, -0.4, 21.2, None,2021-08-06 22:00:00, None,32
None, 16.5, 16.51, 16.5, -1.5, 21.2, None,2021-08-06 23:00:00, None,32
None, 16.2, 16.19, 16.2, -0.1, 21.2, None,2021-08-07 00:00:00, None,32
None, 15.7, 15.73, 15.6, 1.2, 21.2, None,2021-08-07 01:00:00, None,32
None, 15.2, 15.2, 15.2, 1.8, 21.2, None,2021-08-07 02:00:00, None,32
None, 15.1, 15.1, 14.8, 2.9, 21.2, None,2021-08-07 03:00:00, None,32
None, 15.1, 15.05, 14.8, 3.6, 21.2, None,2021-08-07 04:00:00, None,32
None, 15.1, 15.12, 14.8, 1.4, 21.2, None,2021-08-07 05:00:00, None,32
None, 15.1, 15.11, 15.0, 1.3, 15.1, None,2021-08-07 07:00:00, None,32
None, 14.8, 14.84, 14.7, 2.6, 15.2, None,2021-08-07 08:00:00, None,32
None, 14.9, 14.87, 14.7, 2.3, 15.2, None,2021-08-07 09:00:00, None,32
None, 15.7, 15.74, 14.7, 2.7, 15.7, None,2021-08-07 10:00:00, None,32
None, 15.8, 15.77, 14.7, 0.5, 16.0, None,2021-08-07 11:00:00, None,32
None, 16.8, 16.79, 14.7, 1.4, 17.0, None,2021-08-07 12:00:00, None,32
None, 17.1, 17.1, 14.7, 0.1, 17.1, None,2021-08-07 13:00:00, None,32
None, 16.9, 16.86, 14.7, -0.2, 17.2, None,2021-08-07 14:00:00, None,32
None, 17.3, 17.32, 14.7, 0.4, 17.7, None,2021-08-07 15:00:00, None,32
None, 18.4, 18.43, 14.7, 0.5, 19.0, None,2021-08-07 16:00:00, None,32
None, 19.0, 19.0, 14.7, -0.1, 19.1, None,2021-08-07 17:00:00, None,32
None, 18.2, 18.23, 14.7, -0.1, 19.1, None,2021-08-07 18:00:00, None,32
None, 19.3, 19.27, 18.1, -0.1, 19.4, None,2021-08-07 19:00:00, None,32
None, 17.8, 17.82, 17.9, -0.8, 19.4, None,2021-08-07 20:00:00, None,32
None, 16.3, 16.25, 16.3, -1.8, 19.4, None,2021-08-07 21:00:00, None,32
None, 15.6, 15.63, 15.7, -1.2, 19.4, None,2021-08-07 22:00:00, None,32
None, 16.1, 16.12, 15.6, 0.1, 19.4, None,2021-08-07 23:00:00, None,32
None, 15.3, 15.29, 15.3, -0.6, 19.4, None,2021-08-08 00:00:00, None,32
None, 14.8, 14.78, 14.8, -0.4, 19.4, None,2021-08-08 01:00:00, None,32
None, 15.2, 15.19, 14.8, 0.5, 19.4, None,2021-08-08 02:00:00, None,32
None, 15.0, 15.01, 14.8, 0.6, 19.4, None,2021-08-08 03:00:00, None,32
None, 15.4, 15.41, 14.8, -0.4, 19.4, None,2021-08-08 04:00:00, None,32
None, 14.9, 14.87, 14.8, 0.6, 19.4, None,2021-08-08 05:00:00, None,32
None, 15.0, 15.01, 14.8, -0.7, 19.4, None,2021-08-08 06:00:00, None,32
None, 15.0, 15.01, 15.0, 0.2, 15.2, None,2021-08-08 07:00:00, None,32
None, 15.3, 15.26, 15.0, 0.5, 15.3, None,2021-08-08 08:00:00, None,32
None, 15.8, 15.79, 15.0, 1.8, 15.8, None,2021-08-08 09:00:00, None,32
None, 16.6, 16.58, 15.0, 0.9, 16.7, None,2021-08-08 10:00:00, None,32
None, 17.3, 17.29, 15.0, 0.2, 17.6, None,2021-08-08 11:00:00, None,32
None, 17.8, 17.83, 15.0, 0.1, 18.0, None,2021-08-08 12:00:00, None,32
None, 18.3, 18.34, 15.0, 0.2, 18.5, None,2021-08-08 13:00:00, None,32
None, 20.1, 20.1, 15.0, 1.1, 20.6, None,2021-08-08 14:00:00, None,32
None, 20.1, 20.08, 15.0, -0.2, 20.6, None,2021-08-08 15:00:00, None,32
None, 21.0, 21.03, 15.0, -0.1, 21.6, None,2021-08-08 16:00:00, None,32
None, 20.4, 20.37, 15.0, 0.4, 22.8, None,2021-08-08 17:00:00, None,32
None, 19.8, 19.75, 15.0, -0.8, 22.8, None,2021-08-08 18:00:00, None,32
