pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,20.6,20.6, None, 0.0, 0.0,29.6,66.0,2021-08-06 00:00:00,14.0, 918.0,32
None,19.8,19.8, 1007.2, 0.0, 0.0,29.6,65.0,2021-08-06 01:00:00,13.0, 917.0,32
None,18.5,18.5, 1008.3, 0.0, 0.0,29.6,68.0,2021-08-06 02:00:00,13.0, 918.0,32
None,18.2,18.0, 1007.2, 0.0, 0.0,29.6,58.0,2021-08-06 03:00:00,10.0, 917.0,32
None,17.2,17.2, 1008.3, 0.0, 0.0,29.6,62.0,2021-08-06 04:00:00,10.0, 918.0,32
None,16.4,16.3, 1008.3, 0.0, 0.0,29.6,70.0,2021-08-06 05:00:00,11.0, 918.0,32
None,16.1,15.9, 1008.5, 0.0, 0.0,29.6,70.0,2021-08-06 06:00:00,10.0, 918.0,32
None,17.1,15.7, 1008.5, 0.0, 0.0,17.1,65.0,2021-08-06 07:00:00,11.0, 918.0,32
None,16.8,15.7, 1009.6, 0.0, 0.0,17.3,77.0,2021-08-06 08:00:00,13.0, 919.0,32
None,18.3,15.7, 1009.8, 0.0, 0.0,18.4,71.0,2021-08-06 09:00:00,13.0, 919.0,32
None,20.3,15.7, 1008.7, 0.0, 0.0,20.3,57.0,2021-08-06 10:00:00,12.0, 918.0,32
None,21.4,15.7, 1009.7, 0.0, 0.0,21.7,57.0,2021-08-06 11:00:00,12.0, 919.0,32
0.0,23.2,15.7, 1009.7, 0.0, 0.0,23.1,46.0,2021-08-06 12:00:00,11.0, 919.0,32
0.0,24.6,15.7, 1007.4, 0.0, 0.0,24.6,46.0,2021-08-06 13:00:00,13.0, 917.0,32
0.0,24.5,15.7, 1008.7, 0.0, 0.0,25.8,45.0,2021-08-06 14:00:00,11.0, 918.0,32
0.0,19.6,15.7, 1010.3, 0.0, 0.0,25.8,60.0,2021-08-06 15:00:00,12.0, 919.0,32
0.0,19.7,15.7, 1010.3, 0.0, 0.0,25.8,58.0,2021-08-06 16:00:00,11.0, 919.0,32
0.0,19.1,15.7, 1010.5, 0.0, 0.0,25.8,65.0,2021-08-06 17:00:00,12.0, 919.0,32
0.0,17.9,15.7, 1009.5, 0.0, 0.0,25.8,69.0,2021-08-06 18:00:00,12.0, 918.0,32
0.0,17.7,17.7, 1011.6, 0.0, 0.0,18.0,72.0,2021-08-06 19:00:00,13.0, 920.0,32
0.0,17.1,17.0, 1011.7, 0.0, 0.0,18.0,77.0,2021-08-06 20:00:00,13.0, 920.0,32
0.0,16.4,16.3, 1011.7, 0.0, 0.0,18.0,79.0,2021-08-06 21:00:00,13.0, 920.0,32
0.0,16.1,16.1, 1011.5, 0.0, 0.0,18.0,82.0,2021-08-06 22:00:00,13.0, 920.0,32
0.0,16.0,15.8, 1011.4, 0.0, 0.0,18.0,81.0,2021-08-06 23:00:00,13.0, 920.0,32
0.0,15.4,15.4, 1012.4, 0.0, 0.0,18.0,83.0,2021-08-07 00:00:00,13.0, 921.0,32
0.0,15.0,15.0, 1011.2, 0.0, 0.0,18.0,85.0,2021-08-07 01:00:00,12.0, 920.0,32
0.0,14.8,14.7, 1011.2, 0.0, 0.0,18.0,86.0,2021-08-07 02:00:00,12.0, 920.0,32
0.0,14.7,14.6, 1010.6, 0.0, 0.0,18.0,86.0,2021-08-07 03:00:00,12.0, 919.0,32
0.0,14.5,14.4, 1010.6, 0.0, 0.0,18.0,89.0,2021-08-07 04:00:00,13.0, 919.0,32
0.0,13.8,13.7, 1010.7, 0.0, 0.0,18.0,89.0,2021-08-07 05:00:00,12.0, 919.0,32
0.0,13.0,12.8, 1010.9, 0.0, 0.0,18.0,91.0,2021-08-07 06:00:00,12.0, 919.0,32
0.0,13.3,12.9, 1010.9, 0.0, 0.0,13.4,89.0,2021-08-07 07:00:00,11.0, 919.0,32
0.0,14.1,12.9, 1010.9, 0.0, 0.0,14.2,90.0,2021-08-07 08:00:00,12.0, 919.0,32
0.0,15.1,12.9, 1010.9, 0.0, 0.0,15.1,85.0,2021-08-07 09:00:00,13.0, 919.0,32
