air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
19.6,19.5, 996.0, None,24.0,73.0, None,2021-08-06 00:00:00, None,15.0, 989.0,32
19.5,19.3, 995.0, None,24.0,73.0, None,2021-08-06 01:00:00, None,14.0, 988.0,32
19.2,19.1, 996.0, None,24.0,75.0, None,2021-08-06 02:00:00, None,15.0, 989.0,32
18.6,18.6, 996.0, None,24.0,77.0, None,2021-08-06 03:00:00, None,14.0, 989.0,32
18.2,18.2, 996.0, None,24.0,79.0, None,2021-08-06 04:00:00, None,15.0, 989.0,32
18.0,18.0, 996.0, None,24.0,82.0, None,2021-08-06 05:00:00, None,15.0, 989.0,32
18.5,17.9, 996.0, None,24.0,78.0, None,2021-08-06 06:00:00, None,15.0, 989.0,32
18.4,18.1, 996.0, None,18.6,76.0, None,2021-08-06 07:00:00, None,14.0, 989.0,32
18.4,18.1, 997.0, None,18.9,74.0, None,2021-08-06 08:00:00, None,14.0, 990.0,32
19.4,18.0, 997.0, None,19.3,69.0, None,2021-08-06 09:00:00, None,13.0, 990.0,32
19.0,18.0, 997.0, None,19.7,63.0, None,2021-08-06 10:00:00, None,12.0, 990.0,32
20.3,18.0, 997.0, None,20.3,55.0, None,2021-08-06 11:00:00, None,11.0, 990.0,32
21.2,18.0, 998.0, None,21.4,46.0, None,2021-08-06 12:00:00, None,9.0, 991.0,32
21.1,18.0, 998.0, None,22.0,45.0, None,2021-08-06 13:00:00, None,9.0, 991.0,32
21.9,18.0, 997.0, None,22.1,43.0, None,2021-08-06 14:00:00, None,10.0, 990.0,32
20.8,18.0, 998.0, None,22.1,55.0, None,2021-08-06 15:00:00, None,11.0, 991.0,32
21.1,18.0, 998.0, None,22.1,51.0, None,2021-08-06 16:00:00, None,11.0, 991.0,32
20.5,18.0, 998.0, None,22.1,52.0, None,2021-08-06 17:00:00, None,10.0, 991.0,32
20.3,18.0, 997.0, None,22.1,52.0, None,2021-08-06 18:00:00, None,10.0, 990.0,32
20.0,19.8, 997.0, None,20.5,52.0, None,2021-08-06 19:00:00, None,10.0, 990.0,32
20.4,19.7, 997.0, None,20.9,49.0, None,2021-08-06 20:00:00, None,9.0, 990.0,32
19.5,19.5, 997.0, None,20.9,53.0, None,2021-08-06 21:00:00, None,10.0, 990.0,32
18.1,18.2, 997.1, None,20.9,56.0, None,2021-08-06 22:00:00, None,9.0, 990.0,32
18.0,17.9, 997.0, None,20.9,57.0, None,2021-08-06 23:00:00, None,9.0, 990.0,32
15.8,15.9, 997.1, None,20.9,75.0, None,2021-08-07 00:00:00, None,11.0, 990.0,32
14.9,14.9, 997.1, None,20.9,84.0, None,2021-08-07 01:00:00, None,12.0, 990.0,32
14.8,14.8, 997.1, None,20.9,86.0, None,2021-08-07 02:00:00, None,12.0, 990.0,32
14.1,14.1, 997.1, None,20.9,87.0, None,2021-08-07 03:00:00, None,12.0, 990.0,32
14.1,14.0, 996.1, None,20.9,88.0, None,2021-08-07 04:00:00, None,12.0, 989.0,32
13.7,13.7, 996.1, None,20.9,87.0, None,2021-08-07 05:00:00, None,12.0, 989.0,32
14.0,13.7, 995.1, None,20.9,87.0, None,2021-08-07 06:00:00, None,12.0, 988.0,32
13.8,13.7, 996.1, None,14.1,87.0, None,2021-08-07 07:00:00, None,12.0, 989.0,32
14.0,13.7, 995.1, None,14.2,87.0, None,2021-08-07 08:00:00, None,12.0, 988.0,32
14.5,13.7, 995.1, None,14.5,88.0, None,2021-08-07 09:00:00, None,12.0, 988.0,32
14.6,13.7, 995.1, None,14.6,89.0, None,2021-08-07 10:00:00, None,13.0, 988.0,32
15.0,13.7, 995.1, None,14.9,89.0, None,2021-08-07 11:00:00, None,13.0, 988.0,32
15.6,13.7, 994.1, None,15.7,88.0, None,2021-08-07 12:00:00, None,14.0, 987.0,32
16.7,13.7, 994.1, None,16.8,80.0, None,2021-08-07 13:00:00, None,13.0, 987.0,32
18.1,13.7, 994.1, None,18.2,74.0, None,2021-08-07 14:00:00, None,13.0, 987.0,32
19.5,13.7, 994.1, None,19.5,68.0, None,2021-08-07 15:00:00, None,13.0, 987.0,32
20.0,13.7, 994.0, None,20.0,66.0, None,2021-08-07 16:00:00, None,14.0, 987.0,32
19.7,13.7, 993.0, None,20.4,65.0, None,2021-08-07 17:00:00, None,13.0, 986.0,32
20.9,13.7, 993.0, None,20.9,60.0, None,2021-08-07 18:00:00, None,13.0, 986.0,32
20.6,19.9, 992.0, None,21.1,57.0, None,2021-08-07 19:00:00, None,12.0, 985.0,32
19.5,18.8, 992.0, None,21.1,57.0, None,2021-08-07 20:00:00, None,11.0, 985.0,32
19.2,18.8, 992.0, None,21.1,47.0, None,2021-08-07 21:00:00, None,8.0, 985.0,32
17.9,17.8, 993.1, None,21.1,73.0, None,2021-08-07 22:00:00, None,13.0, 986.0,32
16.9,16.9, 993.1, None,21.1,70.0, None,2021-08-07 23:00:00, None,11.0, 986.0,32
17.0,16.7, 993.1, None,21.1,71.0, None,2021-08-08 00:00:00, None,12.0, 986.0,32
16.6,16.5, 994.1, None,21.1,69.0, None,2021-08-08 01:00:00, None,11.0, 987.0,32
16.5,16.5, 994.0, None,21.1,71.0, None,2021-08-08 02:00:00, None,11.0, 987.0,32
15.9,15.9, 994.0, None,21.1,75.0, None,2021-08-08 03:00:00, None,11.0, 987.0,32
16.0,15.8, 995.0, None,21.1,74.0, None,2021-08-08 04:00:00, None,11.0, 988.0,32
15.7,15.7, 995.0, None,21.1,80.0, None,2021-08-08 05:00:00, None,12.0, 988.0,32
14.8,14.8, 995.0, None,21.1,83.0, None,2021-08-08 06:00:00, None,12.0, 988.0,32
14.3,14.3, 996.1, None,14.8,85.0, None,2021-08-08 07:00:00, None,12.0, 989.0,32
13.9,13.9, 996.1, None,14.8,85.0, None,2021-08-08 08:00:00, None,11.0, 989.0,32
14.1,13.8, 996.1, None,14.8,84.0, None,2021-08-08 09:00:00, None,11.0, 989.0,32
14.5,13.8, 997.1, None,14.8,83.0, None,2021-08-08 10:00:00, None,12.0, 990.0,32
15.3,13.8, 997.1, None,15.3,80.0, None,2021-08-08 11:00:00, None,12.0, 990.0,32
16.2,13.8, 998.1, None,16.2,76.0, None,2021-08-08 12:00:00, None,12.0, 991.0,32
17.3,13.8, 998.1, None,17.2,76.0, None,2021-08-08 13:00:00, None,13.0, 991.0,32
18.0,13.8, 998.1, None,18.3,68.0, None,2021-08-08 14:00:00, None,12.0, 991.0,32
19.1,13.8, 999.1, None,19.5,57.0, None,2021-08-08 15:00:00, None,11.0, 992.0,32
20.1,13.8, 999.1, None,20.2,50.0, None,2021-08-08 16:00:00, None,9.0, 992.0,32
20.4,13.8, 999.1, None,21.0,49.0, None,2021-08-08 17:00:00, None,9.0, 992.0,32
20.5,13.8, 998.1, None,21.0,44.0, None,2021-08-08 18:00:00, None,8.0, 991.0,32
20.3,19.9, 999.1, None,20.7,47.0, None,2021-08-08 19:00:00, None,9.0, 992.0,32
19.8,19.8, 999.1, None,20.7,50.0, None,2021-08-08 20:00:00, None,9.0, 992.0,32
19.1,19.0, 999.1, None,20.7,53.0, None,2021-08-08 21:00:00, None,9.0, 992.0,32
18.0,18.0, 999.1, None,20.7,69.0, None,2021-08-08 22:00:00, None,12.0, 992.0,32
17.4,17.5, 1000.1, None,20.7,72.0, None,2021-08-08 23:00:00, None,12.0, 993.0,32
17.7,17.2, 1000.1, None,20.7,68.0, None,2021-08-09 00:00:00, None,12.0, 993.0,32
17.3,17.2, 1000.1, None,20.7,73.0, None,2021-08-09 01:00:00, None,12.0, 993.0,32
17.3,17.2, 1000.1, None,20.7,71.0, None,2021-08-09 02:00:00, None,12.0, 993.0,32
17.2,17.2, 1000.1, None,20.7,73.0, None,2021-08-09 03:00:00, None,12.0, 993.0,32
17.1,17.1, 1000.1, None,20.7,74.0, None,2021-08-09 04:00:00, None,12.0, 993.0,32
17.1,16.9, 1000.1, None,20.7,74.0, None,2021-08-09 05:00:00, None,12.0, 993.0,32
16.9,16.9, 1000.1, None,20.7,76.0, None,2021-08-09 06:00:00, None,13.0, 993.0,32
17.4,16.8, 1000.1, None,17.5,71.0, None,2021-08-09 07:00:00, None,12.0, 993.0,32
18.5,16.8, 1001.1, None,18.4,68.0, None,2021-08-09 08:00:00, None,12.0, 994.0,32
19.2,16.8, 1001.1, None,19.5,62.0, None,2021-08-09 09:00:00, None,12.0, 994.0,32
20.4,16.8, 1000.1, None,20.7,54.0, None,2021-08-09 10:00:00, None,11.0, 993.0,32
19.7,16.8, 1001.1, None,20.7,59.0, None,2021-08-09 11:00:00, None,11.0, 994.0,32
19.8,16.8, 1000.1, None,20.7,64.0, None,2021-08-09 12:00:00, None,13.0, 993.0,32
21.8,16.8, 1001.1, None,21.8,45.0, None,2021-08-09 13:00:00, None,10.0, 994.0,32
22.7,16.8, 1000.1, None,23.3,48.0, None,2021-08-09 14:00:00, None,11.0, 993.0,32
23.4,16.8, 1000.1, None,23.5,45.0, None,2021-08-09 15:00:00, None,11.0, 993.0,32
23.9,16.8, 1000.0, None,24.3,42.0, None,2021-08-09 16:00:00, None,10.0, 993.0,32
24.0,16.8, 1000.0, None,24.3,41.0, None,2021-08-09 17:00:00, None,10.0, 993.0,32
22.2,16.8, 999.1, None,24.3,49.0, None,2021-08-09 18:00:00, None,11.0, 992.0,32
22.0,21.6, 999.1, None,22.2,50.0, None,2021-08-09 19:00:00, None,11.0, 992.0,32
21.8,21.6, 999.0, None,22.3,49.0, None,2021-08-09 20:00:00, None,11.0, 992.0,32
20.8,20.8, 999.0, None,22.3,57.0, None,2021-08-09 21:00:00, None,12.0, 992.0,32
20.6,20.5, 999.0, None,22.3,59.0, None,2021-08-09 22:00:00, None,12.0, 992.0,32
19.7,19.8, 999.1, None,22.3,63.0, None,2021-08-09 23:00:00, None,12.0, 992.0,32
19.3,19.0, 999.1, None,22.3,61.0, None,2021-08-10 00:00:00, None,11.0, 992.0,32
18.5,18.5, 999.0, None,22.3,72.0, None,2021-08-10 01:00:00, None,13.0, 992.0,32
18.3,17.9, 999.0, None,22.3,71.0, None,2021-08-10 02:00:00, None,13.0, 992.0,32
18.5,17.9, 999.0, None,22.3,68.0, None,2021-08-10 03:00:00, None,12.0, 992.0,32
17.7,17.7, 999.0, None,22.3,71.0, None,2021-08-10 04:00:00, None,12.0, 992.0,32
17.9,17.1, 1000.1, None,22.3,70.0, None,2021-08-10 06:00:00, None,12.0, 993.0,32
18.0,17.7, 1000.1, None,18.2,68.0, None,2021-08-10 07:00:00, None,12.0, 993.0,32
