wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
5.9,22.4,213.0,33.0,2019-05-30 18:00:00,0.0,22
2.2,20.6,285.0,42.0,2019-05-30 19:00:00,0.0,22
9.3,17.5,7.0,42.0,2019-05-30 20:00:00,0.0,22
7.3,17.2,15.0,43.0,2019-05-30 21:00:00,0.0,22
6.5,16.0,353.0,52.0,2019-05-30 22:00:00,0.0,22
5.7,15.1,348.0,51.0,2019-05-30 23:00:00,0.0,22
6.1,14.8,350.0,53.0,2019-05-31 00:00:00,0.0,22
7.0,14.2,2.0,52.0,2019-05-31 01:00:00,0.0,22
7.7,13.5,353.0,59.0,2019-05-31 02:00:00,0.0,22
0.0,13.2,353.0,59.0,2019-05-31 03:00:00,0.0,22
0.0,12.6,354.0,62.0,2019-05-31 04:00:00,0.0,22
0.0,12.8,333.0,64.0,2019-05-31 05:00:00,0.0,22
0.0,14.7,29.0,59.0,2019-05-31 06:00:00,0.0,22
2.0,18.6,165.0,43.0,2019-05-31 07:00:00,0.0,22
5.9,19.4,193.0,42.0,2019-05-31 08:00:00,0.0,22
8.1,21.1,200.0,40.0,2019-05-31 09:00:00,0.0,22
8.5,22.5,189.0,40.0,2019-05-31 10:00:00,0.0,22
9.3,24.2,185.0,38.0,2019-05-31 11:00:00,0.0,22
10.5,23.5,195.0,38.0,2019-05-31 12:00:00,0.0,22
9.3,22.3,219.0,28.0,2019-05-31 13:00:00,0.0,22
10.3,23.7,167.0,31.0,2019-05-31 14:00:00,0.0,22
10.5,25.8,182.0,30.0,2019-05-31 15:00:00,0.0,22
3.7,26.0,252.0,25.0,2019-05-31 16:00:00,0.0,22
5.8,26.8,231.0,22.0,2019-05-31 17:00:00,0.0,22
8.4,23.4,123.0,29.0,2019-05-31 18:00:00,0.0,22
5.9,21.7,122.0,30.0,2019-05-31 19:00:00,0.0,22
0.8,19.9,28.0,33.0,2019-05-31 20:00:00,0.0,22
7.4,20.0,171.0,26.0,2019-05-31 21:00:00,0.0,22
10.9,18.4,246.0,32.0,2019-05-31 22:00:00,0.0,22
8.9,17.3,208.0,34.0,2019-05-31 23:00:00,0.0,22
6.9,16.1,115.0,40.0,2019-06-01 00:00:00,0.0,22
6.5,14.1,4.0,47.0,2019-06-01 01:00:00,0.0,22
6.5,14.6,246.0,45.0,2019-06-01 02:00:00,0.0,22
8.6,14.3,244.0,41.0,2019-06-01 03:00:00,0.0,22
7.8,14.1,247.0,38.0,2019-06-01 04:00:00,0.0,22
3.5,13.5,202.0,39.0,2019-06-01 05:00:00,0.0,22
8.1,16.1,189.0,28.0,2019-06-01 06:00:00,0.0,22
10.5,17.3,235.0,27.0,2019-06-01 07:00:00,0.0,22
12.8,18.2,196.0,29.0,2019-06-01 08:00:00,0.0,22
13.6,19.7,197.0,34.0,2019-06-01 09:00:00,0.0,22
15.8,21.0,196.0,29.0,2019-06-01 10:00:00,0.0,22
14.0,22.5,194.0,26.0,2019-06-01 11:00:00,0.0,22
12.2,23.6,197.0,22.0,2019-06-01 12:00:00,0.0,22
13.6,24.3,216.0,24.0,2019-06-01 13:00:00,0.0,22
13.9,24.2,207.0,24.0,2019-06-01 14:00:00,0.0,22
16.7,25.8,211.0,23.0,2019-06-01 15:00:00,0.0,22
13.8,25.4,207.0,26.0,2019-06-01 16:00:00,0.0,22
13.0,25.2,199.0,28.0,2019-06-01 17:00:00,0.0,22
11.9,22.5,186.0,31.0,2019-06-01 18:00:00,0.0,22
11.9,20.6,196.0,33.0,2019-06-01 19:00:00,0.0,22
10.7,19.0,186.0,38.0,2019-06-01 20:00:00,0.0,22
8.0,17.2,199.0,43.0,2019-06-01 21:00:00,0.0,22
12.6,16.1,215.0,45.0,2019-06-01 22:00:00,0.0,22
11.5,15.1,223.0,49.0,2019-06-01 23:00:00,0.0,22
11.3,14.4,237.0,52.0,2019-06-02 00:00:00,0.0,22
13.0,13.9,270.0,54.0,2019-06-02 01:00:00,0.0,22
8.8,13.5,230.0,54.0,2019-06-02 02:00:00,0.0,22
8.6,13.1,260.0,54.0,2019-06-02 03:00:00,0.0,22
9.1,12.4,260.0,56.0,2019-06-02 04:00:00,0.0,22
6.6,11.9,228.0,58.0,2019-06-02 05:00:00,0.0,22
6.3,14.0,265.0,51.0,2019-06-02 06:00:00,0.0,22
9.1,15.3,196.0,48.0,2019-06-02 07:00:00,0.0,22
10.8,17.4,191.0,42.0,2019-06-02 08:00:00,0.0,22
6.6,17.9,201.0,43.0,2019-06-02 09:00:00,0.0,22
