RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,10.52,55.47, None, None, None, None, None, None, None, None, None, None, None, None,12.3, None, None, None, None,9.66, None, None, None, None,2019-05-28 00:00:00, None,22,,
, None, None, None,13.52,60.56, None, None, None, None, None, None, None, None, None, None, None, None,12.06, None, None, None, None,9.59, None, None, None, None,2019-05-28 01:00:00, None,22,,
, None, None, None,13.47,60.37, None, None, None, None, None, None, None, None, None, None, None, None,11.65, None, None, None, None,8.04, None, None, None, None,2019-05-28 02:00:00, None,22,,
, None, None, None,15.21,58.27, None, None, None, None, None, None, None, None, None, None, None, None,11.27, None, None, None, None,8.7, None, None, None, None,2019-05-28 03:00:00, None,22,,
, None, None, None,17.29,58.83, None, None, None, None, None, None, None, None, None, None, None, None,11.69, None, None, None, None,9.95, None, None, None, None,2019-05-28 04:00:00, None,22,,
, None, None, None,15.36,56.31, None, None, None, None, None, None, None, None, None, None, None, None,11.07, None, None, None, None,11.01, None, None, None, None,2019-05-28 05:00:00, None,22,,
, None, None, None,15.89,52.79, None, None, None, None, None, None, None, None, None, None, None, None,10.08, None, None, None, None,12.81, None, None, None, None,2019-05-28 06:00:00, None,22,,
, None, None, None,18.23,53.45, None, None, None, None, None, None, None, None, None, None, None, None,10.68, None, None, None, None,11.31, None, None, None, None,2019-05-28 07:00:00, None,22,,
, None, None, None,14.36,50.01, None, None, None, None, None, None, None, None, None, None, None, None,10.93, None, None, None, None,13.98, None, None, None, None,2019-05-28 08:00:00, None,22,,
, None, None, None,9.56,48.1, None, None, None, None, None, None, None, None, None, None, None, None,13.72, None, None, None, None,14.2, None, None, None, None,2019-05-28 09:00:00, None,22,,
, None, None, None,8.59,54.94, None, None, None, None, None, None, None, None, None, None, None, None,14.23, None, None, None, None,12.14, None, None, None, None,2019-05-28 10:00:00, None,22,,
, None, None, None,4.924,51.45, None, None, None, None, None, None, None, None, None, None, None, None,14.29, None, None, None, None,18.3, None, None, None, None,2019-05-28 11:00:00, None,22,,
