WDIR_VECT,time,TEMP_MEAN,week_of_year
4.0,2022-07-02 00:00:00, None,27
6.7,2022-07-02 01:00:00, None,27
8.2,2022-07-02 02:00:00, None,27
116.6,2022-07-02 03:00:00, None,27
174.2,2022-07-02 04:00:00, None,27
173.6,2022-07-02 05:00:00, None,27
160.9,2022-07-02 06:00:00, None,27
165.5,2022-07-02 07:00:00, None,27
169.7,2022-07-02 08:00:00, None,27
184.2,2022-07-02 09:00:00, None,27
200.2,2022-07-02 10:00:00, None,27
198.2,2022-07-02 11:00:00, None,27
214.1,2022-07-02 12:00:00, None,27
201.7,2022-07-02 13:00:00, None,27
262.7,2022-07-02 14:00:00, None,27
281.1,2022-07-02 15:00:00, None,27
192.7,2022-07-02 16:00:00, None,27
197.3,2022-07-02 17:00:00, None,27
176.2,2022-07-02 18:00:00, None,27
186.3,2022-07-02 19:00:00, None,27
187.8,2022-07-02 20:00:00, None,27
164.2,2022-07-02 21:00:00, None,27
28.1,2022-07-02 22:00:00, None,27
117.7,2022-07-02 23:00:00, None,27
84.6,2022-07-03 00:00:00, None,27
63.3,2022-07-03 01:00:00, None,27
97.8,2022-07-03 02:00:00, None,27
93.2,2022-07-03 03:00:00, None,27
117.6,2022-07-03 04:00:00, None,27
117.5,2022-07-03 05:00:00, None,27
88.5,2022-07-03 06:00:00, None,27
116.9,2022-07-03 07:00:00, None,27
102.1,2022-07-03 08:00:00, None,27
125.1,2022-07-03 09:00:00, None,27
130.5,2022-07-03 10:00:00, None,27
110.2,2022-07-03 11:00:00, None,27
108.3,2022-07-03 12:00:00, None,27
110.3,2022-07-03 13:00:00, None,27
111.1,2022-07-03 14:00:00, None,27
98.3,2022-07-03 15:00:00, None,27
91.0,2022-07-03 16:00:00, None,27
92.2,2022-07-03 17:00:00, None,27
83.1,2022-07-03 18:00:00, None,27
76.8,2022-07-03 19:00:00, None,27
68.8,2022-07-03 20:00:00, None,27
87.0,2022-07-03 21:00:00, None,27
124.0,2022-07-03 22:00:00, None,27
124.9,2022-07-03 23:00:00, None,27
118.7,2022-07-04 00:00:00, None,27
136.8,2022-07-04 01:00:00, None,27
104.6,2022-07-04 02:00:00, None,27
46.7,2022-07-04 03:00:00, None,27
27.0,2022-07-04 04:00:00, None,27
41.8,2022-07-04 05:00:00, None,27
29.4,2022-07-04 06:00:00, None,27
29.9,2022-07-04 07:00:00, None,27
60.8,2022-07-04 08:00:00, None,27
64.1,2022-07-04 09:00:00, None,27
40.3,2022-07-04 10:00:00, None,27
37.5,2022-07-04 11:00:00, None,27
29.3,2022-07-04 12:00:00, None,27
76.9,2022-07-04 13:00:00, None,27
24.0,2022-07-04 14:00:00, None,27
13.8,2022-07-04 15:00:00, None,27
22.2,2022-07-04 16:00:00, None,27
9.1,2022-07-04 17:00:00, None,27
9.6,2022-07-04 18:00:00, None,27
9.5,2022-07-04 19:00:00, None,27
7.9,2022-07-04 20:00:00, None,27
1.3,2022-07-04 21:00:00, None,27
1.8,2022-07-04 22:00:00, None,27
5.6,2022-07-04 23:00:00, None,27
10.2,2022-07-05 00:00:00, None,27
5.4,2022-07-05 01:00:00, None,27
10.6,2022-07-05 02:00:00, None,27
16.5,2022-07-05 03:00:00, None,27
14.1,2022-07-05 04:00:00, None,27
11.2,2022-07-05 05:00:00, None,27
19.3,2022-07-05 06:00:00, None,27
36.7,2022-07-05 07:00:00, None,27
37.9,2022-07-05 08:00:00, None,27
29.9,2022-07-05 09:00:00, None,27
246.5,2022-07-05 10:00:00, None,27
247.7,2022-07-05 11:00:00, None,27
243.3,2022-07-05 12:00:00, None,27
285.2,2022-07-05 13:00:00, None,27
264.9,2022-07-05 14:00:00, None,27
267.4,2022-07-05 15:00:00, None,27
273.2,2022-07-05 16:00:00, None,27
284.4,2022-07-05 17:00:00, None,27
274.0,2022-07-05 18:00:00, None,27
274.4,2022-07-05 19:00:00, None,27
203.0,2022-07-05 20:00:00, None,27
7.6,2022-07-05 21:00:00, None,27
359.8,2022-07-05 22:00:00, None,27
15.3,2022-07-05 23:00:00, None,27
19.3,2022-07-06 00:00:00, None,27
227.2,2022-07-06 01:00:00, None,27
6.7,2022-07-06 02:00:00, None,27
354.7,2022-07-06 03:00:00, None,27
9.9,2022-07-06 04:00:00, None,27
3.7,2022-07-06 05:00:00, None,27
109.6,2022-07-06 06:00:00, None,27
17.6,2022-07-06 07:00:00, None,27
9.4,2022-07-06 08:00:00, None,27
14.0,2022-07-06 09:00:00, None,27
5.2,2022-07-06 10:00:00, None,27
2.3,2022-07-06 11:00:00, None,27
18.9,2022-07-06 12:00:00, None,27
28.3,2022-07-06 13:00:00, None,27
359.5,2022-07-06 14:00:00, None,27
71.3,2022-07-06 15:00:00, None,27
32.6,2022-07-06 16:00:00, None,27
180.6,2022-07-06 17:00:00, None,27
259.0,2022-07-06 18:00:00, None,27
279.1,2022-07-06 19:00:00, None,27
274.7,2022-07-06 20:00:00, None,27
264.9,2022-07-06 21:00:00, None,27
283.7,2022-07-06 22:00:00, None,27
18.0,2022-07-06 23:00:00, None,27
331.9,2022-07-07 00:00:00, None,27
10.9,2022-07-07 01:00:00, None,27
4.9,2022-07-07 02:00:00, None,27
351.8,2022-07-07 03:00:00, None,27
329.7,2022-07-07 04:00:00, None,27
212.1,2022-07-07 05:00:00, None,27
185.0,2022-07-07 06:00:00, None,27
222.4,2022-07-07 07:00:00, None,27
209.7,2022-07-07 08:00:00, None,27
154.5,2022-07-07 09:00:00, None,27
135.5,2022-07-07 10:00:00, None,27
124.8,2022-07-07 11:00:00, None,27
141.7,2022-07-07 12:00:00, None,27
171.1,2022-07-07 13:00:00, None,27
173.9,2022-07-07 14:00:00, None,27
190.2,2022-07-07 15:00:00, None,27
186.9,2022-07-07 16:00:00, None,27
184.4,2022-07-07 17:00:00, None,27
183.1,2022-07-07 18:00:00, None,27
177.1,2022-07-07 19:00:00, None,27
176.5,2022-07-07 20:00:00, None,27
170.5,2022-07-07 21:00:00, None,27
10.2,2022-07-07 22:00:00, None,27
1.4,2022-07-07 23:00:00, None,27
356.9,2022-07-08 00:00:00, None,27
358.2,2022-07-08 01:00:00, None,27
14.6,2022-07-08 02:00:00, None,27
355.6,2022-07-08 03:00:00, None,27
10.0,2022-07-08 04:00:00, None,27
13.0,2022-07-08 05:00:00, None,27
7.7,2022-07-08 06:00:00, None,27
19.5,2022-07-08 07:00:00, None,27
14.2,2022-07-08 08:00:00, None,27
37.2,2022-07-08 09:00:00, None,27
113.2,2022-07-08 10:00:00, None,27
43.4,2022-07-08 11:00:00, None,27
172.8,2022-07-08 12:00:00, None,27
201.3,2022-07-08 13:00:00, None,27
269.7,2022-07-08 14:00:00, None,27
270.4,2022-07-08 15:00:00, None,27
227.4,2022-07-08 16:00:00, None,27
258.4,2022-07-08 17:00:00, None,27
295.5,2022-07-08 18:00:00, None,27
299.0,2022-07-08 19:00:00, None,27
289.9,2022-07-08 20:00:00, None,27
311.6,2022-07-08 21:00:00, None,27
359.4,2022-07-08 22:00:00, None,27
15.9,2022-07-08 23:00:00, None,27
