WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
354.7, None, None,72.4,2022-07-02 00:00:00, None,27
353.9, None, None,75.4,2022-07-02 01:00:00, None,27
355.2, None, None,77.2,2022-07-02 02:00:00, None,27
354.1, None, None,77.9,2022-07-02 03:00:00, None,27
346.8, None, None,79.6,2022-07-02 04:00:00, None,27
346.2, None, None,77.3,2022-07-02 05:00:00, None,27
349.2, None, None,71.7,2022-07-02 06:00:00, None,27
355.1, None, None,67.9,2022-07-02 07:00:00, None,27
7.5, None, None,62.0,2022-07-02 08:00:00, None,27
14.0, None, None,56.6,2022-07-02 09:00:00, None,27
15.7, None, None,52.8,2022-07-02 10:00:00, None,27
29.1, None, None,48.2,2022-07-02 11:00:00, None,27
7.3, None, None,46.1,2022-07-02 12:00:00, None,27
32.1, None, None,43.6,2022-07-02 13:00:00, None,27
26.9, None, None,40.7,2022-07-02 14:00:00, None,27
21.2, None, None,38.4,2022-07-02 15:00:00, None,27
52.1, None, None,36.3,2022-07-02 16:00:00, None,27
9.3, None, None,34.0,2022-07-02 17:00:00, None,27
9.4, None, None,34.0,2022-07-02 18:00:00, None,27
8.3, None, None,33.3,2022-07-02 19:00:00, None,27
3.7, None, None,32.6,2022-07-02 20:00:00, None,27
6.4, None, None,40.5,2022-07-02 21:00:00, None,27
0.1, None, None,46.0,2022-07-02 22:00:00, None,27
347.8, None, None,53.8,2022-07-02 23:00:00, None,27
343.6, None, None,60.0,2022-07-03 00:00:00, None,27
343.0, None, None,64.6,2022-07-03 01:00:00, None,27
350.7, None, None,68.1,2022-07-03 02:00:00, None,27
358.5, None, None,70.1,2022-07-03 03:00:00, None,27
355.7, None, None,71.9,2022-07-03 04:00:00, None,27
1.2, None, None,70.8,2022-07-03 05:00:00, None,27
11.8, None, None,66.2,2022-07-03 06:00:00, None,27
17.6, None, None,61.2,2022-07-03 07:00:00, None,27
26.6, None, None,54.2,2022-07-03 08:00:00, None,27
21.6, None, None,48.8,2022-07-03 09:00:00, None,27
31.3, None, None,43.7,2022-07-03 10:00:00, None,27
25.2, None, None,38.6,2022-07-03 11:00:00, None,27
47.7, None, None,35.9,2022-07-03 12:00:00, None,27
46.6, None, None,34.4,2022-07-03 13:00:00, None,27
49.3, None, None,30.8,2022-07-03 14:00:00, None,27
54.8, None, None,28.5,2022-07-03 15:00:00, None,27
62.7, None, None,26.8,2022-07-03 16:00:00, None,27
53.3, None, None,26.7,2022-07-03 17:00:00, None,27
56.6, None, None,27.7,2022-07-03 18:00:00, None,27
55.1, None, None,28.7,2022-07-03 19:00:00, None,27
54.5, None, None,31.5,2022-07-03 20:00:00, None,27
36.2, None, None,35.1,2022-07-03 21:00:00, None,27
0.9, None, None,43.3,2022-07-03 22:00:00, None,27
6.3, None, None,47.3,2022-07-03 23:00:00, None,27
2.8, None, None,51.8,2022-07-04 00:00:00, None,27
4.5, None, None,54.5,2022-07-04 01:00:00, None,27
13.7, None, None,57.6,2022-07-04 02:00:00, None,27
344.8, None, None,62.8,2022-07-04 03:00:00, None,27
354.8, None, None,62.8,2022-07-04 04:00:00, None,27
354.0, None, None,61.7,2022-07-04 05:00:00, None,27
