TempC,time,RH,week_of_year
6.94,2018-09-10 00:00:00,100.0,37
5.076,2018-09-10 01:00:00,100.0,37
4.246,2018-09-10 02:00:00,100.0,37
3.88,2018-09-10 03:00:00,100.0,37
3.827,2018-09-10 04:00:00,100.0,37
3.749,2018-09-10 05:00:00,100.0,37
4.272,2018-09-10 06:00:00,100.0,37
6.382,2018-09-10 07:00:00,100.0,37
7.268,2018-09-10 08:00:00,100.0,37
8.045,2018-09-10 09:00:00,100.0,37
8.494,2018-09-10 10:00:00,99.242,37
9.114,2018-09-10 11:00:00,99.243,37
12.582,2018-09-10 12:00:00,93.934,37
14.936,2018-09-10 13:00:00,82.837,37
13.714,2018-09-10 14:00:00,84.756,37
14.026,2018-09-10 15:00:00,78.898,37
13.449,2018-09-10 16:00:00,77.667,37
12.799,2018-09-10 17:00:00,79.241,37
11.297,2018-09-10 18:00:00,91.462,37
9.682,2018-09-10 19:00:00,96.014,37
9.756,2018-09-10 20:00:00,95.782,37
9.706,2018-09-10 21:00:00,94.911,37
8.866,2018-09-10 22:00:00,96.844,37
8.817,2018-09-10 23:00:00,98.716,37
8.717,2018-09-11 00:00:00,97.301,37
8.742,2018-09-11 01:00:00,98.201,37
8.394,2018-09-11 02:00:00,99.508,37
8.195,2018-09-11 03:00:00,100.0,37
8.145,2018-09-11 04:00:00,100.0,37
7.92,2018-09-11 05:00:00,100.0,37
7.594,2018-09-11 06:00:00,100.0,37
7.945,2018-09-11 07:00:00,100.0,37
8.344,2018-09-11 08:00:00,100.0,37
9.509,2018-09-11 09:00:00,100.0,37
9.977,2018-09-11 10:00:00,100.0,37
10.026,2018-09-11 11:00:00,100.0,37
14.433,2018-09-11 12:00:00,88.009,37
12.147,2018-09-11 13:00:00,92.945,37
13.185,2018-09-11 14:00:00,89.031,37
13.497,2018-09-11 15:00:00,87.251,37
12.92,2018-09-11 16:00:00,91.952,37
12.268,2018-09-11 17:00:00,90.719,37
10.736,2018-09-11 18:00:00,92.171,37
8.245,2018-09-11 19:00:00,100.0,37
7.594,2018-09-11 20:00:00,100.0,37
