pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
0.0, None, None,-5.0,1092.0, None, None,2020-07-29 00:00:00, 11.5, None, -76.0, None,31
None, None, None,-5.0,1093.0, None, None,2020-07-29 06:00:00, 9.3, None, 69.0, None,31
None, None, 0.0,-5.0,1093.0, None, None,2020-07-29 07:00:00, 9.8, None, 65.0, None,31
None, None, None,-5.0,1092.0, None, None,2020-07-29 09:00:00, 13.9, None, 510.0, None,31
1.0, None, None,-5.0,1092.0, None, None,2020-07-29 11:00:00, 19.0, None, 64.0, None,31
1.0, None, None,-5.0,1091.0, None, None,2020-07-29 14:00:00, 20.7, None, 29.0, None,31
1.0, None, None,-5.0,1091.0, None, None,2020-07-29 17:00:00, None, None, None, None,31
1.0, None, 0.0,-5.0,1091.0, None, None,2020-07-29 18:00:00, 22.3, None, 64.0, None,31
1.0, None, None,-6.0,1092.0, None, None,2020-07-29 21:00:00, 16.2, None, 1.0, None,31
None, None, 0.0,-6.0,1092.0, None, None,2020-07-29 22:00:00, 14.2, None, 42.0, None,31
1.0, None, None,-5.0,1093.0, None, None,2020-07-30 00:00:00, 11.0, None, 32.0, None,31
None, None, None,-5.0,1093.0, None, None,2020-07-30 02:00:00, 9.8, None, 76.0, None,31
None, None, 0.0,-5.0,1093.0, None, None,2020-07-30 03:00:00, 10.3, None, 76.0, None,31
None, None, 0.0,-6.0,1093.0, None, None,2020-07-30 04:00:00, 10.0, None, 79.0, None,31
None, None, 0.0,-5.0,1093.0, None, None,2020-07-30 05:00:00, 10.3, None, 70.0, None,31
0.0, None, 0.0,-5.0,1093.0, None, None,2020-07-30 06:00:00, 10.4, None, 70.0, None,31
None, None, None,-6.0,1092.0, None, None,2020-07-30 10:00:00, 17.3, None, 34.0, None,31
None, None, None,-4.0,1090.0, None, None,2020-07-30 12:00:00, None, None, None, None,31
None, None, 0.0,-4.0,1090.0, None, None,2020-07-30 13:00:00, 24.9, None, 72.0, None,31
None, None, 0.0,-4.0,1090.0, None, None,2020-07-30 14:00:00, 26.1, None, 31.0, None,31
None, None, None,-4.0,1090.0, None, None,2020-07-30 16:00:00, None, None, None, None,31
0.0, None, None,-5.0,1091.0, None, None,2020-07-30 18:00:00, 23.8, None, 64.0, None,31
None, None, None,-5.0,1092.0, None, None,2020-07-31 01:00:00, 13.1, None, 35.0, None,31
None, None, 0.0,-5.0,1092.0, None, None,2020-07-31 02:00:00, 12.2, None, 40.0, None,31
0.0, None, None,-5.0,1093.0, None, None,2020-07-31 04:00:00, 11.5, None, 44.0, None,31
0.0, None, 0.0,-5.0,1093.0, None, None,2020-07-31 05:00:00, 10.9, None, 44.0, None,31
0.0, None, 0.0,-5.0,1093.0, None, None,2020-07-31 06:00:00, 10.4, None, 45.0, None,31
None, None, 0.0,-5.0,1093.0, None, None,2020-07-31 07:00:00, 10.9, None, 24.0, None,31
None, None, None,-5.0,1092.0, None, None,2020-07-31 08:00:00, 14.0, None, 31.0, None,31
None, None, 0.0,-5.0,1092.0, None, None,2020-07-31 09:00:00, 18.0, None, 35.0, None,31
0.0, None, None,-5.0,1090.0, None, None,2020-07-31 13:00:00, None, None, None, None,31
None, None, None,-5.0,1089.0, None, None,2020-07-31 14:00:00, None, None, None, None,31
None, None, 0.0,-6.0,1089.0, None, None,2020-07-31 15:00:00, 29.7, None, 70.0, None,31
None, None, None,-5.0,1090.0, None, None,2020-07-31 18:00:00, 24.9, None, 32.0, None,31
None, None, 1.0,-5.0,1091.0, None, None,2020-07-31 19:00:00, 22.8, None, 30.0, None,31
None, None, None,-6.0,1091.0, None, None,2020-07-31 23:00:00, 18.8, None, 19.0, None,31
None, None, 0.0,-6.0,1091.0, None, None,2020-08-01 00:00:00, 18.8, None, 38.0, None,31
0.0, None, 1.0,-6.0,1092.0, None, None,2020-08-01 01:00:00, 16.9, None, 31.0, None,31
None, None, None,-6.0,1092.0, None, None,2020-08-01 04:00:00, 15.6, None, -6.0, None,31
None, None, 0.0,-6.0,1092.0, None, None,2020-08-01 05:00:00, 15.1, None, -78.0, None,31
0.0, None, None,-6.0,1092.0, None, None,2020-08-01 08:00:00, 16.4, None, 65.0, None,31
None, None, None,-5.0,1091.0, None, None,2020-08-01 10:00:00, 23.1, None, 32.0, None,31
None, None, None,-5.0,1090.0, None, None,2020-08-01 12:00:00, None, None, None, None,31
None, None, None,-5.0,1090.0, None, None,2020-08-01 16:00:00, None, None, None, None,31
None, None, 0.0,-5.0,1090.0, None, None,2020-08-01 17:00:00, 25.0, None, 65.0, None,31
1.0, None, 1.0,-5.0,1091.0, None, None,2020-08-01 18:00:00, 24.3, None, 28.0, None,31
None, None, None,-6.0,1092.0, None, None,2020-08-01 21:00:00, 19.1, None, 66.0, None,31
1.0, None, None,-6.0,1092.0, None, None,2020-08-01 23:00:00, 15.9, None, 29.0, None,31
1.0, None, 0.0,-6.0,1092.0, None, None,2020-08-02 00:00:00, 14.0, None, 65.0, None,31
None, None, None,-6.0,1093.0, None, None,2020-08-02 03:00:00, 11.5, None, 36.0, None,31
1.0, None, 0.0,-6.0,1093.0, None, None,2020-08-02 04:00:00, 10.7, None, -82.0, None,31
1.0, None, 0.0,-6.0,1093.0, None, None,2020-08-02 05:00:00, 11.0, None, -77.0, None,31
None, None, None,-6.0,1093.0, None, None,2020-08-02 07:00:00, 11.0, None, 75.0, None,31
None, None, None,-6.0,1092.0, None, None,2020-08-02 09:00:00, 15.8, None, 81.0, None,31
1.0, None, 0.0,-6.0,1092.0, None, None,2020-08-02 10:00:00, 17.4, None, 65.0, None,31
