pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -15.18, 86.0, -14.5, 86.0, -17.0, -15.2, -15.9, 990.1, 0.0, -17.0, 893.0, 0.0,2020-01-22 00:00:00, 53.0, 52.84, 893.0,4
None, -15.2, 86.3, -14.5, 86.0, -17.0, -15.2, -15.9, 990.0, 0.0, -17.0, 893.0, 0.0,2020-01-22 01:00:00, 53.0, 52.76, 893.0,4
None, -15.51, 87.3, -14.5, 87.0, -17.0, -15.5, -15.9, 990.0, 0.0, -17.0, 893.0, 0.0,2020-01-22 02:00:00, 53.0, 52.56, 893.0,4
None, -15.59, 86.8, -14.5, 87.0, -17.0, -15.6, -15.9, 991.2, 0.0, -17.0, 894.0, 0.0,2020-01-22 03:00:00, 53.0, 52.54, 894.0,4
None, -14.79, 85.8, -14.5, 86.0, -16.0, -14.8, -15.9, 991.1, 0.0, -16.0, 894.0, 0.0,2020-01-22 04:00:00, 53.0, 52.69, 894.0,4
None, -14.4, 85.8, -14.4, 86.0, -16.0, -14.4, -15.9, 991.1, 0.1, -16.0, 894.0, 0.0,2020-01-22 05:00:00, 53.0, 52.8, 894.0,4
None, -14.45, 88.8, -14.4, 89.0, -16.0, -14.5, -15.9, 992.3, 0.0, -16.0, 895.0, 0.0,2020-01-22 06:00:00, 53.0, 52.82, 895.0,4
None, -14.16, 88.0, -14.1, 88.0, -16.0, -14.2, -14.5, 992.3, 0.0, -16.0, 895.0, 0.0,2020-01-22 07:00:00, 53.0, 52.69, 895.0,4
None, -13.97, 88.5, -14.0, 89.0, -15.0, -14.0, -14.5, 992.3, 0.0, -15.0, 895.0, 0.0,2020-01-22 08:00:00, 53.0, 52.67, 895.0,4
None, -13.74, 88.3, -13.7, 88.0, -15.0, -13.7, -14.5, 993.4, 0.0, -15.0, 896.0, 0.0,2020-01-22 09:00:00, 53.0, 52.7, 896.0,4
None, -13.15, 88.0, -13.2, 88.0, -15.0, -13.2, -14.5, 993.3, 0.0, -15.0, 896.0, 0.0,2020-01-22 10:00:00, 53.0, 52.73, 896.0,4
None, -11.6, 88.0, -11.7, 88.0, -13.0, -11.6, -14.5, 994.2, 0.1, -13.0, 897.0, 0.0,2020-01-22 11:00:00, 53.0, 52.88, 897.0,4
None, -10.83, 84.4, -10.8, 84.0, -13.0, -10.8, -14.5, 994.2, 0.1, -13.0, 897.0, 0.0,2020-01-22 12:00:00, 53.0, 52.72, 897.0,4
None, -9.2, 86.3, -9.3, 86.0, -11.0, -9.2, -14.5, 994.0, 0.1, -11.0, 897.0, 0.0,2020-01-22 13:00:00, 53.0, 52.79, 897.0,4
None, -8.28, 87.9, -8.3, 88.0, -10.0, -8.3, -14.5, 993.9, 0.0, -10.0, 897.0, 0.0,2020-01-22 14:00:00, 53.0, 53.03, 897.0,4
None, -8.29, 87.7, -8.2, 88.0, -10.0, -8.3, -14.5, 993.9, 1.6, -10.0, 897.0, -1.0,2020-01-22 15:00:00, 52.0, 51.98, 897.0,4
None, -8.87, 91.0, -8.2, 91.0, -10.0, -8.9, -14.5, 993.9, -0.2, -10.0, 897.0, 0.0,2020-01-22 16:00:00, 52.0, 51.85, 897.0,4
None, -8.6, 93.2, -8.2, 93.0, -9.0, -8.6, -14.5, 992.7, 0.0, -9.0, 896.0, 0.0,2020-01-22 17:00:00, 52.0, 51.83, 896.0,4
None, -8.64, 89.7, -7.5, 90.0, -10.0, -8.6, -14.5, 992.7, 0.0, -10.0, 896.0, 0.0,2020-01-22 18:00:00, 52.0, 51.75, 896.0,4
None, -8.64, 88.3, -8.5, 88.0, -10.0, -8.6, -9.4, 991.6, -0.1, -10.0, 895.0, 0.0,2020-01-22 19:00:00, 51.0, 51.39, 895.0,4
None, -7.841, 90.1, None, None, None, None, None, None, None, -9.0, 895.0, None,2020-01-22 20:00:00, None, 51.37, None,4
None, -8.99, 92.3, -7.8, 92.0, -10.0, -9.0, -9.4, 990.5, -0.1, -10.0, 894.0, 0.0,2020-01-22 21:00:00, 51.0, 51.32, 894.0,4
None, -8.41, 92.7, -7.8, 93.0, -9.0, -8.4, -9.4, 989.3, 0.1, -9.0, 893.0, 0.0,2020-01-22 22:00:00, 51.0, 51.36, 893.0,4
None, -8.14, 93.4, -7.8, 93.0, -9.0, -8.1, -9.4, 987.9, 0.0, -9.0, 892.0, 0.0,2020-01-22 23:00:00, 51.0, 51.14, 892.0,4
None, -8.04, 93.3, -7.8, 93.0, -9.0, -8.0, -9.4, 986.7, 0.0, -9.0, 891.0, 0.0,2020-01-23 00:00:00, 51.0, 51.12, 891.0,4
None, -7.776, 92.5, -7.6, 93.0, -9.0, -7.8, -9.4, 986.6, 0.0, -9.0, 891.0, 0.0,2020-01-23 01:00:00, 51.0, 51.08, 891.0,4
None, -7.776, 92.2, -7.6, 92.0, -9.0, -7.8, -9.4, 985.4, -0.1, -9.0, 890.0, 0.0,2020-01-23 02:00:00, 51.0, 50.93, 890.0,4
None, -7.826, 92.9, -7.6, 93.0, -9.0, -7.8, -9.4, 984.3, 0.2, -9.0, 889.0, 0.0,2020-01-23 03:00:00, 51.0, 51.02, 889.0,4
None, -8.32, 93.0, -7.6, 93.0, -9.0, -8.3, -9.4, 983.3, 0.3, -9.0, 888.0, 1.0,2020-01-23 04:00:00, 52.0, 52.01, 888.0,4
None, -8.69, 92.8, -7.6, 93.0, -10.0, -8.7, -9.4, 983.3, 0.6, -10.0, 888.0, 0.0,2020-01-23 05:00:00, 52.0, 52.1, 888.0,4
None, -9.38, 92.4, -7.6, 92.0, -10.0, -9.4, -9.4, 982.2, 0.2, -10.0, 887.0, 2.0,2020-01-23 06:00:00, 53.0, 53.1, 887.0,4
None, -10.13, 92.1, -9.4, 92.0, -11.0, -10.1, -10.1, 981.2, -0.1, -11.0, 886.0, 1.0,2020-01-23 07:00:00, 54.0, 54.03, 886.0,4
None, -10.25, 91.7, -9.4, 92.0, -11.0, -10.3, -10.4, 981.2, 0.1, -11.0, 886.0, 1.0,2020-01-23 08:00:00, 54.0, None, 886.0,4
None, -10.63, 91.5, -9.4, 92.0, -12.0, -10.6, -10.6, 982.4, -0.1, -12.0, 887.0, 1.0,2020-01-23 09:00:00, 54.0, None, 887.0,4
None, -10.58, 90.1, -9.4, 90.0, -12.0, -10.6, -10.7, 982.3, 0.0, -12.0, 887.0, 0.0,2020-01-23 10:00:00, 54.0, 53.9, 887.0,4
None, -10.42, 89.9, -9.4, 90.0, -12.0, -10.4, -10.7, 982.3, 0.0, -12.0, 887.0, 0.0,2020-01-23 11:00:00, 54.0, 53.71, 887.0,4
