CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
-6.05,93.7,2020-01-22 00:00:00,-7.0,4
-6.028,94.8,2020-01-22 01:00:00,-7.0,4
-4.372,96.0,2020-01-22 02:00:00,-5.0,4
-4.365,95.7,2020-01-22 03:00:00,-5.0,4
-4.978,95.1,2020-01-22 04:00:00,-5.0,4
-3.616,95.9,2020-01-22 05:00:00,-4.0,4
-4.392,95.1,2020-01-22 06:00:00,-5.0,4
-5.8,94.5,2020-01-22 07:00:00,-6.0,4
-7.624,92.4,2020-01-22 08:00:00,-8.0,4
-6.238,92.8,2020-01-22 09:00:00,-7.0,4
-2.255,91.2,2020-01-22 10:00:00,-3.0,4
-0.355,78.19,2020-01-22 11:00:00,-3.0,4
0.952,71.69,2020-01-22 12:00:00,-4.0,4
0.323,74.65,2020-01-22 13:00:00,-3.0,4
0.333,75.29,2020-01-22 14:00:00,-3.0,4
0.418,76.54,2020-01-22 15:00:00,-3.0,4
-0.236,80.5,2020-01-22 16:00:00,-3.0,4
-0.907,87.4,2020-01-22 17:00:00,-3.0,4
-0.966,95.1,2020-01-22 18:00:00,-1.0,4
-0.71,92.4,2020-01-22 19:00:00,-2.0,4
-0.762,94.6,2020-01-22 20:00:00,-1.0,4
-0.639,94.4,2020-01-22 21:00:00,-2.0,4
-0.694,93.9,2020-01-22 22:00:00,-1.0,4
-0.294,90.8,2020-01-22 23:00:00,-2.0,4
-0.455,92.1,2020-01-23 00:00:00,-1.0,4
-1.04,94.7,2020-01-23 01:00:00,-1.0,4
-1.154,95.8,2020-01-23 02:00:00,-2.0,4
-1.155,96.4,2020-01-23 03:00:00,-2.0,4
-1.067,97.4,2020-01-23 04:00:00,-1.0,4
-1.034,98.0,2020-01-23 05:00:00,-1.0,4
-0.817,98.3,2020-01-23 06:00:00,-1.0,4
-0.791,98.4,2020-01-23 07:00:00,-1.0,4
-0.258,98.3,2020-01-23 08:00:00,-1.0,4
0.322,96.9,2020-01-23 09:00:00,0.0,4
1.85,90.9,2020-01-23 10:00:00,0.0,4
3.051,83.5,2020-01-23 11:00:00,0.0,4
4.356,77.23,2020-01-23 12:00:00,1.0,4
4.547,76.63,2020-01-23 13:00:00,1.0,4
4.629,77.02,2020-01-23 14:00:00,1.0,4
4.185,78.93,2020-01-23 15:00:00,1.0,4
3.871,80.3,2020-01-23 16:00:00,1.0,4
3.154,83.3,2020-01-23 17:00:00,0.0,4
2.049,87.4,2020-01-23 18:00:00,0.0,4
1.399,91.8,2020-01-23 19:00:00,0.0,4
1.527,91.4,2020-01-23 20:00:00,0.0,4
