CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-4.21, 92.3, -2.4, 0.0, 0.696, 0.0, 196.2, -5.0, 0.0, -4.2, -4.5, 1060.0, -6999.0, -5.0, 929.0, 196.0, 92.0,2020-01-22 00:00:00, 929.0,4
-3.857, 92.2, -2.4, 0.0, 0.407, 0.0, 197.8, -5.0, 0.0, -3.9, -4.5, 1060.0, -6999.0, -5.0, 929.0, 198.0, 92.0,2020-01-22 01:00:00, 929.0,4
-4.173, 92.1, -2.4, 0.0, 0.348, 0.0, 198.8, -5.0, 0.0, -4.2, -4.5, 1061.1, -6999.0, -5.0, 930.0, 199.0, 92.0,2020-01-22 02:00:00, 930.0,4
-4.459, 92.4, -2.4, 0.0, 0.357, 0.0, 199.9, -5.0, 0.0, -4.5, -4.5, 1061.2, -6999.0, -5.0, 930.0, 200.0, 92.0,2020-01-22 03:00:00, 930.0,4
-4.295, 92.3, -2.4, 0.0, 0.313, 0.0, 201.2, -5.0, 0.0, -4.3, -4.5, 1061.1, -6999.0, -5.0, 930.0, 201.0, 92.0,2020-01-22 04:00:00, 930.0,4
-4.121, 92.4, -2.4, 0.0, 0.266, 0.0, 202.2, -5.0, 0.0, -4.1, -4.5, 1061.1, -6999.0, -5.0, 930.0, 202.0, 92.0,2020-01-22 05:00:00, 930.0,4
-4.245, 92.3, -2.4, 0.0, 0.333, 0.0, 203.3, -5.0, 0.0, -4.2, -4.5, 1061.2, -6999.0, -5.0, 930.0, 203.0, 92.0,2020-01-22 06:00:00, 930.0,4
-4.173, 92.3, -4.1, 0.0, 0.273, 0.0, 204.4, -5.0, 0.0, -4.2, -4.2, 1061.2, -6999.0, -5.0, 930.0, 204.0, 92.0,2020-01-22 07:00:00, 930.0,4
-4.192, 92.4, -4.1, 0.0, 0.287, 0.0, 205.5, -5.0, 0.0, -4.2, -4.3, 1062.5, -6999.0, -5.0, 931.0, 206.0, 92.0,2020-01-22 08:00:00, 931.0,4
-3.705, 92.3, -3.7, 0.0, 0.344, 0.0, 206.3, -5.0, 0.0, -3.7, -4.3, 1062.4, -6999.0, -5.0, 931.0, 206.0, 92.0,2020-01-22 09:00:00, 931.0,4
-2.354, 92.6, -2.4, 0.0, 0.278, 0.0, 207.3, -3.0, 0.0, -2.4, -4.3, 1062.3, -6999.0, -3.0, 931.0, 207.0, 93.0,2020-01-22 10:00:00, 931.0,4
-0.239, 91.0, -0.3, 0.0, 1.24, 0.0, 209.6, -1.0, 0.0, -0.2, -4.3, 1062.0, -6999.0, -1.0, 931.0, 210.0, 91.0,2020-01-22 11:00:00, 931.0,4
-0.412, 89.7, 0.3, 1.2, 34.48, 0.004, 169.0, -2.0, 0.0, -0.4, -4.3, 1062.0, -6999.0, -2.0, 931.0, 169.0, 90.0,2020-01-22 12:00:00, 931.0,4
0.092, 87.8, 0.3, 0.0, 41.13, 0.0, 153.1, -2.0, 0.0, 0.1, -4.3, 1060.7, -6999.0, -2.0, 930.0, 153.0, 88.0,2020-01-22 13:00:00, 930.0,4
0.06, 86.5, 0.8, 4.5, 59.78, 0.35, 168.5, -2.0, 0.4, 0.1, -4.3, 1060.8, -6999.0, -2.0, 930.0, 169.0, 87.0,2020-01-22 14:00:00, 930.0,4
0.253, 87.5, 0.8, 2.2, 26.15, 0.018, 219.2, -2.0, 0.0, 0.3, -4.3, 1059.7, -6999.0, -2.0, 929.0, 219.0, 88.0,2020-01-22 15:00:00, 929.0,4
-0.461, 89.6, 0.8, 5.2, 31.93, 0.117, 180.4, -2.0, 0.1, -0.5, -4.3, 1059.8, -6999.0, -2.0, 929.0, 180.0, 90.0,2020-01-22 16:00:00, 929.0,4
-0.91, 91.0, 0.8, 2.4, 41.23, 0.01, 287.3, -2.0, 0.0, -0.9, -4.3, 1058.6, -6999.0, -2.0, 928.0, 287.0, 91.0,2020-01-22 17:00:00, 928.0,4
-1.518, 91.7, 0.8, 0.0, 39.98, 0.0, 42.58, -3.0, 0.0, -1.5, -4.3, 1058.7, -6999.0, -3.0, 928.0, 43.0, 92.0,2020-01-22 18:00:00, 928.0,4
-2.01, 92.3, -1.5, 2.7, 44.29, 0.011, 26.0, -3.0, 0.0, -2.0, -2.0, 1058.8, -6999.0, -3.0, 928.0, 26.0, 92.0,2020-01-22 19:00:00, 928.0,4
