CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 0.838,98.3, None, None, None, None,11.34, None,2.18,226.0, None, None, None, None, None, None, None, None, None,2016-10-28 00:00:00, None, 13.15,44
None, 0.839,98.3, None, None, None, None,20.5, None,2.061,229.8, None, None, None, None, None, None, None, None, None,2016-10-28 01:00:00, None, 13.11,44
None, 0.863,98.3, None, None, None, None,12.42, None,1.505,234.8, None, None, None, None, None, None, None, None, None,2016-10-28 02:00:00, None, 13.11,44
None, 0.743,98.4, None, None, None, None,8.55, None,0.938,234.2, None, None, None, None, None, None, None, None, None,2016-10-28 03:00:00, None, 13.16,44
None, 0.743,98.4, None, None, None, None,8.49, None,1.159,224.0, None, None, None, None, None, None, None, None, None,2016-10-28 04:00:00, None, 13.02,44
None, 0.702,98.4, None, None, None, None,15.44, None,0.554,206.4, None, None, None, None, None, None, None, None, None,2016-10-28 05:00:00, None, 12.95,44
None, 0.766,98.4, None, None, None, None,7.404, None,1.3,225.6, None, None, None, None, None, None, None, None, None,2016-10-28 06:00:00, None, 12.84,44
None, 0.367,98.6, None, None, None, None,16.3, None,3.096,211.4, None, None, None, None, None, None, None, None, None,2016-10-28 07:00:00, None, 12.84,44
None, 0.33,98.5, None, None, None, None,19.36, None,4.303,205.4, None, None, None, None, None, None, None, None, None,2016-10-28 08:00:00, None, 12.26,44
None, 0.514,97.8, None, None, None, None,16.97, None,3.666,201.7, None, None, None, None, None, None, None, None, None,2016-10-28 09:00:00, None, 12.02,44
None, 1.89,95.2, None, None, None, None,64.66, None,2.07,56.36, None, None, None, None, None, None, None, None, None,2016-10-28 10:00:00, None, 11.09,44
None, 2.297,88.7, None, None, None, None,28.1, None,3.04,38.1, None, None, None, None, None, None, None, None, None,2016-10-28 11:00:00, None, 11.72,44
None, 4.518,76.38, None, None, None, None,56.23, None,2.268,30.69, None, None, None, None, None, None, None, None, None,2016-10-28 12:00:00, None, 11.77,44
None, 6.117,71.75, None, None, None, None,69.42, None,1.263,235.9, None, None, None, None, None, None, None, None, None,2016-10-28 13:00:00, None, 11.48,44
None, 5.911,68.17, None, None, None, None,70.16, None,2.051,26.77, None, None, None, None, None, None, None, None, None,2016-10-28 14:00:00, None, 11.95,44
None, 4.617,76.27, None, None, None, None,20.96, None,8.08,46.78, None, None, None, None, None, None, None, None, None,2016-10-28 15:00:00, None, 11.92,44
None, 4.048,77.01, None, None, None, None,19.91, None,12.23,44.41, None, None, None, None, None, None, None, None, None,2016-10-28 16:00:00, None, 12.74,44
None, 3.784,76.64, None, None, None, None,20.2, None,14.34,37.51, None, None, None, None, None, None, None, None, None,2016-10-28 17:00:00, None, 12.29,44
None, 2.921,86.8, None, None, None, None,22.99, None,9.64,47.83, None, None, None, None, None, None, None, None, None,2016-10-28 18:00:00, None, 12.47,44
None, 1.997,92.8, None, None, None, None,40.02, None,10.27,66.41, None, None, None, None, None, None, None, None, None,2016-10-28 19:00:00, None, 11.68,44
None, 1.315,95.2, None, None, None, None,16.21, None,15.97,52.36, None, None, None, None, None, None, None, None, None,2016-10-28 20:00:00, None, 12.0,44
None, 1.038,93.4, None, None, None, None,17.1, None,13.51,51.88, None, None, None, None, None, None, None, None, None,2016-10-28 21:00:00, None, 12.12,44
None, 0.55,94.3, None, None, None, None,16.84, None,17.03,52.66, None, None, None, None, None, None, None, None, None,2016-10-28 22:00:00, None, 12.1,44
None, 0.646,88.9, None, None, None, None,15.68, None,18.55,53.5, None, None, None, None, None, None, None, None, None,2016-10-28 23:00:00, None, 11.85,44
None, 0.475,87.1, None, None, None, None,20.32, None,18.03,45.67, None, None, None, None, None, None, None, None, None,2016-10-29 00:00:00, None, 12.18,44
