pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,4.738,96.1, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 00:00:00, None, -0.445, None,44
None,4.601,96.2, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 01:00:00, None, -0.497, None,44
None,4.415,96.2, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 02:00:00, None, -0.485, None,44
None,4.252,96.3, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 03:00:00, None, -0.457, None,44
None,4.078,96.1, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 04:00:00, None, -0.478, None,44
None,3.933,96.2, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-28 05:00:00, None, -0.518, None,44
None,3.846,96.1, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-28 06:00:00, None, -0.478, None,44
None,3.788,96.1, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-28 07:00:00, None, -0.458, None,44
None,3.837,96.2, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-28 08:00:00, None, -0.275, None,44
None,3.692,96.2, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-28 09:00:00, None, -0.253, None,44
None,4.153,96.2, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 10:00:00, None, -0.148, None,44
None,6.947,95.5, None, None, None, None, None, None, None, None, None,6.0, None, None, None, None,2016-10-28 11:00:00, None, -0.487, None,44
None,7.12,88.7, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-28 12:00:00, None, 0.983, None,44
None,7.263,84.4, None, None, None, None, None, None, None, None, None,5.0, None, None, None, None,2016-10-28 13:00:00, None, 0.597, None,44
None,8.31,75.83, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 14:00:00, None, 0.594, None,44
None,8.87,70.09, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 15:00:00, None, -0.184, None,44
None,6.16,83.8, None, None, None, None, None, None, None, None, None,4.0, None, None, None, None,2016-10-28 16:00:00, None, -0.677, None,44
None,4.268,92.3, None, None, None, None, None, None, None, None, None,3.0, None, None, None, None,2016-10-28 17:00:00, None, -0.652, None,44
None,2.852,94.0, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-28 18:00:00, None, -0.722, None,44
None,2.1,94.8, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-28 19:00:00, None, -0.66, None,44
None,1.687,95.5, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-28 20:00:00, None, -0.576, None,44
None,0.786,96.0, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-28 21:00:00, None, -0.607, None,44
None,-0.471,96.3, None, None, None, None, None, None, None, None, None,-1.0, None, None, None, None,2016-10-28 22:00:00, None, -0.691, None,44
None,-1.133,96.7, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-28 23:00:00, None, -0.632, None,44
None,-1.156,96.7, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-29 00:00:00, None, -0.672, None,44
None,-1.72,96.9, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-29 01:00:00, None, -0.706, None,44
None,-2.093,96.8, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-29 02:00:00, None, -0.646, None,44
None,-2.229,96.5, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-29 03:00:00, None, -0.706, None,44
None,-2.352,96.3, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-29 04:00:00, None, -0.472, None,44
None,-2.329,96.2, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-29 05:00:00, None, -0.437, None,44
None,-2.325,96.0, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-29 06:00:00, None, -0.478, None,44
None,-2.229,96.2, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-29 07:00:00, None, -0.369, None,44
None,-2.035,96.2, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-29 08:00:00, None, -0.58, None,44
None,-1.119,96.4, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-29 09:00:00, None, -0.443, None,44
None,0.198,96.2, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-29 10:00:00, None, -0.382, None,44
None,3.721,88.8, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-29 11:00:00, None, -1.03, None,44
None,5.832,65.39, None, None, None, None, None, None, None, None, None,-1.0, None, None, None, None,2016-10-29 12:00:00, None, -1.081, None,44
None,7.078,57.9, None, None, None, None, None, None, None, None, None,-1.0, None, None, None, None,2016-10-29 13:00:00, None, -0.965, None,44
None,7.178,68.37, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-29 14:00:00, None, -0.508, None,44
None,7.446,67.87, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-29 15:00:00, None, -0.164, None,44
None,6.039,74.51, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-29 16:00:00, None, 0.027, None,44
None,4.508,85.6, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-29 17:00:00, None, -0.248, None,44
None,3.532,89.2, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-29 18:00:00, None, -0.156, None,44
None,2.26,92.0, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-29 19:00:00, None, -0.404, None,44
None,1.636,93.3, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-29 20:00:00, None, -0.554, None,44
None,1.687,93.6, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-29 21:00:00, None, -0.517, None,44
None,1.592,93.4, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-29 22:00:00, None, -0.58, None,44
None,0.914,94.4, None, None, None, None, None, None, None, None, None,0.0, None, None, None, None,2016-10-29 23:00:00, None, -0.765, None,44
None,-0.089,95.2, None, None, None, None, None, None, None, None, None,-1.0, None, None, None, None,2016-10-30 00:00:00, None, -0.742, None,44
None,-0.846,95.9, None, None, None, None, None, None, None, None, None,-1.0, None, None, None, None,2016-10-30 01:00:00, None, -0.656, None,44
None,-1.305,96.3, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-30 02:00:00, None, -0.61, None,44
None,-1.478,96.5, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-30 03:00:00, None, -0.625, None,44
None,-1.701,96.5, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-30 04:00:00, None, -0.644, None,44
None,-1.814,96.7, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-30 05:00:00, None, -0.59, None,44
None,-1.811,96.5, None, None, None, None, None, None, None, None, None,-2.0, None, None, None, None,2016-10-30 08:00:00, None, -0.683, None,44
None,-2.126,96.3, None, None, None, None, None, None, None, None, None,-3.0, None, None, None, None,2016-10-30 09:00:00, None, -0.638, None,44
None,-0.607,96.5, None, None, None, None, None, None, None, None, None,-1.0, None, None, None, None,2016-10-30 10:00:00, None, -0.657, None,44
None,3.096,92.0, None, None, None, None, None, None, None, None, None,2.0, None, None, None, None,2016-10-30 11:00:00, None, -1.185, None,44
None,6.099,72.02, None, None, None, None, None, None, None, None, None,1.0, None, None, None, None,2016-10-30 12:00:00, None, -0.819, None,44
