pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,7.754,94.9, None, None,23.43, 0.0,267.2, None, None, None, None, None, None,7.0, 941.0, None, None, None,2016-10-28 00:00:00, None, -0.061, None,44
None,7.572,95.0, None, None,26.85, 0.026,263.3, None, None, None, None, None, None,7.0, 942.0, None, None, None,2016-10-28 01:00:00, None, 0.026, None,44
None,7.43,95.0, None, None,26.59, 0.0,232.3, None, None, None, None, None, None,7.0, 942.0, None, None, None,2016-10-28 02:00:00, None, 0.011, None,44
None,7.647,95.0, None, None,18.43, 0.012,226.1, None, None, None, None, None, None,7.0, 942.0, None, None, None,2016-10-28 03:00:00, None, -0.007, None,44
None,7.573,95.2, None, None,0.919, 0.0,219.8, None, None, None, None, None, None,7.0, 943.0, None, None, None,2016-10-28 04:00:00, None, 0.031, None,44
None,7.616,95.3, None, None,12.33, 0.001,229.6, None, None, None, None, None, None,7.0, 944.0, None, None, None,2016-10-28 05:00:00, None, 0.002, None,44
None,7.647,95.2, None, None,40.22, 0.0,259.1, None, None, None, None, None, None,7.0, 944.0, None, None, None,2016-10-28 06:00:00, None, -0.013, None,44
None,7.477,95.3, None, None,23.7, 0.007,279.9, None, None, None, None, None, None,7.0, 945.0, None, None, None,2016-10-28 07:00:00, None, -0.039, None,44
None,7.669,95.4, None, None,43.93, 0.0,244.9, None, None, None, None, None, None,7.0, 946.0, None, None, None,2016-10-28 08:00:00, None, 0.067, None,44
None,7.767,95.4, None, None,35.74, 0.001,232.0, None, None, None, None, None, None,7.0, 946.0, None, None, None,2016-10-28 09:00:00, None, 0.04, None,44
None,7.888,95.4, None, None,44.09, 0.0,219.4, None, None, None, None, None, None,7.0, 947.0, None, None, None,2016-10-28 10:00:00, None, -0.01, None,44
None,9.05,95.3, None, None,39.3, 0.101,136.4, None, None, None, None, None, None,8.0, 947.0, None, None, None,2016-10-28 11:00:00, None, 0.081, None,44
