CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -10.26, None, None, None, None, None,21.17, None,3.395,213.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 00:00:00, None, None, 49.92,49
None, -10.33, None, None, None, None, None,25.19, None,1.598,219.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 01:00:00, None, None, 49.98,49
None, -10.6, None, None, None, None, None,27.36, None,0.847,232.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 02:00:00, None, None, 49.78,49
None, -11.82, None, None, None, None, None,43.02, None,0.687,153.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 03:00:00, None, None, 49.78,49
None, -11.82, None, None, None, None, None,36.27, None,1.521,92.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 04:00:00, None, None, 49.9,49
None, -12.16, None, None, None, None, None,17.56, None,1.747,61.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 05:00:00, None, None, 49.75,49
None, -12.44, None, None, None, None, None,15.31, None,1.804,75.22, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 06:00:00, None, None, 49.74,49
None, -12.69, None, None, None, None, None,11.98, None,2.346,69.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 07:00:00, None, None, 49.74,49
None, -12.63, None, None, None, None, None,27.67, None,1.872,73.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 08:00:00, None, None, 49.67,49
None, -12.16, None, None, None, None, None,35.86, None,1.005,97.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 09:00:00, None, None, 49.62,49
None, -12.05, None, None, None, None, None,28.3, None,0.905,80.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 10:00:00, None, None, 49.69,49
None, -11.84, None, None, None, None, None,38.7, None,0.564,104.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 11:00:00, None, None, 49.71,49
None, -10.45, None, None, None, None, None,47.73, None,0.56,166.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 12:00:00, None, None, 49.81,49
None, -10.01, None, None, None, None, None,48.1, None,0.473,247.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 13:00:00, None, None, 49.77,49
None, -10.15, None, None, None, None, None,47.9, None,0.648,227.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 14:00:00, None, None, 49.73,49
None, -10.42, None, None, None, None, None,52.17, None,0.368,213.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 15:00:00, None, None, 49.85,49
None, -10.63, None, None, None, None, None,60.41, None,0.298,218.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 16:00:00, None, None, 49.85,49
None, -10.75, None, None, None, None, None,39.81, None,0.291,208.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 17:00:00, None, None, 49.82,49
None, -10.87, None, None, None, None, None,48.86, None,0.404,187.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 18:00:00, None, None, 49.87,49
None, -11.43, None, None, None, None, None,77.89, None,0.423,88.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 19:00:00, None, None, 49.38,49
None, -11.8, None, None, None, None, None,46.78, None,0.524,124.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 20:00:00, None, None, 49.48,49
None, -12.57, None, None, None, None, None,58.55, None,0.554,138.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 21:00:00, None, None, 49.26,49
None, -12.69, None, None, None, None, None,35.56, None,0.786,84.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 22:00:00, None, None, 49.3,49
None, -12.1, None, None, None, None, None,18.33, None,1.277,83.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-03 23:00:00, None, None, 49.43,49
None, -12.0, None, None, None, None, None,31.66, None,0.569,103.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 00:00:00, None, None, 49.55,49
None, -11.31, None, None, None, None, None,32.54, None,1.242,91.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 01:00:00, None, None, 49.61,49
None, -11.48, None, None, None, None, None,65.67, None,0.841,171.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 02:00:00, None, None, 49.56,49
None, -11.36, None, None, None, None, None,68.4, None,1.319,153.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 03:00:00, None, None, 49.65,49
None, -11.66, None, None, None, None, None,67.11, None,0.901,173.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 04:00:00, None, None, 49.39,49
None, -11.67, None, None, None, None, None,58.04, None,2.666,221.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 05:00:00, None, None, 49.25,49
None, -11.16, None, None, None, None, None,48.13, None,3.279,241.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 06:00:00, None, None, 49.48,49
None, -9.87, None, None, None, None, None,32.53, None,6.677,224.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 07:00:00, None, None, 49.51,49
None, -10.25, None, None, None, None, None,35.97, None,8.67,222.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 08:00:00, None, None, 49.34,49
None, -11.25, None, None, None, None, None,47.49, None,5.089,235.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 09:00:00, None, None, 49.58,49
None, -10.06, None, None, None, None, None,67.5, None,2.176,239.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 10:00:00, None, None, 49.67,49
None, -9.52, None, None, None, None, None,32.04, None,9.83,223.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 11:00:00, None, None, 49.25,49
None, -9.91, None, None, None, None, None,22.08, None,10.62,222.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 12:00:00, None, None, 49.37,49
None, -10.55, None, None, None, None, None,27.75, None,5.15,215.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 13:00:00, None, None, 49.51,49
None, -9.42, None, None, None, None, None,31.48, None,3.84,223.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 14:00:00, None, None, 49.48,49
None, -9.99, None, None, None, None, None,45.65, None,1.725,221.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 15:00:00, None, None, 49.26,49
None, -11.18, None, None, None, None, None,31.37, None,2.05,176.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 16:00:00, None, None, 49.13,49
None, -11.57, None, None, None, None, None,20.63, None,1.709,182.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-04 17:00:00, None, None, 49.13,49
