CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None,-9.2,23.21, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 00:00:00, None, None, None, None,49
None,-9.22,23.22, None, None, None, None, 2.528,0.006, 312.4, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 01:00:00, None, None, None, None,49
None,-9.07,23.17, None, None, None, None, 19.39,0.103, 328.3, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 02:00:00, None, None, None, None,49
None,-9.01,23.15, None, None, None, None, 8.32,0.074, 323.8, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 03:00:00, None, None, None, None,49
None,-8.96,23.14, None, None, None, None, 20.62,0.448, 342.5, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 04:00:00, None, None, None, None,49
None,-9.05,23.17, None, None, None, None, 19.32,0.492, 335.8, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 05:00:00, None, None, None, None,49
None,-9.09,23.18, None, None, None, None, 19.72,0.253, 326.5, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 06:00:00, None, None, None, None,49
None,-9.18,23.2, None, None, None, None, 26.58,0.436, 340.4, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 07:00:00, None, None, None, None,49
None,-9.44,23.28, None, None, None, None, 28.01,1.292, 347.3, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 08:00:00, None, None, None, None,49
None,-9.56,23.32, None, None, None, None, 21.91,0.222, 335.9, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 09:00:00, None, None, None, None,49
None,-8.61,23.03, None, None, None, None, 11.25,0.07, 303.2, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-12-03 10:00:00, None, None, None, None,49
None,-7.71,22.76, None, None, None, None, 25.04,0.165, 255.6, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-12-03 11:00:00, None, None, None, None,49
None,-7.18,22.6, None, None, None, None, 32.23,1.132, 223.6, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-12-03 12:00:00, None, None, None, None,49
None,-6.253,22.2, None, None, None, None, 35.13,2.325, 210.7, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-12-03 13:00:00, None, None, None, None,49
None,-7.46,22.69, None, None, None, None, 20.38,2.403, 358.4, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-12-03 14:00:00, None, None, None, None,49
None,-8.89,23.12, None, None, None, None, 18.68,0.075, 248.6, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-12-03 15:00:00, None, None, None, None,49
None,-9.63,23.34, None, None, None, None, 29.97,0.164, 284.7, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 16:00:00, None, None, None, None,49
None,-10.22,23.52, None, None, None, None, 19.15,0.016, 307.2, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-03 17:00:00, None, None, None, None,49
None,-10.61,23.63, None, None, None, None, 30.53,0.034, 266.5, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-03 18:00:00, None, None, None, None,49
None,-10.47,23.59, None, None, None, None, 31.72,0.161, 303.5, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-03 19:00:00, None, None, None, None,49
None,-10.51,23.6, None, None, None, None, 32.04,0.151, 272.4, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-03 20:00:00, None, None, None, None,49
None,-10.85,23.71, None, None, None, None, 9.1,0.032, 317.2, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-03 21:00:00, None, None, None, None,49
None,-11.12,23.79, None, None, None, None, 7.58,0.074, 278.3, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-03 22:00:00, None, None, None, None,49
None,-11.31,23.84, None, None, None, None, 9.13,0.018, 310.9, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-03 23:00:00, None, None, None, None,49
None,-11.27,23.83, None, None, None, None, 5.032,0.007, 296.1, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-04 00:00:00, None, None, None, None,49
None,-11.19,23.81, None, None, None, None, 6.537,0.049, 317.2, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-04 01:00:00, None, None, None, None,49
None,-11.32,23.85, None, None, None, None, 10.59,0.025, 308.3, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-04 02:00:00, None, None, None, None,49
None,-11.57,23.92, None, None, None, None, 2.644,0.023, 301.1, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-12-04 03:00:00, None, None, None, None,49
None,-12.07,24.07, None, None, None, None, 0.924,0.001, 334.2, None, None, None, None, None,-27.0, None, None, None, None, None, None, None,2018-12-04 04:00:00, None, None, None, None,49
None,-12.99,24.35, None, None, None, None, 0.0,0.0, 317.1, None, None, None, None, None,-28.0, None, None, None, None, None, None, None,2018-12-04 05:00:00, None, None, None, None,49
None,-13.06,24.37, None, None, None, None, 4.853,0.005, 318.6, None, None, None, None, None,-28.0, None, None, None, None, None, None, None,2018-12-04 06:00:00, None, None, None, None,49
None,-13.43,24.48, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-28.0, None, None, None, None, None, None, None,2018-12-04 07:00:00, None, None, None, None,49
None,-13.57,24.58, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-28.0, None, None, None, None, None, None, None,2018-12-04 08:00:00, None, None, None, None,49
None,-11.35,23.85, None, None, None, None, 0.0,0.0, 0.0, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-04 09:00:00, None, None, None, None,49
None,-9.54,23.31, None, None, None, None, 14.74,0.579, 209.4, None, None, None, None, None,-25.0, None, None, None, None, None, None, None,2018-12-04 10:00:00, None, None, None, None,49
None,-10.41,23.57, None, None, None, None, 20.42,0.132, 352.9, None, None, None, None, None,-26.0, None, None, None, None, None, None, None,2018-12-04 11:00:00, None, None, None, None,49
None,-7.08,22.58, None, None, None, None, 0.054,5.679, 0.0, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-12-04 12:00:00, None, None, None, None,49
None,-7.12,22.59, None, None, None, None, 7.39,5.491, 4.482, None, None, None, None, None,-23.0, None, None, None, None, None, None, None,2018-12-04 13:00:00, None, None, None, None,49
None,-8.52,23.01, None, None, None, None, 42.63,3.979, 193.3, None, None, None, None, None,-24.0, None, None, None, None, None, None, None,2018-12-04 14:00:00, None, None, None, None,49
